sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,16,16-24,"URBAN BELOW 20,000",Kujawsko-pomorskie,SECONDARY,no specialisation,PUPIL OR STUDENT,23.0,1751.0,SINGLE,,,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,3.0,NO,16.0,NO,NO,,,NO,,,PASSIVE,183.0,89.0,25.1315447781487
MALE,22,45-59,"URBAN 20,000-100,000",Slaskie,SECONDARY,production and processing,EMPLOYED IN PUBLIC SECTOR,6.0,,DIVORCED,7.0,1981.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,10.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,ACTIVE,164.0,69.0,26.6061869250123
FEMALE,40,35-44,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,0.0,1429.0,MARRIED,6.0,2001.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,7.0,YES,,NO,NO,NO,,NO,,,PASSIVE,164.0,56.0,23.8244660727288
FEMALE,41,25-34,"URBAN 20,000-100,000",Dolnoslaskie,SECONDARY,liberal arts,EMPLOYED IN PUBLIC SECTOR,0.0,2542.0,DIVORCED,7.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,7.0,NO,16.0,NO,NO,NO,,NO,,,PASSIVE,165.0,68.0,23.9065450022126
FEMALE,56,60-64,"URBAN 200,000-500,000",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,,,DE FACTO SEPARATED,7.0,,,2002.0,MOSTLY SATISFIED,4.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,4.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,GERMANY,NONE,155.0,59.0,23.044091451417
FEMALE,78,65+,"URBAN 100,000-200,000",Podkarpackie,SECONDARY,economy and administration,RETIRED,24.0,1643.0,MARRIED,,1971.0,,,MOSTLY SATISFIED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,20.0,NO,16.0,NO,NO,NO,,NO,,GERMANY,NONE,164.0,60.0,19.237230397054
FEMALE,47,45-59,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,no specialisation,UNEMPLOYED,,1643.0,SINGLE,10.0,1982.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,4.0,YES,6.0,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,163.0,47.0,20.7863416294148
MALE,60,60-64,"URBAN 20,000-100,000",Podlaskie,SECONDARY,"agriculture, forestry, fishing",RETIRED,6.0,1606.0,MARRIED,,1950.0,7.0,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,179.0,80.0,23.976261609499
MALE,17,16-24,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,,,SINGLE,7.0,1982.0,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,0.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,OTHER COUNTRIES,PASSIVE,189.0,82.0,29.879031355693
FEMALE,52,35-44,"URBAN BELOW 20,000",Zachodnio-pomorskie,SECONDARY,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0.0,1173.0,DIVORCED,7.0,2001.0,7.0,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,3.0,YES,,NO,NO,NO,,NO,LESS THAN 1 TO 2 YEARS,,NONE,153.0,64.0,28.4537539939251
MALE,77,65+,"URBAN 100,000-200,000",Lodzkie,POST-SECONDARY OR HIGHER,technical science,RETIRED,,1325.0,MARRIED,6.0,,,,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9.0,NO,16.0,NO,NO,NO,,NO,,,PASSIVE,172.0,75.0,27.5306663462023
MALE,33,45-59,"URBAN BELOW 20,000",Dolnoslaskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,723.0,MARRIED,,1978.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8.0,NO,16.0,NO,NO,NO,,NO,,,NONE,169.0,87.0,29.1983048897648
FEMALE,81,65+,"URBAN 100,000-200,000",Malopolskie,POST-SECONDARY OR HIGHER,technical science,RETIRED,0.0,,MARRIED,11.0,,7.0,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,,NO,NO,NO,,NO,,,NONE,157.0,74.0,28.190217195197
MALE,21,16-24,RURAL AREAS,Kujawsko-pomorskie,SECONDARY,no specialisation,PUPIL OR STUDENT,0.0,1006.0,SINGLE,7.0,1981.0,,,MOSTLY DISSATISFIED,2.0,IT`S DIFFICULT TO TELL,NO,NO,NO,6.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",,GERMANY,PASSIVE,182.0,70.0,23.9514977294497
MALE,57,45-59,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,24.0,909.0,MARRIED,4.0,1981.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,19.0,NO,,YES,NO,NO,,"YES, TO EU COUNTRY",FOREVER,GERMANY,NONE,165.0,88.0,24.8661490613769
MALE,54,45-59,RURAL AREAS,Dolnoslaskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,,1457.0,DIVORCED,7.0,1976.0,,,MOSTLY DISSATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,174.0,85.0,29.4657983788088
FEMALE,20,16-24,RURAL AREAS,Podlaskie,POST-SECONDARY OR HIGHER,biological sciences,OTHER ECONOMICALLY INACTIVE,6.0,1673.0,SINGLE,7.0,1981.0,7.0,,DELIGHTED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,9.0,NO,,NO,NO,NO,,NO,,,NONE,161.0,70.0,22.7342311742962
MALE,20,45-59,"URBAN 200,000-500,000",Slaskie,VOCATIONAL/GRAMMAR,,PUPIL OR STUDENT,,1635.0,SINGLE,7.0,1982.0,,,MOSTLY SATISFIED,,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5.0,NO,,NO,NO,NO,14.0,"YES, TO EU COUNTRY",IT DEPENDS,GREAT BRITAIN,ACTIVE,170.0,79.0,26.1399708108061
FEMALE,29,25-34,"URBAN BELOW 20,000",Lubuskie,SECONDARY,services for the population and transport services,SELF-EMPLOYED,,1708.0,MARRIED,,,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9.0,NO,,NO,NO,NO,,NO,,,NONE,154.0,69.0,24.0491186295705
FEMALE,29,25-34,"URBAN 500,000 AND OVER",Podkarpackie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,,,MARRIED,7.0,2008.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,7.0,YES,10.0,YES,NO,NO,,NO,,,NONE,169.0,61.0,25.6512365991315
MALE,22,16-24,"URBAN 20,000-100,000",Wielkopolskie,SECONDARY,,PUPIL OR STUDENT,6.0,,SINGLE,7.0,1982.0,,,PLEASED,5.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,2.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,NORWAY,PASSIVE,183.0,86.0,18.9277119611571
FEMALE,71,65+,"URBAN 100,000-200,000",Wielkopolskie,SECONDARY,economy and administration,EMPLOYED IN PUBLIC SECTOR,,1528.0,WIDOWED,1.0,,,,MIXED,12.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,5.0,NO,,NO,NO,NO,,NO,,,NONE,166.0,70.0,19.7873804634916
FEMALE,34,35-44,RURAL AREAS,Lodzkie,SECONDARY,"agriculture, forestry, fishing",OTHER ECONOMICALLY INACTIVE,14.0,1652.0,MARRIED,9.0,1994.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,NO,,NO,NO,NO,,NO,,,PASSIVE,164.0,73.0,26.2988134751476
