sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,16,25-34,"URBAN 200,000-500,000",Mazowieckie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,23.0,1753.0,SINGLE,,,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4.0,NO,20.0,NO,NO,NO,,NO,,,NONE,178.0,88.0,25.7342884801731
FEMALE,16,45-59,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PUBLIC SECTOR,0.0,,MARRIED,8.0,1981.0,,,MOSTLY DISSATISFIED,8.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,9.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,NONE,164.0,60.0,48.1943039215825
MALE,16,45-59,"URBAN BELOW 20,000",Lodzkie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1656.0,MARRIED,6.0,1981.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,7.0,YES,,NO,NO,NO,,NO,,,PASSIVE,165.0,66.0,36.9266640407569
MALE,16,16-24,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,no specialisation,RETIRED,0.0,1003.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,YES,10.0,NO,NO,NO,,NO,,,NONE,166.0,52.0,25.4776651597906
FEMALE,16,25-34,"URBAN 100,000-200,000",Podkarpackie,VOCATIONAL/GRAMMAR,biological sciences,EMPLOYED IN PUBLIC SECTOR,,,MARRIED,7.0,,,1998.0,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,YES,,NO,YES,NO,,"YES, TO EU COUNTRY",,,NONE,170.0,39.0,26.0730546634062
MALE,55,25-34,"URBAN 100,000-200,000",Warminsko-mazurskie,SECONDARY,no specialisation,OTHER ECONOMICALLY INACTIVE,0.0,1728.0,,,1937.0,,,DELIGHTED,6.0,,YES,NO,NO,22.0,YES,16.0,NO,NO,NO,,NO,,,NONE,176.0,56.0,17.3094616413473
FEMALE,47,60-64,"URBAN 100,000-200,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PRIVATE SECTOR,,1833.0,MARRIED,6.0,1980.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0.0,NO,10.0,NO,NO,YES,,"YES, TO EU COUNTRY",,,ACTIVE,196.0,84.0,22.1840568734755
MALE,58,16-24,"URBAN 200,000-500,000",Mazowieckie,SECONDARY,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0.0,2047.0,MARRIED,,1959.0,7.0,,MOSTLY SATISFIED,7.0,,YES,YES,YES,10.0,YES,,YES,NO,NO,,NO,,,ACTIVE,167.0,43.0,21.0044011776937
FEMALE,50,45-59,"URBAN BELOW 20,000",Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,,,MARRIED,7.0,1981.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,,YES,YES,3.0,YES,,NO,NO,NO,,NO,,,PASSIVE,202.0,66.0,41.4486918763611
MALE,40,16-24,RURAL AREAS,Slaskie,SECONDARY,armed forces and country protection,PUPIL OR STUDENT,1.0,1708.0,DIVORCED,10.0,1989.0,7.0,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9.0,NO,,NO,NO,YES,,NO,,,ACTIVE,187.0,42.0,23.8398796143806
