sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,25,16-24,"URBAN 20,000-100,000",Dolnoslaskie,SECONDARY,"agriculture, forestry, fishing",PUPIL OR STUDENT,24.0,1301.0,SINGLE,,,,,MIXED,0.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,1.0,NO,16.0,NO,NO,NO,,NO,,NETHERLANDS,PASSIVE,170.0,89.0,25.2697624196014
MALE,19,45-59,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,technical science,OTHER ECONOMICALLY INACTIVE,0.0,,MARRIED,8.0,1981.0,,,PLEASED,7.0,IT`S DIFFICULT TO TELL,YES,YES,YES,10.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,,ACTIVE,163.0,67.0,19.5011388609132
FEMALE,52,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0.0,1623.0,MARRIED,6.0,1981.0,,,MOSTLY DISSATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5.0,NO,,NO,NO,NO,,NO,,,PASSIVE,165.0,69.0,19.9163760462572
FEMALE,50,60-64,"URBAN 20,000-100,000",Warminsko-mazurskie,SECONDARY,other,RETIRED,0.0,1700.0,WIDOWED,4.0,,,,MOSTLY SATISFIED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8.0,YES,16.0,NO,NO,NO,,NO,,,NONE,163.0,53.0,19.4580855507467
MALE,20,16-24,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,biological sciences,EMPLOYED IN PRIVATE SECTOR,,,MARRIED,7.0,,,1998.0,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,10.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,,ACTIVE,172.0,60.0,24.9025260618004
MALE,68,25-34,"URBAN 100,000-200,000",Warminsko-mazurskie,VOCATIONAL/GRAMMAR,economy and administration,UNEMPLOYED,0.0,1688.0,MARRIED,,1981.0,,,MOSTLY SATISFIED,0.0,,YES,YES,NO,20.0,NO,16.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,GERMANY,ACTIVE,162.0,50.0,13.8259817016213
FEMALE,43,25-34,"URBAN 100,000-200,000",Lubelskie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PRIVATE SECTOR,,1688.0,MARRIED,7.0,1980.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,2.0,NO,NO,YES,,"YES, TO EU COUNTRY",,,ACTIVE,177.0,47.0,20.7518081708245
MALE,94,45-59,"URBAN 20,000-100,000",Podlaskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0.0,1341.0,MARRIED,,1992.0,7.0,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,YES,,NO,NO,NO,,NO,,,NONE,162.0,53.0,24.1815297540831
FEMALE,36,45-59,"URBAN 500,000 AND OVER",Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,,,MARRIED,7.0,1982.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,,17.0,NO,,NO,NO,NO,,NO,,,PASSIVE,177.0,68.0,29.2760482451125
MALE,55,45-59,"URBAN 20,000-100,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,armed forces and country protection,EMPLOYED IN PUBLIC SECTOR,0.0,1729.0,DIVORCED,10.0,2002.0,6.0,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9.0,YES,,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,,NONE,183.0,92.0,31.3068385304852
MALE,41,35-44,RURAL AREAS,Opolskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,,1692.0,MARRIED,6.0,,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10.0,NO,16.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,163.0,73.0,39.7959608091003
