sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,68,16-24,"URBAN 200,000-500,000",Mazowieckie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,24,1677.0,MARRIED,,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0,YES,-8,NO,NO,NO,-8,NO,,,NONE,181.0,65.0,27.1518463016114
MALE,23,45-59,"URBAN 100,000-200,000",Slaskie,PRIMARY/NO EDUCATION,technical science,OTHER ECONOMICALLY INACTIVE,0,1581.0,WIDOWED,4.0,1999.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,2,NO,-8,NO,NO,NO,-8,NO,,GERMANY,NONE,166.0,85.0,23.7502338461325
MALE,78,45-59,"URBAN 100,000-200,000",Lodzkie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,-8,1503.0,SINGLE,9.0,1964.0,,,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,0,YES,-8,NO,NO,NO,-8,NO,,,NONE,156.0,70.0,29.1255555330663
MALE,49,16-24,RURAL AREAS,Warminsko-mazurskie,SECONDARY,technical science,RETIRED,-1,1692.0,MARRIED,11.0,,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4,YES,-8,YES,NO,NO,-8,NO,,,NONE,162.0,66.0,28.2536559183852
MALE,67,65+,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,biological sciences,RETIRED,14,280.0,SINGLE,4.0,,,1998.0,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,164.0,74.0,19.5574394270893
MALE,82,25-34,RURAL AREAS,Warminsko-mazurskie,SECONDARY,liberal arts,LONG-TERM SICK/DISABLED,0,1384.0,DIVORCED,,1957.0,,,MIXED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,3,YES,17,NO,NO,NO,-8,"YES, TO EU COUNTRY",,GERMANY,NONE,178.0,71.0,35.995154164851
MALE,46,35-44,"URBAN 100,000-200,000",Swietokrzyskie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PRIVATE SECTOR,0,1468.0,MARRIED,10.0,1980.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,19,NO,9,NO,NO,YES,-8,NO,,GERMANY,NONE,169.0,83.0,31.6020899909261
FEMALE,88,16-24,"URBAN 200,000-500,000",Mazowieckie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0,1871.0,MARRIED,,1982.0,7.0,,MIXED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,2,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,171.0,70.0,24.7532677256446
FEMALE,47,45-59,RURAL AREAS,Wielkopolskie,SECONDARY,technical science,PUPIL OR STUDENT,-8,,DIVORCED,6.0,1993.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2,YES,-8,NO,NO,NO,-8,NO,,,NONE,171.0,50.0,24.2444847485897
MALE,55,45-59,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,armed forces and country protection,PUPIL OR STUDENT,0,1657.0,MARRIED,2.0,1996.0,7.0,,MIXED,0.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,6,YES,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,ACTIVE,158.0,78.0,20.2742499891441
