sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,28,25-34,"URBAN 200,000-500,000",Malopolskie,SECONDARY,no specialisation,PUPIL OR STUDENT,24.0,1653.0,SINGLE,,,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,0.0,NO,21.0,NO,NO,NO,,NO,,,NONE,165.0,69.0,27.3029238233651
MALE,16,16-24,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,computer science,OTHER ECONOMICALLY INACTIVE,0.0,,SINGLE,7.0,1983.0,,,PLEASED,1.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,9.0,NO,,NO,NO,YES,,NO,IT DEPENDS,GERMANY,ACTIVE,164.0,62.0,28.9806716572436
FEMALE,68,65+,"URBAN 100,000-200,000",Lodzkie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,741.0,MARRIED,6.0,1940.0,,,MOSTLY DISSATISFIED,6.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,3.0,YES,,NO,NO,NO,,NO,,,NONE,163.0,69.0,29.099675754436
MALE,40,16-24,RURAL AREAS,Warminsko-mazurskie,SECONDARY,no specialisation,UNEMPLOYED,0.0,835.0,SINGLE,7.0,,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,1.0,YES,16.0,NO,NO,,,NO,,,NONE,167.0,50.0,17.4675498802192
MALE,24,25-34,RURAL AREAS,Podkarpackie,SECONDARY,biological sciences,EMPLOYED IN PRIVATE SECTOR,,,MARRIED,7.0,,,1998.0,PLEASED,7.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,9.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",,,PASSIVE,173.0,55.0,27.4813789850527
MALE,23,25-34,RURAL AREAS,Podkarpackie,SECONDARY,economy and administration,EMPLOYED IN PRIVATE SECTOR,0.0,1697.0,SINGLE,,1982.0,,,DELIGHTED,0.0,,YES,NO,NO,24.0,YES,16.0,NO,NO,,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,ACTIVE,193.0,59.0,28.8067703120952
FEMALE,49,60-64,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,no specialisation,UNEMPLOYED,,1820.0,MARRIED,9.0,2011.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2.0,NO,6.0,NO,NO,YES,,"YES, TO EU COUNTRY",,,ACTIVE,167.0,78.0,31.0026945402316
MALE,68,16-24,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0.0,2017.0,MARRIED,,1975.0,6.0,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10.0,NO,,NO,NO,YES,,NO,,,NONE,166.0,54.0,28.4137330457311
FEMALE,59,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,,,MARRIED,7.0,2011.0,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9.0,YES,,NO,NO,NO,,NO,,,PASSIVE,202.0,72.0,40.778122511848
FEMALE,74,65+,"URBAN 20,000-100,000",Slaskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,0.0,1991.0,DIVORCED,10.0,1948.0,7.0,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,161.0,41.0,36.7960192677448
