sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,27,16-24,RURAL AREAS,Dolnoslaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,-8,1390.0,SINGLE,,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,NO,-8,NO,NO,,-8,NO,,,ACTIVE,170.0,65.0,14.7586188163126
MALE,30,45-59,"URBAN 100,000-200,000",Dolnoslaskie,POST-SECONDARY OR HIGHER,technical science,OTHER ECONOMICALLY INACTIVE,0,1487.0,WIDOWED,7.0,1996.0,,,MOSTLY DISSATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4,NO,-8,NO,NO,NO,-8,NO,IT DEPENDS,GERMANY,PASSIVE,184.0,92.0,18.5084372337729
MALE,22,16-24,"URBAN 100,000-200,000",Lodzkie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,-8,1241.0,SINGLE,7.0,1999.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1,YES,12,NO,,,-8,NO,LESS THAN 1 YEAR,NETHERLANDS,ACTIVE,182.0,75.0,24.2540275870799
FEMALE,58,16-24,RURAL AREAS,Warminsko-mazurskie,SECONDARY,no specialisation,RETIRED,-7,1318.0,SINGLE,7.0,,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,-2,NO,-8,NO,NO,NO,-8,NO,,,NONE,162.0,71.0,16.2775937207784
FEMALE,25,16-24,RURAL AREAS,Zachodnio-pomorskie,SECONDARY,biological sciences,PUPIL OR STUDENT,22,-8.0,SINGLE,7.0,,,1998.0,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,,ACTIVE,161.0,63.0,25.6912884201147
MALE,16,25-34,"URBAN 100,000-200,000",Lodzkie,SECONDARY,economy and administration,OTHER ECONOMICALLY INACTIVE,0,149.0,SINGLE,,1981.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,0,YES,10,YES,NO,,26,"YES, TO EU COUNTRY",,GERMANY,NONE,177.0,68.0,26.0685977546881
MALE,66,25-34,"URBAN 100,000-200,000",Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,liberal arts,EMPLOYED IN PRIVATE SECTOR,0,6252.0,MARRIED,3.0,1971.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,20,NO,10,YES,NO,YES,-8,NO,,GERMANY,NONE,170.0,91.0,20.8086230704981
MALE,82,60-64,"URBAN 500,000 AND OVER",Podlaskie,SECONDARY,production and processing,EMPLOYED IN PUBLIC SECTOR,0,1026.0,MARRIED,,1982.0,7.0,,MOSTLY DISSATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,-1,NO,-7,NO,NO,NO,-8,NO,,,NONE,170.0,58.0,19.1199855375205
FEMALE,41,16-24,"URBAN 500,000 AND OVER",Wielkopolskie,POST-SECONDARY OR HIGHER,technical science,PUPIL OR STUDENT,-7,,SINGLE,7.0,1981.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,,9,YES,-8,NO,NO,,-8,NO,,,ACTIVE,174.0,64.0,25.5133045894179
MALE,60,45-59,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,0,1385.0,MARRIED,1.0,1979.0,7.0,,MIXED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0,YES,9,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,155.0,59.0,20.2355061040015
