sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,76,45-59,"URBAN 200,000-500,000",Malopolskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,22.0,1257.0,SINGLE,,,,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,3.0,NO,19.0,NO,NO,NO,,NO,,,NONE,170.0,88.0,21.8014016819582
MALE,29,45-59,"URBAN 100,000-200,000",Slaskie,PRIMARY/NO EDUCATION,production and processing,OTHER ECONOMICALLY INACTIVE,0.0,,DIVORCED,8.0,1981.0,,,MOSTLY DISSATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,20.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,PASSIVE,163.0,64.0,13.9203245659926
MALE,59,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1736.0,MARRIED,6.0,1981.0,,,MOSTLY DISSATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,163.0,66.0,27.123229206493
FEMALE,74,16-24,RURAL AREAS,Warminsko-mazurskie,SECONDARY,technical science,RETIRED,0.0,1804.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,YES,10.0,NO,NO,NO,,NO,,,NONE,162.0,59.0,13.7907059293645
MALE,97,65+,"URBAN 100,000-200,000",Podkarpackie,VOCATIONAL/GRAMMAR,biological sciences,RETIRED,,,MARRIED,7.0,,,1998.0,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,10.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",,,ACTIVE,166.0,62.0,14.4281898404306
MALE,84,25-34,RURAL AREAS,Warminsko-mazurskie,SECONDARY,economy and administration,LONG-TERM SICK/DISABLED,0.0,1695.0,MARRIED,,1946.0,,,DELIGHTED,14.0,,YES,NO,YES,31.0,YES,16.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,GERMANY,NONE,149.0,74.0,17.6295224253209
MALE,78,35-44,"URBAN 100,000-200,000",Lubelskie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PRIVATE SECTOR,,2174.0,SINGLE,10.0,1981.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,9.0,NO,3.0,NO,NO,YES,,"YES, TO EU COUNTRY",,,ACTIVE,176.0,116.0,15.3409199542447
MALE,87,16-24,"URBAN 200,000-500,000",Mazowieckie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0.0,2006.0,MARRIED,,1964.0,7.0,,MOSTLY SATISFIED,11.0,,YES,YES,YES,2.0,NO,,NO,NO,YES,,NO,,,ACTIVE,156.0,65.0,17.8178835505156
FEMALE,71,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,,,MARRIED,7.0,1981.0,,,MIXED,21.0,ONE CAN`T BE TOO CAREFUL,,YES,YES,3.0,YES,,NO,NO,NO,,NO,,,PASSIVE,167.0,74.0,23.2990405328578
MALE,76,45-59,RURAL AREAS,Slaskie,SECONDARY,technical science,PUPIL OR STUDENT,0.0,1732.0,DIVORCED,7.0,1980.0,7.0,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,11.0,NO,,NO,NO,NO,,NO,LESS THAN 1 TO 2 YEARS,,NONE,166.0,71.0,25.9730044776039
MALE,66,16-24,RURAL AREAS,Zachodnio-pomorskie,PRIMARY/NO EDUCATION,technical science,PUPIL OR STUDENT,,1745.0,SINGLE,6.0,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10.0,NO,16.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,163.0,76.0,23.6090624426842
MALE,44,45-59,"URBAN BELOW 20,000",Warminsko-mazurskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,6.0,1426.0,MARRIED,,1978.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7.0,NO,19.0,NO,NO,NO,,NO,,,NONE,157.0,91.0,17.0536947052441
MALE,54,35-44,"URBAN 500,000 AND OVER",Malopolskie,POST-SECONDARY OR HIGHER,liberal arts,RETIRED,0.0,,MARRIED,8.0,,7.0,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,33.0,NO,,NO,NO,NO,,NO,,,ACTIVE,157.0,76.0,33.2068629186098
MALE,67,60-64,RURAL AREAS,Kujawsko-pomorskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0.0,1585.0,MARRIED,7.0,1980.0,,,MOSTLY SATISFIED,11.0,IT`S DIFFICULT TO TELL,NO,YES,YES,2.0,NO,,NO,NO,NO,,NO,,ITALY,NONE,167.0,73.0,25.2299800658336
MALE,62,35-44,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,23.0,1739.0,SINGLE,8.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,14.0,NO,,YES,NO,NO,,NO,FOREVER,GERMANY,ACTIVE,163.0,57.0,23.5246246059931
MALE,28,16-24,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,social sciences,RETIRED,,1272.0,MARRIED,4.0,1982.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,161.0,95.0,31.3317248006257
FEMALE,25,45-59,RURAL AREAS,Podlaskie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,6.0,2062.0,MARRIED,7.0,1980.0,7.0,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4.0,NO,,YES,NO,,,NO,,,NONE,157.0,96.0,21.9647684924344
MALE,53,45-59,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,FARMER,,1735.0,MARRIED,7.0,1980.0,,,MOSTLY DISSATISFIED,,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,6.0,YES,,,NO,YES,14.0,NO,,,NONE,163.0,80.0,19.9205778315024
MALE,20,65+,RURAL AREAS,Lubuskie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",PUPIL OR STUDENT,,1829.0,MARRIED,,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,6.0,NO,,NO,YES,NO,,NO,,,NONE,157.0,68.0,24.0980417031898
MALE,44,65+,"URBAN 200,000-500,000",Podkarpackie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",LONG-TERM SICK/DISABLED,,,MARRIED,9.0,1960.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,YES,16.0,YES,NO,NO,,,,,NONE,167.0,73.0,24.2395078380234
MALE,79,45-59,RURAL AREAS,Wielkopolskie,SECONDARY,economy and administration,SELF-EMPLOYED,6.0,,MARRIED,9.0,1982.0,,,PLEASED,6.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,2.0,NO,,NO,NO,YES,,NO,FOREVER,,PASSIVE,146.0,92.0,17.1428154239613
MALE,54,25-34,RURAL AREAS,Lubuskie,PRIMARY/NO EDUCATION,technical science,LONG-TERM SICK/DISABLED,,1505.0,WIDOWED,10.0,,,,MIXED,17.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,16.0,YES,,NO,NO,NO,,NO,,,PASSIVE,169.0,54.0,16.7067384230135
MALE,70,65+,RURAL AREAS,Mazowieckie,PRIMARY/NO EDUCATION,"agriculture, forestry, fishing",LONG-TERM SICK/DISABLED,22.0,1727.0,WIDOWED,1.0,1981.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,,NO,NO,NO,,NO,,,PASSIVE,164.0,79.0,21.8300398496057
MALE,75,60-64,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,social sciences,RETIRED,,1696.0,SINGLE,1.0,,,,MOSTLY DISSATISFIED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,11.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,155.0,76.0,22.1934598481552
FEMALE,76,16-24,RURAL AREAS,Lubelskie,VOCATIONAL/GRAMMAR,no specialisation,UNEMPLOYED,0.0,1411.0,MARRIED,10.0,1981.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,167.0,77.0,23.0272627344294
MALE,33,35-44,"URBAN 200,000-500,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,6.0,1502.0,SINGLE,7.0,1982.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",,GERMANY,NONE,167.0,73.0,44.0591036454327
MALE,61,16-24,"URBAN 200,000-500,000",Lodzkie,SECONDARY,not applicable,RETIRED,9.0,,SINGLE,12.0,,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,,11.0,YES,,NO,NO,YES,,NO,,,ACTIVE,164.0,57.0,20.8992635007798
MALE,65,16-24,"URBAN 200,000-500,000",Slaskie,POST-SECONDARY OR HIGHER,social sciences,PUPIL OR STUDENT,,1716.0,SINGLE,10.0,1980.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,19.0,NO,16.0,NO,NO,NO,,NO,,,ACTIVE,161.0,73.0,19.887497147941
MALE,28,25-34,"URBAN BELOW 20,000",Lubuskie,VOCATIONAL/GRAMMAR,production and processing,UNEMPLOYED,,1974.0,SINGLE,,2004.0,7.0,,MIXED,10.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,7.0,NO,,NO,NO,,,NO,,,NONE,162.0,66.0,22.7688763740519
MALE,69,35-44,RURAL AREAS,Dolnoslaskie,POST-SECONDARY OR HIGHER,computer science,EMPLOYED IN PUBLIC SECTOR,0.0,1468.0,MARRIED,7.0,1982.0,,,PLEASED,16.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7.0,NO,35.0,NO,NO,NO,,NO,,,NONE,164.0,83.0,19.7999420252243
MALE,70,45-59,"URBAN 500,000 AND OVER",Lodzkie,PRIMARY/NO EDUCATION,social sciences,RETIRED,6.0,5938.0,SINGLE,10.0,,,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,8.0,NO,,NO,NO,NO,,NO,,,ACTIVE,166.0,89.0,29.988282412315
MALE,16,16-24,"URBAN 100,000-200,000",Mazowieckie,POST-SECONDARY OR HIGHER,social sciences,PUPIL OR STUDENT,5.0,896.0,MARRIED,,1982.0,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,1.0,YES,,NO,NO,,,NO,,,NONE,156.0,76.0,19.9140800302464
MALE,35,45-59,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,4.0,1836.0,WIDOWED,,1976.0,,1998.0,MOSTLY SATISFIED,5.0,IT`S DIFFICULT TO TELL,YES,YES,YES,9.0,YES,,NO,,,,NO,LESS THAN 1 YEAR,,PASSIVE,,67.0,16.8160288034752
