sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,17,16-24,"URBAN BELOW 20,000",Malopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,24,1560.0,SINGLE,,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,4,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",FOREVER,GREAT BRITAIN,PASSIVE,175.0,71.0,22.9507691359112
FEMALE,25,16-24,RURAL AREAS,Malopolskie,VOCATIONAL/GRAMMAR,production and processing,UNEMPLOYED,11,1343.0,SINGLE,7.0,1982.0,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,2,NO,-8,YES,NO,YES,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,PASSIVE,167.0,54.0,21.1670327400484
FEMALE,41,45-59,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,physical sciences,EMPLOYED IN PUBLIC SECTOR,0,2538.0,MARRIED,6.0,1996.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2,YES,4,NO,NO,NO,-8,NO,,,ACTIVE,162.0,57.0,21.0834479829923
MALE,43,45-59,"URBAN 20,000-100,000",Dolnoslaskie,SECONDARY,technical science,EMPLOYED IN PUBLIC SECTOR,0,2431.0,MARRIED,7.0,,,,MOSTLY SATISFIED,5.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,32,NO,10,YES,NO,NO,-8,NO,,,PASSIVE,192.0,95.0,32.2581003067558
FEMALE,34,35-44,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0,1185.0,MARRIED,6.0,,,1998.0,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,1,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",IT DEPENDS,GREAT BRITAIN,NONE,164.0,95.0,27.1729554822863
MALE,20,25-34,RURAL AREAS,Podkarpackie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,0,1011.0,SINGLE,,1982.0,,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,3,NO,-8,YES,NO,,22,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,169.0,70.0,29.2228774037729
FEMALE,33,25-34,"URBAN 100,000-200,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PRIVATE SECTOR,0,1224.0,MARRIED,10.0,1998.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10,NO,-8,NO,NO,YES,17,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,168.0,62.0,27.7051604845055
MALE,67,60-64,"URBAN 200,000-500,000",Podlaskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",RETIRED,24,688.0,WIDOWED,,1959.0,7.0,,MIXED,8.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,1,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",,,NONE,168.0,82.0,27.5098126735034
MALE,17,16-24,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,,SINGLE,7.0,1982.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,33,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",FOREVER,,PASSIVE,183.0,80.0,27.233760494291
MALE,51,45-59,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,0,1364.0,MARRIED,10.0,1962.0,7.0,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,35,YES,11,NO,NO,NO,-8,NO,,,NONE,164.0,81.0,21.7329677624484
MALE,20,16-24,RURAL AREAS,Zachodnio-pomorskie,SECONDARY,no specialisation,PUPIL OR STUDENT,4,130.0,SINGLE,7.0,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,14,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,180.0,79.0,21.7334253017274
MALE,60,65+,"URBAN BELOW 20,000",Malopolskie,SECONDARY,technical science,RETIRED,24,1230.0,MARRIED,,1978.0,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,NO,-8,NO,NO,NO,-8,NO,,,NONE,172.0,105.0,34.4421262592299
FEMALE,68,65+,"URBAN 200,000-500,000",Malopolskie,POST-SECONDARY OR HIGHER,liberal arts,RETIRED,23,,WIDOWED,4.0,,7.0,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,19,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,158.0,71.0,29.392390868576
