sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,19,16-24,"URBAN 200,000-500,000",Podkarpackie,SECONDARY,no specialisation,PUPIL OR STUDENT,24.0,1638.0,SINGLE,,,,,DELIGHTED,0.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,5.0,NO,16.0,NO,NO,,,NO,FOREVER,SPAIN,ACTIVE,184.0,50.0,17.6624028877024
FEMALE,55,45-59,"URBAN 20,000-100,000",Slaskie,SECONDARY,production and processing,EMPLOYED IN PUBLIC SECTOR,0.0,,DIVORCED,8.0,1979.0,,,MOSTLY DISSATISFIED,7.0,IT`S DIFFICULT TO TELL,YES,YES,NO,10.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,NETHERLANDS,NONE,166.0,62.0,22.2420860271303
MALE,67,45-59,"URBAN 100,000-200,000",Lodzkie,SECONDARY,technical science,EMPLOYED IN PUBLIC SECTOR,0.0,2846.0,MARRIED,6.0,1971.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,23.0,YES,,NO,NO,NO,,NO,,,NONE,164.0,68.0,35.0238205913739
FEMALE,59,45-59,RURAL AREAS,Warminsko-mazurskie,SECONDARY,pedagogics,EMPLOYED IN PUBLIC SECTOR,0.0,2664.0,MARRIED,4.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,3.0,NO,16.0,NO,NO,NO,,NO,,,NONE,182.0,70.0,23.8141940391074
FEMALE,22,16-24,"URBAN 20,000-100,000",Zachodnio-pomorskie,SECONDARY,biological sciences,EMPLOYED IN PUBLIC SECTOR,,,MARRIED,7.0,,,1998.0,PLEASED,5.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,10.0,NO,,NO,NO,YES,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,ACTIVE,177.0,53.0,20.2034754599282
MALE,25,25-34,RURAL AREAS,Lubelskie,SECONDARY,liberal arts,UNEMPLOYED,0.0,1640.0,MARRIED,,2004.0,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,NO,NO,4.0,NO,16.0,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,181.0,59.0,20.5562111325854
FEMALE,60,45-59,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,technical science,UNEMPLOYED,,1484.0,DIVORCED,9.0,1982.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2.0,NO,3.0,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,OTHER COUNTRIES,ACTIVE,155.0,54.0,26.565630996862
MALE,57,16-24,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,6.0,1645.0,MARRIED,,1975.0,7.0,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,181.0,81.0,24.3445374951559
FEMALE,25,16-24,"URBAN 500,000 AND OVER",Wielkopolskie,POST-SECONDARY OR HIGHER,no specialisation,PUPIL OR STUDENT,,,SINGLE,7.0,1981.0,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,YES,NO,10.0,NO,,NO,NO,,,NO,FOREVER,GERMANY,ACTIVE,190.0,80.0,20.7397445229886
FEMALE,51,45-59,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,OTHER ECONOMICALLY INACTIVE,0.0,1658.0,DIVORCED,10.0,1993.0,7.0,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,10.0,NO,,NO,NO,NO,,NO,LESS THAN 1 TO 2 YEARS,,NONE,160.0,52.0,23.8306507367705
MALE,23,16-24,RURAL AREAS,Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,,1618.0,MARRIED,7.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,16.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,,NONE,176.0,75.0,32.5294389880647
FEMALE,36,45-59,RURAL AREAS,Podkarpackie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,6.0,437.0,MARRIED,,1977.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,16.0,NO,NO,NO,,NO,,,ACTIVE,159.0,85.0,23.7627588875376
MALE,82,65+,"URBAN 500,000 AND OVER",Malopolskie,POST-SECONDARY OR HIGHER,services for the population and transport services,RETIRED,24.0,,MARRIED,11.0,,10.0,,PLEASED,15.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,25.0,NO,,NO,NO,NO,,NO,,,NONE,159.0,73.0,28.8467025345225
MALE,25,16-24,RURAL AREAS,Mazowieckie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,0.0,881.0,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,2.0,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,4.0,NO,,NO,NO,NO,,NO,,GERMANY,PASSIVE,185.0,71.0,20.8155031886376
MALE,21,16-24,"URBAN BELOW 20,000",Podkarpackie,SECONDARY,economy and administration,PUPIL OR STUDENT,24.0,7196.0,SINGLE,7.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,13.0,NO,,NO,NO,YES,,"YES, TO EU COUNTRY",FOREVER,GERMANY,ACTIVE,177.0,51.0,21.4416340607711
MALE,61,45-59,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,technical science,LONG-TERM SICK/DISABLED,,1272.0,MARRIED,4.0,1978.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,7.0,YES,,NO,NO,NO,,NO,,,NONE,181.0,86.0,32.1404852680948
MALE,53,45-59,RURAL AREAS,Podlaskie,POST-SECONDARY OR HIGHER,architecture and construction,EMPLOYED IN PUBLIC SECTOR,0.0,3001.0,MARRIED,8.0,1991.0,7.0,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,,YES,NO,NO,,NO,,,NONE,188.0,80.0,28.8429252256276
MALE,25,45-59,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,UNEMPLOYED,,1622.0,MARRIED,7.0,1981.0,,,MOSTLY DISSATISFIED,,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,2.0,NO,,NO,NO,YES,14.0,NO,LESS THAN 1 YEAR,GREAT BRITAIN,PASSIVE,160.0,51.0,22.1906109320764
FEMALE,27,25-34,"URBAN 200,000-500,000",Mazowieckie,POST-SECONDARY OR HIGHER,services for the population and transport services,SELF-EMPLOYED,,1451.0,SINGLE,,,,,DELIGHTED,0.0,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,NO,4.0,NO,,NO,,NO,,NO,,,PASSIVE,163.0,68.0,19.4418666978245
MALE,47,65+,"URBAN 200,000-500,000",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,,,DIVORCED,10.0,1948.0,,,MOSTLY DISSATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,10.0,YES,NO,NO,,,,,NONE,171.0,59.0,19.2059255558556
MALE,24,16-24,RURAL AREAS,Wielkopolskie,SECONDARY,no specialisation,PUPIL OR STUDENT,6.0,,SINGLE,7.0,1982.0,,,PLEASED,3.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,2.0,NO,,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GREAT BRITAIN,PASSIVE,158.0,86.0,20.3302529650796
MALE,60,65+,"URBAN 100,000-200,000",Swietokrzyskie,SECONDARY,technical science,RETIRED,,1684.0,LEGALLY SEPARATED,7.0,,,,MIXED,3.0,,NO,NO OPINION,NO,12.0,NO,,NO,NO,NO,,,,,PASSIVE,170.0,79.0,28.4292236717721
MALE,62,60-64,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,technical science,OTHER ECONOMICALLY INACTIVE,24.0,1644.0,MARRIED,1.0,1972.0,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,10.0,YES,,NO,NO,NO,,NO,,,PASSIVE,175.0,74.0,29.0670348689154
MALE,25,16-24,"URBAN 100,000-200,000",Swietokrzyskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,,1616.0,SINGLE,7.0,,,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",FOREVER,GERMANY,NONE,183.0,80.0,27.327483097883
FEMALE,53,16-24,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",UNEMPLOYED,0.0,1623.0,MARRIED,4.0,2009.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,169.0,76.0,20.7597435235272
MALE,63,65+,"URBAN 100,000-200,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,23.0,1427.0,SINGLE,7.0,1955.0,,,MIXED,7.0,,YES,NO,YES,10.0,YES,,NO,NO,NO,,NO,,,NONE,178.0,84.0,32.4903808276461
MALE,34,16-24,"URBAN 200,000-500,000",Lodzkie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,,SINGLE,7.0,,,,MIXED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,5.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",,,ACTIVE,184.0,94.0,23.2755205510457
FEMALE,40,60-64,"URBAN 200,000-500,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PUBLIC SECTOR,,1640.0,WIDOWED,12.0,1991.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,16.0,NO,NO,NO,,NO,,,NONE,163.0,51.0,20.3127994779075
MALE,20,25-34,"URBAN BELOW 20,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,UNEMPLOYED,,1391.0,SINGLE,,1981.0,7.0,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,4.0,YES,,YES,YES,NO,,NO,,,NONE,192.0,82.0,26.7749788685455
MALE,70,45-59,"URBAN 100,000-200,000",Dolnoslaskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,0.0,3095.0,MARRIED,9.0,1984.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,4.0,NO,16.0,NO,NO,NO,,NO,,,NONE,187.0,91.0,34.780407259733
MALE,64,45-59,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,services for the population and transport services,RETIRED,24.0,1463.0,MARRIED,11.0,,,,MOSTLY DISSATISFIED,4.0,IT`S DIFFICULT TO TELL,NO,YES,YES,10.0,YES,,NO,NO,NO,,NO,,,NONE,175.0,82.0,22.6700737287505
FEMALE,24,16-24,"URBAN 100,000-200,000",Mazowieckie,POST-SECONDARY OR HIGHER,social sciences,PUPIL OR STUDENT,0.0,2860.0,SINGLE,,1981.0,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,5.0,NO,,NO,NO,,,NO,,,ACTIVE,163.0,44.0,20.8631708767096
MALE,21,16-24,RURAL AREAS,Swietokrzyskie,SECONDARY,technical science,PUPIL OR STUDENT,6.0,1140.0,SINGLE,,1981.0,,1998.0,MOSTLY SATISFIED,3.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,1.0,NO,,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GREAT BRITAIN,ACTIVE,,61.0,21.9911844896075
FEMALE,65,65+,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,not applicable,RETIRED,24.0,,MARRIED,,1954.0,,,MIXED,11.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,3.0,NO,,YES,NO,NO,,NO,,,NONE,161.0,67.0,31.0016827963038
