sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,25,16-24,"URBAN 200,000-500,000",Mazowieckie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,25.0,1883.0,SINGLE,,,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,2.0,NO,19.0,NO,NO,NO,,NO,,,NONE,163.0,87.0,23.7509753607968
MALE,30,45-59,"URBAN 100,000-200,000",Dolnoslaskie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,6.0,,DIVORCED,8.0,1982.0,,,MOSTLY SATISFIED,10.0,IT`S DIFFICULT TO TELL,NO OPINION,YES,YES,0.0,NO,,NO,NO,NO,,NO,,,NONE,164.0,80.0,16.3613842350472
MALE,31,45-59,"URBAN 20,000-100,000",Lodzkie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1571.0,MARRIED,6.0,1982.0,,,MOSTLY DISSATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,12.0,YES,,NO,NO,NO,,NO,,,PASSIVE,164.0,65.0,33.5725607312307
MALE,70,16-24,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,technical science,RETIRED,0.0,594.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,0.0,YES,16.0,NO,NO,NO,,NO,,,NONE,165.0,59.0,14.2047469512025
MALE,27,65+,"URBAN 100,000-200,000",Podkarpackie,SECONDARY,biological sciences,RETIRED,,,MARRIED,7.0,,,1994.0,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,10.0,NO,,NO,NO,NO,,NO,,,NONE,167.0,83.0,18.0172812705517
MALE,76,25-34,RURAL AREAS,Warminsko-mazurskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,1618.0,MARRIED,,1981.0,,,DELIGHTED,11.0,,YES,NO,YES,16.0,YES,15.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,,NONE,160.0,73.0,21.4892597292753
MALE,30,35-44,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,,1619.0,SINGLE,9.0,2003.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2.0,NO,7.0,NO,NO,YES,,"YES, TO EU COUNTRY",,,ACTIVE,201.0,111.0,18.9143301460923
MALE,72,16-24,"URBAN 200,000-500,000",Mazowieckie,SECONDARY,production and processing,EMPLOYED IN PUBLIC SECTOR,6.0,1638.0,MARRIED,,1963.0,7.0,,MOSTLY SATISFIED,15.0,,YES,YES,YES,4.0,NO,,NO,NO,NO,,NO,,,ACTIVE,164.0,74.0,19.2991463983491
FEMALE,61,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,,,MARRIED,7.0,1982.0,,,MIXED,20.0,ONE CAN`T BE TOO CAREFUL,,YES,YES,0.0,NO,,NO,NO,NO,,NO,,,PASSIVE,158.0,82.0,34.0783316709868
MALE,65,35-44,RURAL AREAS,Slaskie,SECONDARY,armed forces and country protection,LONG-TERM SICK/DISABLED,0.0,1561.0,DIVORCED,10.0,2008.0,7.0,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,0.0,NO,,NO,NO,YES,,NO,LESS THAN 1 TO 2 YEARS,,NONE,171.0,63.0,21.8506583573896
