sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,24,45-59,"URBAN 200,000-500,000",Mazowieckie,SECONDARY,no specialisation,PUPIL OR STUDENT,26,1386.0,MARRIED,,,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4,YES,-8,NO,NO,NO,-8,NO,,,NONE,172.0,71.0,20.6241229666514
MALE,25,45-59,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,social sciences,OTHER ECONOMICALLY INACTIVE,25,1613.0,WIDOWED,7.0,1982.0,,,MOSTLY SATISFIED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,1,YES,29,NO,NO,NO,-8,NO,IT DEPENDS,GERMANY,NONE,191.0,83.0,17.8893911443708
MALE,69,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,-8,1114.0,MARRIED,7.0,1980.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,YES,-8,NO,NO,,-8,NO,,,ACTIVE,162.0,82.0,17.7508132957852
MALE,56,16-24,RURAL AREAS,Warminsko-mazurskie,SECONDARY,technical science,RETIRED,0,1581.0,WIDOWED,7.0,,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,-1,YES,-8,NO,NO,NO,-8,NO,,OTHER COUNTRIES,NONE,165.0,91.0,22.8959677174083
MALE,57,65+,RURAL AREAS,Slaskie,SECONDARY,biological sciences,RETIRED,0,-2.0,MARRIED,7.0,,,1998.0,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,167.0,74.0,28.128312462573
MALE,86,25-34,RURAL AREAS,Warminsko-mazurskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,-1,1085.0,MARRIED,,1989.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,NO,17,NO,NO,NO,-8,NO,,GERMANY,NONE,165.0,73.0,32.4573965284773
MALE,64,45-59,"URBAN 100,000-200,000",Swietokrzyskie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PRIVATE SECTOR,-1,1178.0,MARRIED,10.0,1987.0,,,PLEASED,13.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,17,NO,11,NO,NO,YES,-8,NO,,GERMANY,NONE,172.0,83.0,23.0322305950332
FEMALE,73,16-24,"URBAN 200,000-500,000",Podlaskie,SECONDARY,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0,156.0,MARRIED,,1982.0,7.0,,MIXED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,-2,YES,-8,NO,NO,,-8,"YES, TO EU COUNTRY",,GERMANY,NONE,172.0,81.0,26.5845303921701
FEMALE,30,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,23,,DIVORCED,6.0,1980.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,179.0,71.0,22.680482694789
MALE,91,35-44,RURAL AREAS,Slaskie,SECONDARY,armed forces and country protection,LONG-TERM SICK/DISABLED,0,1267.0,DIVORCED,1.0,1999.0,7.0,,MIXED,7.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,13,YES,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,ACTIVE,162.0,83.0,18.2528420151942
MALE,38,16-24,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,-1,104.0,MARRIED,7.0,,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,16,NO,-8,NO,NO,NO,-8,NO,,NORWAY,NONE,184.0,63.0,26.4833577011373
MALE,26,65+,RURAL AREAS,Mazowieckie,SECONDARY,technical science,UNEMPLOYED,0,810.0,MARRIED,,1992.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,YES,-8,YES,NO,NO,-8,NO,,,ACTIVE,167.0,62.0,19.9581872652402
MALE,39,35-44,RURAL AREAS,Malopolskie,POST-SECONDARY OR HIGHER,liberal arts,EMPLOYED IN PRIVATE SECTOR,0,,WIDOWED,3.0,,6.0,,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,0,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,169.0,110.0,17.2688078507081
MALE,96,45-59,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,social sciences,EMPLOYED IN PRIVATE SECTOR,-1,1430.0,SINGLE,9.0,1983.0,,,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7,YES,-8,NO,NO,NO,-8,NO,,GERMANY,NONE,167.0,88.0,24.8603861718223
FEMALE,63,65+,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,-1,-8.0,MARRIED,7.0,2000.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,18,YES,-8,NO,NO,NO,-8,NO,,GERMANY,NONE,170.0,93.0,24.6517762772841
MALE,16,16-24,RURAL AREAS,Dolnoslaskie,POST-SECONDARY OR HIGHER,social sciences,LONG-TERM SICK/DISABLED,0,1353.0,MARRIED,7.0,2010.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,10,NO,5,NO,NO,,-8,NO,,,PASSIVE,163.0,65.0,24.3141811059887
FEMALE,16,45-59,RURAL AREAS,Podlaskie,SECONDARY,no specialisation,RETIRED,-1,2204.0,MARRIED,7.0,1983.0,6.0,,MIXED,11.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,YES,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,PASSIVE,166.0,50.0,30.6613418094076
MALE,88,45-59,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,LONG-TERM SICK/DISABLED,0,1382.0,MARRIED,8.0,2011.0,,,MOSTLY SATISFIED,,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,-8,NO,,NO,-8,NO,,GREAT BRITAIN,NONE,161.0,62.0,15.28397630117
MALE,16,65+,"URBAN 200,000-500,000",Lubuskie,POST-SECONDARY OR HIGHER,services for the population and transport services,PUPIL OR STUDENT,-8,930.0,SINGLE,,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,YES,7,NO,NO,,-8,NO,,,NONE,166.0,78.0,29.6160583698572
FEMALE,76,65+,RURAL AREAS,Podkarpackie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,-8,1360.0,WIDOWED,3.0,2011.0,,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9,YES,-8,NO,NO,NO,-8,NO,,GERMANY,NONE,169.0,94.0,28.6400171586293
MALE,38,45-59,"URBAN 200,000-500,000",Wielkopolskie,VOCATIONAL/GRAMMAR,economy and administration,SELF-EMPLOYED,0,1281.0,MARRIED,9.0,1984.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,YES,25,NO,NO,NO,-8,NO,LESS THAN 1 YEAR,,NONE,165.0,81.0,28.1171930748977
MALE,37,25-34,RURAL AREAS,Lubuskie,SECONDARY,economy and administration,LONG-TERM SICK/DISABLED,0,1068.0,SINGLE,6.0,,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,YES,-8,NO,NO,NO,-8,NO,,,NONE,166.0,80.0,23.5239386609098
