sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,28,16-24,"URBAN 20,000-100,000",Dolnoslaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,25.0,1585.0,SINGLE,,,,,MIXED,0.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,0.0,NO,16.0,NO,NO,NO,,NO,,NETHERLANDS,ACTIVE,174.0,49.0,14.3843770543364
MALE,30,45-59,"URBAN 500,000 AND OVER",Slaskie,SECONDARY,production and processing,EMPLOYED IN PUBLIC SECTOR,0.0,,MARRIED,8.0,1982.0,,,MOSTLY DISSATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,NONE,166.0,59.0,16.4064112988714
FEMALE,53,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,0.0,1675.0,MARRIED,6.0,1981.0,,,MOSTLY DISSATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,0.0,NO,,NO,NO,NO,,NO,,,PASSIVE,167.0,56.0,28.4209942317185
FEMALE,16,16-24,RURAL AREAS,Warminsko-mazurskie,SECONDARY,no specialisation,PUPIL OR STUDENT,7.0,1528.0,SINGLE,7.0,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,1.0,NO,16.0,NO,NO,,,NO,,,ACTIVE,166.0,39.0,12.9710926721471
MALE,36,25-34,RURAL AREAS,Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,biological sciences,EMPLOYED IN PUBLIC SECTOR,,,MARRIED,7.0,,,1998.0,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10.0,NO,,NO,YES,NO,,"YES, TO EU COUNTRY",,,NONE,169.0,48.0,13.6574785975357
MALE,59,45-59,"URBAN 100,000-200,000",Warminsko-mazurskie,SECONDARY,liberal arts,SELF-EMPLOYED,0.0,1563.0,MARRIED,,1952.0,,,MOSTLY DISSATISFIED,0.0,,YES,NO,YES,17.0,YES,16.0,NO,NO,NO,,NO,,GERMANY,NONE,151.0,50.0,14.836103983939
MALE,22,35-44,"URBAN 100,000-200,000",Swietokrzyskie,SECONDARY,technical science,UNEMPLOYED,,1571.0,SINGLE,7.0,1970.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,8.0,NO,NO,YES,,"YES, TO EU COUNTRY",,,ACTIVE,184.0,49.0,19.4446515976479
FEMALE,16,16-24,"URBAN 500,000 AND OVER",Podlaskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,6.0,1523.0,SINGLE,,1981.0,6.0,,MOSTLY SATISFIED,0.0,,YES,YES,YES,1.0,NO,,NO,NO,YES,,NO,,,ACTIVE,166.0,53.0,18.0437009439165
FEMALE,55,45-59,RURAL AREAS,Wielkopolskie,SECONDARY,technical science,PUPIL OR STUDENT,,,MARRIED,7.0,1981.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,18.0,NO,,NO,NO,,,NO,,,PASSIVE,182.0,68.0,22.6439012656875
MALE,65,35-44,"URBAN 20,000-100,000",Slaskie,SECONDARY,armed forces and country protection,OTHER ECONOMICALLY INACTIVE,1.0,1562.0,MARRIED,7.0,1980.0,6.0,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,,NO,NO,NO,,NO,LESS THAN 1 TO 2 YEARS,,NONE,188.0,61.0,26.6620761188445
