sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,28,45-59,"URBAN 200,000-500,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,22,1237.0,MARRIED,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2,YES,22,NO,NO,YES,-8,NO,,,NONE,173.0,67.0,15.6876574730331
FEMALE,24,45-59,"URBAN 100,000-200,000",Dolnoslaskie,PRIMARY/NO EDUCATION,social sciences,EMPLOYED IN PUBLIC SECTOR,24,1623.0,WIDOWED,7.0,1999.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,YES,-8,NO,NO,NO,-8,NO,IT DEPENDS,GERMANY,NONE,174.0,88.0,18.1894987889542
MALE,26,45-59,"URBAN 100,000-200,000",Lodzkie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,-8,463.0,MARRIED,7.0,1982.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0,YES,-8,NO,NO,,-8,NO,,,NONE,156.0,150.0,24.5493775227009
FEMALE,47,65+,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,technical science,RETIRED,-7,81.0,MARRIED,12.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1,NO,11,NO,NO,NO,-8,NO,,,NONE,162.0,67.0,27.0066317858673
FEMALE,61,65+,"URBAN 100,000-200,000",Zachodnio-pomorskie,PRIMARY/NO EDUCATION,biological sciences,RETIRED,21,-8.0,MARRIED,9.0,,,1998.0,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,-7,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,163.0,62.0,23.6248877279019
FEMALE,87,25-34,"URBAN 100,000-200,000",Warminsko-mazurskie,PRIMARY/NO EDUCATION,economy and administration,EMPLOYED IN PUBLIC SECTOR,-8,476.0,DIVORCED,,1982.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8,NO,-8,NO,NO,NO,24,"YES, TO EU COUNTRY",,GERMANY,NONE,168.0,78.0,22.9911390250688
FEMALE,65,35-44,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,0,1385.0,MARRIED,10.0,1982.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,14,NO,NO,YES,-8,NO,,,NONE,166.0,88.0,20.6006626260126
FEMALE,71,60-64,"URBAN 200,000-500,000",Podlaskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0,220.0,MARRIED,,2005.0,7.0,,MIXED,11.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,168.0,79.0,24.3718462487615
FEMALE,23,45-59,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,-8,,SINGLE,6.0,1983.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,0,NO,-8,NO,NO,NO,-8,NO,,,NONE,172.0,64.0,17.7739140888749
MALE,56,45-59,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,armed forces and country protection,EMPLOYED IN PUBLIC SECTOR,0,1436.0,MARRIED,2.0,1980.0,6.0,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,3,YES,12,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,ACTIVE,154.0,76.0,22.4893641613911
