var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
o,k,d,p,a,f,c,e,f,q
a,q,f,s,p,p,b,c,o,c
q,g,r,d,n,k,b,s,g,f
g,j,s,h,d,r,a,p,i,i
b,n,m,e,s,l,k,m,q,s
g,m,l,d,e,k,c,l,c,b
s,j,k,e,e,h,q,k,e,r
h,q,s,r,a,t,c,r,t,d
j,r,b,r,j,e,n,q,l,t
p,n,b,n,l,a,a,t,l,i
a,c,l,i,p,o,d,o,j,k
h,o,p,h,j,q,g,c,i,b
b,g,m,s,t,i,i,p,i,i
g,t,e,d,k,b,c,r,e,q
p,i,s,n,p,k,p,p,c,s
e,j,o,s,b,f,h,o,i,e
r,m,c,r,p,o,k,q,a,h
t,a,i,h,j,q,n,r,l,j
t,b,t,l,f,q,n,n,n,d
g,m,m,g,s,n,g,f,k,n
b,r,e,r,p,o,k,t,k,q
c,l,q,j,g,r,c,j,i,t
f,l,b,q,i,h,j,h,t,s
i,e,k,q,i,g,c,o,l,s
s,s,l,j,j,g,j,c,l,i
g,a,o,k,j,k,a,q,a,j
i,m,f,r,p,o,k,q,g,t
e,k,n,p,s,c,c,b,n,q
n,p,h,h,q,d,h,b,n,b
p,o,l,h,t,q,m,r,k,b
b,e,m,d,n,f,t,r,l,o
i,i,a,h,c,f,g,h,k,m
o,h,o,q,p,o,c,k,e,d
f,o,p,d,j,r,d,c,q,j
l,l,l,p,h,h,a,r,l,k
m,p,c,d,t,l,r,d,l,r
d,m,f,e,p,f,f,c,l,k
h,n,s,d,n,o,h,b,k,c
i,p,r,d,t,r,f,m,k,h
n,h,k,a,q,e,m,k,c,q
i,o,i,g,j,g,c,j,j,k
r,h,o,e,e,h,r,b,p,t
h,m,a,q,l,b,a,r,l,b
q,p,m,d,j,l,f,m,f,p
a,k,j,o,p,s,k,n,a,t
l,a,m,e,p,r,b,a,f,r
e,t,n,p,q,o,p,j,i,p
l,s,g,h,j,m,p,o,l,s
b,e,c,h,h,k,i,o,h,d
k,m,m,s,d,a,o,n,e,k
c,o,c,d,e,j,f,c,t,a
s,m,h,s,n,d,t,a,p,s
r,p,m,s,s,l,s,c,s,i
n,m,o,p,q,c,d,n,e,b
h,c,s,h,j,c,j,e,t,a
s,j,h,e,j,l,g,e,c,s
e,j,n,q,e,k,c,r,e,o
o,f,m,h,g,d,b,o,m,t
i,k,f,e,i,a,b,b,n,i
s,b,f,s,i,b,k,h,k,k
h,e,c,d,k,k,k,l,q,b
h,i,f,f,h,i,d,o,g,k
a,h,j,d,g,j,s,s,e,j
o,m,m,a,c,s,d,l,a,q
s,j,h,m,p,q,e,o,r,p
n,k,f,h,s,i,g,e,e,s
a,f,m,g,a,r,h,c,l,i
h,p,n,r,a,q,k,o,l,j
k,h,e,q,t,q,i,r,h,b
e,r,a,s,d,t,n,l,a,c
q,d,b,k,g,g,a,c,s,p
s,t,t,b,r,m,i,b,e,j
t,e,m,h,j,i,p,a,l,o
q,a,j,h,j,h,h,n,p,h
n,s,b,s,e,i,b,r,n,h
h,a,o,h,b,n,d,c,b,q
b,i,d,c,t,a,k,a,q,b
t,b,g,r,c,j,e,l,s,f
b,o,m,o,h,f,m,o,k,h
b,b,o,d,g,h,c,n,p,p
g,n,b,s,t,k,n,h,e,o
q,q,e,n,r,k,r,a,l,b
t,i,m,q,j,o,d,a,g,p
t,a,q,m,a,t,d,o,h,f
j,m,b,f,h,q,a,l,e,o
f,p,d,n,f,a,k,o,g,g
b,i,o,m,t,k,c,n,q,n
t,j,q,h,f,h,h,l,c,k
t,l,f,r,b,t,k,r,d,d
l,k,b,h,n,h,p,o,s,p
o,m,f,r,t,g,i,q,i,r
q,h,k,o,m,f,k,q,q,f
f,p,j,s,d,f,l,g,g,i
q,o,k,a,e,t,d,c,c,p
l,l,f,d,n,r,f,o,s,h
t,a,d,l,h,h,l,b,n,i
h,p,m,e,t,t,t,c,o,o
i,g,f,q,d,c,d,j,g,i
s,l,i,i,s,o,p,a,q,h
t,a,c,d,a,r,r,q,k,a
f,a,l,c,s,k,d,h,s,t
p,a,l,l,p,k,i,o,d,q
i,t,j,r,k,n,a,e,e,b
h,n,o,d,j,a,d,o,q,s
t,q,j,d,n,o,q,e,b,l
n,t,m,b,t,i,c,a,e,s
n,o,c,d,s,r,a,h,e,f
t,f,b,f,a,q,l,r,j,s
m,l,s,c,s,i,k,r,l,m
h,l,m,q,c,s,j,c,l,n
g,o,i,d,j,l,a,t,k,e
p,l,b,q,s,r,k,o,i,h
i,n,l,a,r,d,a,o,j,n
i,p,l,a,j,q,a,s,p,e
q,a,p,d,p,e,c,o,s,b
k,f,b,d,d,t,d,r,h,h
g,r,h,e,h,h,k,l,i,o
q,q,c,d,p,l,n,o,l,r
g,p,m,g,t,n,s,d,d,h
h,h,b,d,t,f,d,m,n,i
t,a,f,l,e,o,c,r,q,h
t,o,a,l,s,d,m,r,l,b
h,f,p,d,r,t,d,b,b,n
m,p,m,q,d,t,r,t,g,i
t,a,b,f,e,l,h,t,f,s
c,a,t,d,k,k,r,r,f,b
p,c,m,n,j,q,k,l,s,o
i,b,j,q,r,r,d,h,d,p
e,a,s,d,r,d,l,p,p,d
b,p,m,s,d,i,g,r,a,k
d,n,q,j,k,k,q,f,f,p
q,o,h,f,f,a,n,o,h,q
s,b,a,e,k,d,j,s,s,t
g,a,m,f,e,h,s,h,l,j
r,h,n,m,t,k,k,j,s,r
r,m,m,i,e,d,h,a,m,k
m,f,o,s,i,e,p,c,e,e
m,m,p,r,j,b,k,b,q,k
p,p,f,s,t,h,a,j,f,d
t,c,o,p,f,f,e,b,q,i
j,l,o,o,b,d,k,b,p,k
i,c,e,s,h,t,i,j,e,t
m,a,g,r,b,n,h,m,k,a
g,m,m,g,j,d,i,k,l,b
a,p,a,d,l,r,a,n,n,q
j,m,c,j,n,b,a,e,i,t
i,t,b,r,e,i,r,a,i,q
m,s,g,h,n,r,l,e,l,a
h,m,l,l,m,q,p,l,p,i
t,k,f,m,t,j,n,o,n,m
t,c,b,j,p,i,i,b,l,m
h,q,k,g,e,r,c,b,r,f
q,g,i,i,j,f,j,p,i,h
m,m,b,h,e,j,d,d,s,d
r,i,j,s,t,b,r,r,k,n
b,m,j,r,p,o,d,i,j,a
g,b,l,s,q,i,a,b,f,b
s,f,k,e,t,d,n,o,s,n
h,n,q,i,q,h,m,c,p,g
h,h,s,f,q,c,k,m,e,i
b,b,j,m,k,g,s,n,s,q
a,j,b,s,p,r,e,g,d,s
i,n,h,s,g,t,j,f,n,c
k,k,b,n,e,m,m,o,c,d
t,a,e,h,e,h,n,l,p,g
q,f,q,a,t,d,d,r,s,r
s,b,h,c,p,a,d,e,l,i
a,b,a,d,p,t,m,o,h,b
k,p,f,c,q,f,s,h,e,g
l,h,r,q,t,a,k,n,t,f
e,m,g,s,k,d,i,l,i,k
q,c,r,c,o,e,n,o,s,m
f,s,l,r,t,q,b,i,i,g
t,e,m,f,f,m,n,c,e,s
p,h,c,h,t,k,h,s,s,r
g,p,q,n,l,r,r,c,t,s
d,k,f,s,g,r,k,p,e,i
n,n,h,e,o,t,h,f,s,n
t,j,k,p,t,l,r,k,c,b
i,e,q,m,b,r,m,a,e,n
n,r,d,o,e,s,h,f,l,b
a,j,p,o,b,o,f,o,h,q
d,t,m,h,m,i,h,p,l,g
d,j,l,m,d,h,e,r,l,i
h,j,k,q,p,h,d,o,p,j
t,c,l,a,b,s,m,h,q,q
e,e,c,o,t,d,c,s,l,m
h,p,j,g,o,e,a,g,f,a
r,j,s,e,f,c,s,t,c,i
h,j,s,e,p,h,i,t,o,b
s,j,o,e,c,h,f,r,c,p
h,l,r,t,o,l,k,j,h,p
i,l,s,r,a,h,k,m,k,h
t,a,b,b,d,r,m,b,l,m
s,b,h,h,h,i,a,l,l,t
i,j,p,a,q,o,c,s,c,c
q,a,p,d,s,g,d,c,c,s
k,e,l,g,t,c,b,h,p,c
i,b,f,d,j,q,d,g,d,a
l,a,s,r,j,o,c,a,g,d
g,j,c,d,s,c,e,d,e,i
i,p,n,m,e,q,f,b,r,b
b,p,o,h,a,h,n,j,s,i
g,j,s,s,b,d,e,q,i,t
k,a,r,r,e,l,n,r,m,q
a,e,f,d,p,g,n,f,f,s
h,l,l,d,e,f,j,h,l,p
i,j,f,g,s,e,e,o,b,d
q,h,l,d,l,g,a,g,j,q
t,b,g,h,q,r,k,n,t,d
i,k,s,d,t,i,c,r,l,q
e,l,c,i,t,n,d,b,f,k
i,i,e,g,h,g,b,o,b,t
i,e,l,b,i,m,f,t,p,r
d,a,m,g,a,o,n,e,d,a
a,b,c,k,l,g,s,r,p,i
h,m,c,k,p,n,a,e,j,p
s,s,h,j,m,f,j,n,f,p
s,o,m,n,r,d,c,r,f,b
h,k,m,k,p,q,f,r,f,p
n,q,f,o,n,r,r,f,k,p
l,m,m,g,q,i,d,l,a,r
n,b,m,r,n,f,k,m,q,g
k,q,b,d,t,d,c,g,g,j
m,e,b,e,t,h,e,h,l,s
t,d,l,h,h,g,h,t,q,p
k,s,m,l,n,t,h,l,i,n
i,b,i,q,d,d,c,h,l,i
f,e,j,p,g,j,d,d,t,k
q,i,j,q,h,r,f,b,k,f
b,j,f,q,m,t,r,q,d,q
h,q,f,r,r,g,d,k,i,p
t,l,q,h,e,q,b,n,l,t
i,e,c,f,k,f,c,c,i,b
a,e,m,d,g,p,g,q,f,g
t,l,c,r,t,t,p,k,l,s
j,n,j,k,p,s,m,d,q,m
h,h,o,p,c,l,c,r,k,i
m,i,k,e,e,a,e,a,g,e
n,r,h,o,p,i,i,o,b,r
m,o,l,h,j,r,r,q,q,s
h,n,m,g,a,d,b,c,h,t
s,j,l,d,c,m,j,n,f,t
j,j,o,q,t,g,n,h,e,h
s,a,m,s,s,n,o,q,q,r
h,n,m,s,p,f,k,k,s,m
t,e,q,h,h,r,m,p,a,s
k,h,s,d,p,o,i,o,t,p
n,n,o,a,t,b,d,l,q,q
