var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
j,a,j,j,e,i,d,b,c,h
f,c,b,g,i,j,h,h,i,g
a,f,b,c,e,j,d,c,a,e
e,i,a,b,i,f,j,f,a,f
e,b,a,a,j,j,b,h,e,b
a,e,c,b,b,j,b,j,e,b
f,j,g,c,g,e,c,e,h,g
b,i,c,h,j,c,h,f,a,c
a,e,b,f,d,g,c,i,d,c
g,j,b,a,g,g,g,b,g,e
a,e,d,e,b,b,f,i,a,d
j,h,i,i,c,g,b,c,f,e
a,g,a,j,d,i,i,j,c,h
j,b,g,e,h,i,h,h,i,b
d,f,i,a,h,f,e,c,h,b
a,h,j,j,b,c,i,c,c,i
b,f,i,c,e,b,c,e,i,e
i,i,g,f,b,b,c,c,i,f
d,h,i,e,h,f,d,h,i,e
b,d,g,g,h,j,a,c,g,g
b,d,d,f,b,e,g,f,c,e
i,g,d,i,e,e,j,c,b,a
g,h,i,c,e,c,a,a,g,f
j,i,e,j,c,i,f,b,a,e
j,f,h,j,h,g,j,j,a,j
h,e,c,h,e,c,j,h,j,j
j,f,f,h,e,e,c,d,f,i
h,b,g,f,i,e,i,f,h,d
c,f,g,f,a,e,h,a,f,h
g,c,b,g,f,c,c,h,f,j
j,j,g,b,b,c,g,c,a,g
e,f,a,g,a,a,i,h,f,d
g,j,i,j,f,h,c,f,j,j
h,a,f,a,g,h,b,j,b,i
h,e,b,d,i,a,d,e,i,i
a,d,b,h,g,h,h,i,e,f
g,f,j,a,a,f,i,i,g,h
f,j,e,a,f,c,f,b,j,c
d,j,c,h,b,b,c,i,d,g
i,b,a,f,b,f,j,a,j,f
e,e,i,j,b,c,d,a,e,g
e,f,d,h,e,d,i,f,e,j
b,a,c,h,j,b,b,e,g,e
g,i,d,g,d,c,e,i,d,b
e,j,c,c,e,a,h,c,c,b
a,i,a,f,e,h,e,d,i,b
i,b,e,i,h,h,h,d,a,a
d,c,c,c,c,c,i,f,i,j
e,a,j,b,b,b,b,e,i,c
g,e,j,g,h,d,c,f,a,f
e,j,e,i,e,e,a,j,g,d
j,i,g,g,j,j,c,d,g,j
e,h,h,g,j,c,d,e,i,c
d,j,d,d,g,j,b,b,d,g
j,e,e,h,j,d,d,i,d,j
e,e,i,e,h,h,h,f,a,b
h,j,g,j,b,d,j,b,j,b
h,b,e,g,i,e,j,f,j,i
c,d,a,h,b,j,j,g,e,g
a,d,d,g,b,c,j,f,c,i
a,j,f,f,e,g,j,h,j,h
f,a,h,e,g,i,b,f,i,e
b,f,j,c,b,h,a,c,h,d
d,b,b,b,e,a,j,b,b,f
e,j,a,e,f,f,h,c,i,g
e,f,e,d,a,j,j,i,b,j
b,d,h,b,c,b,g,f,c,e
e,f,d,h,e,b,i,g,b,a
d,g,c,i,b,d,d,i,d,g
i,e,a,e,a,h,e,d,j,d
c,b,g,c,f,i,g,b,i,g
e,b,f,a,c,i,b,g,i,c
e,i,h,f,a,d,d,h,j,f
e,e,f,c,e,j,g,b,g,i
e,j,b,d,a,h,e,a,e,d
i,b,e,c,b,e,h,g,d,h
e,b,i,g,f,a,h,h,c,j
c,d,a,j,b,e,i,j,b,a
d,e,d,e,d,e,j,g,i,c
h,j,g,e,b,b,a,d,e,a
i,f,i,e,i,i,c,e,a,i
d,d,d,j,g,c,c,a,e,f
i,g,e,a,e,h,b,f,g,i
c,b,i,a,a,b,g,i,b,h
c,d,h,b,a,i,j,e,c,e
j,b,a,h,i,i,e,b,j,g
d,d,f,g,g,j,c,i,j,f
h,f,b,h,f,j,c,d,e,e
g,h,b,e,j,c,f,c,f,g
c,i,b,d,h,g,a,f,j,b
h,e,b,j,e,c,i,b,c,c
i,j,e,c,e,a,g,i,b,a
e,f,d,i,h,h,d,a,j,a
h,c,b,c,h,b,c,e,g,h
c,a,d,c,b,f,j,h,i,f
b,h,g,h,i,d,c,a,i,h
a,f,j,f,j,a,j,b,j,h
g,c,d,a,d,a,j,b,h,c
b,j,g,b,g,j,b,f,i,b
a,h,f,j,e,i,e,j,h,c
i,d,e,f,f,d,g,j,f,c
g,d,h,f,g,d,b,b,f,e
a,e,h,f,a,h,e,b,e,i
e,i,j,a,j,c,e,i,h,d
i,e,h,j,e,j,f,g,d,d
d,d,c,i,b,h,f,g,d,h
d,e,h,f,i,j,e,i,d,h
f,c,d,c,a,e,b,d,h,b
i,d,d,i,e,g,e,j,b,f
h,b,h,j,f,h,b,i,a,f
e,h,d,h,h,h,b,c,i,c
a,f,j,g,i,i,i,i,j,j
i,b,i,f,i,a,j,d,h,b
e,c,d,j,h,f,a,e,i,g
j,c,b,i,a,b,j,f,h,j
a,d,h,e,c,b,g,i,d,e
i,g,b,g,b,d,c,c,a,g
g,b,i,f,c,b,g,h,c,b
e,d,j,g,b,e,h,g,a,f
h,j,i,g,f,b,g,g,d,i
e,e,i,j,f,b,g,h,f,d
i,g,j,a,j,f,c,d,e,i
f,b,g,f,d,b,f,i,i,i
j,i,f,j,c,d,f,c,h,f
f,f,a,e,j,a,c,i,e,a
i,j,i,j,b,d,d,a,a,a
a,i,a,e,b,a,e,c,h,c
e,d,j,j,j,j,i,d,h,i
e,h,a,e,e,d,a,e,h,a
c,a,h,d,f,f,g,h,h,e
d,i,c,i,e,i,d,f,d,g
h,d,i,c,f,d,j,h,d,g
c,f,e,e,g,b,a,e,e,f
i,h,d,i,g,f,c,i,g,j
i,a,f,j,j,i,c,i,h,h
i,h,c,a,e,a,i,c,h,b
g,e,a,b,f,d,h,h,a,g
e,j,i,c,e,e,c,j,e,e
b,f,i,d,i,a,d,a,d,a
e,a,a,g,g,f,c,b,a,e
d,f,d,f,e,c,c,b,h,d
a,b,f,i,d,b,a,d,d,a
e,j,g,f,a,j,a,i,g,b
c,a,c,a,j,d,h,e,b,a
c,j,f,g,j,b,j,d,f,e
h,a,a,i,c,e,g,a,g,a
a,f,j,e,j,j,c,i,j,h
e,f,a,g,h,i,h,h,a,f
e,c,a,h,h,f,c,i,h,h
h,e,e,a,d,g,h,j,f,f
d,d,h,a,h,g,j,h,a,d
j,a,e,d,f,g,g,e,g,c
d,d,c,d,b,a,i,d,j,d
a,a,b,a,i,a,f,b,c,f
h,b,j,f,b,e,h,h,a,b
j,f,b,e,j,b,i,j,h,g
c,h,g,j,c,j,f,c,f,g
b,e,d,b,j,b,f,h,j,g
a,e,c,a,i,h,g,b,j,e
e,e,f,g,i,d,h,i,h,g
f,j,b,i,a,b,c,a,j,g
d,f,g,e,g,h,i,f,c,i
c,e,j,b,i,i,d,h,g,f
d,e,j,f,e,j,f,c,f,g
h,b,f,g,i,c,f,d,e,j
d,g,b,i,g,d,a,c,e,f
h,g,d,i,b,d,g,f,c,d
e,h,e,g,e,h,f,i,g,h
a,b,h,a,e,e,d,g,a,a
a,c,h,f,h,e,f,d,j,c
i,h,f,i,c,d,g,a,d,i
g,f,d,c,f,f,f,j,j,g
e,b,d,e,b,d,c,j,g,d
c,h,b,b,f,e,j,b,c,a
f,i,h,b,e,f,c,c,b,g
b,a,c,b,d,h,g,i,i,j
h,c,a,f,e,h,c,j,a,j
e,f,c,d,h,b,j,e,i,g
j,a,c,d,e,j,j,c,j,i
g,j,a,g,c,f,f,d,i,c
j,f,h,b,i,i,c,b,e,h
a,a,i,f,i,j,b,g,b,a
d,h,a,j,h,b,f,g,j,c
e,b,h,d,b,h,g,a,e,b
e,i,f,c,e,i,i,c,a,d
g,d,g,a,e,f,f,g,a,f
i,d,c,d,d,g,c,a,d,g
h,d,d,d,a,b,c,j,j,b
e,f,h,i,i,i,j,e,e,e
b,b,c,f,c,b,c,j,j,b
h,e,i,a,e,h,b,h,j,h
b,i,e,e,a,h,d,b,a,f
