var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
f,g,b,g,j,c,f,h,j,d,i,e,g,j,h
g,g,g,g,d,i,c,i,f,g,e,i,e,f,c
h,c,g,e,e,i,j,e,g,a,i,h,i,d,b
a,a,b,b,c,h,c,c,a,b,a,f,e,a,a
a,e,b,a,e,i,d,i,i,a,h,f,g,i,f
b,j,i,a,h,i,d,a,f,j,h,j,g,f,j
b,g,f,c,g,h,a,i,a,f,g,c,b,e,e
i,a,i,c,c,c,g,c,a,b,c,f,e,j,d
i,j,g,i,i,e,h,a,h,h,h,i,a,a,g
a,b,b,h,g,c,e,d,f,a,j,d,i,b,f
h,b,e,f,j,c,j,g,i,b,f,i,d,e,f
g,f,c,e,j,e,j,d,b,a,b,e,g,a,g
h,h,g,a,b,f,h,d,j,d,h,b,a,a,i
a,b,i,f,c,f,h,i,f,j,b,i,e,i,f
j,c,d,h,c,a,e,c,a,j,b,i,b,c,d
h,j,f,d,c,c,h,g,f,b,h,b,b,a,a
f,c,d,c,j,f,f,j,g,a,j,i,f,g,a
e,f,c,i,c,h,b,c,g,b,c,a,d,e,b
b,b,d,c,c,a,f,i,j,g,h,c,b,f,b
i,i,h,g,c,i,b,d,f,g,f,h,f,h,g
c,h,e,i,a,h,j,e,f,f,i,h,b,a,a
b,h,e,c,j,a,c,f,d,i,c,b,e,d,d
h,f,d,c,j,a,b,h,j,b,a,g,b,e,d
f,a,e,e,i,f,f,h,a,a,d,j,a,h,e
f,c,c,e,c,i,c,d,j,i,b,e,d,b,j
i,j,i,j,b,c,e,a,c,f,a,f,g,e,j
f,d,i,j,e,h,a,h,b,g,c,a,h,c,j
h,j,d,i,e,h,d,j,i,g,f,i,a,j,g
a,a,g,i,h,c,g,g,b,d,f,c,b,g,e
i,d,g,d,e,c,a,i,d,e,b,h,f,j,c
e,b,i,a,j,e,i,f,f,b,a,b,b,g,j
d,c,a,g,e,f,h,i,a,g,a,b,i,h,c
i,b,d,a,j,h,a,b,j,h,a,e,e,f,j
a,j,a,a,g,e,e,d,d,e,i,h,d,c,b
c,a,h,b,d,g,h,j,f,c,a,j,f,b,h
a,i,j,i,g,f,j,c,f,b,d,j,e,a,g
f,c,b,a,e,a,h,c,i,d,e,h,h,i,a
b,i,d,h,j,c,b,e,i,b,c,f,b,h,a
b,h,c,j,j,j,c,c,a,d,f,e,d,c,d
b,e,a,i,c,a,c,d,c,b,b,j,h,h,j
b,j,d,d,j,f,f,c,i,f,f,e,c,d,h
b,i,g,j,j,f,h,c,i,f,h,a,b,d,i
c,g,i,d,e,j,d,j,i,g,j,b,a,g,c
i,a,b,g,b,c,e,c,h,j,j,e,e,g,a
a,c,i,i,i,f,g,i,a,a,h,f,d,g,g
h,a,a,a,g,b,e,c,g,b,f,g,d,g,b
e,e,j,e,e,b,g,i,e,i,j,f,h,b,d
b,f,g,j,i,b,g,b,f,e,b,h,a,i,i
e,g,b,a,a,f,d,j,f,g,e,i,h,i,b
i,e,c,g,b,c,b,b,a,a,h,h,j,i,b
f,j,j,e,j,h,b,c,a,g,a,a,d,f,c
f,a,b,a,f,c,a,d,g,e,h,f,a,a,b
e,f,c,g,f,c,b,j,g,h,e,c,e,e,e
j,f,e,b,j,i,d,e,h,i,h,i,d,d,g
b,b,d,j,c,d,f,c,h,e,h,c,e,g,h
e,j,d,j,c,b,b,h,h,j,e,b,b,g,h
b,f,d,a,a,e,c,c,c,j,d,i,b,b,g
e,d,i,g,c,h,f,c,g,i,a,h,i,f,e
a,d,a,j,a,c,h,h,i,d,j,f,e,c,a
h,f,e,g,d,c,i,b,e,d,d,i,b,e,e
h,b,a,i,j,e,d,i,c,d,b,e,b,j,a
b,g,c,f,g,f,d,i,e,g,f,h,d,h,d
a,a,i,c,c,h,b,d,a,g,a,e,e,g,d
j,g,g,b,j,h,e,c,a,i,f,f,h,d,g
d,f,i,f,c,a,g,d,g,i,e,e,h,b,c
a,b,j,a,e,i,c,c,d,b,a,g,d,g,f
c,g,e,i,c,f,d,j,j,b,h,f,j,c,f
j,a,e,j,j,c,h,j,f,i,i,f,h,h,d
j,h,i,g,c,f,j,c,h,d,f,g,a,a,c
e,j,c,f,e,b,e,h,i,g,f,j,g,a,e
e,e,e,c,b,f,i,e,e,f,a,g,a,h,e
b,j,b,a,i,c,a,h,i,h,b,e,c,h,g
a,a,c,i,e,c,f,i,h,d,g,f,e,b,j
b,j,f,c,c,i,i,e,f,g,h,g,e,h,c
e,h,g,b,e,a,h,c,i,d,i,a,b,g,g
e,e,j,c,d,d,a,a,f,d,h,e,a,e,a
b,e,d,g,c,i,g,d,j,g,g,a,g,h,j
a,b,b,g,c,b,h,d,f,i,j,b,f,f,h
j,f,g,f,b,f,i,i,c,i,e,h,f,j,i
e,b,f,f,a,a,b,h,i,i,c,a,c,e,e
e,c,d,a,e,f,f,j,g,e,f,i,a,e,f
j,g,e,j,e,h,a,g,i,b,h,i,g,b,a
e,j,a,i,j,b,h,i,j,b,f,g,c,e,g
a,e,i,h,e,i,f,c,a,d,a,a,j,b,e
b,d,c,a,e,f,c,i,j,a,c,c,i,j,d
f,d,c,j,g,f,e,e,f,f,f,h,e,a,d
e,f,b,g,g,i,a,c,c,b,f,f,e,e,g
g,e,g,j,h,i,b,h,i,i,f,f,h,f,i
a,f,f,f,c,c,j,f,f,d,b,g,h,i,b
i,a,e,b,c,a,b,c,f,b,i,h,d,j,j
c,j,b,d,g,c,h,e,j,h,f,g,f,h,c
c,b,j,f,j,g,e,c,h,i,h,f,h,b,i
d,c,e,b,e,b,f,i,c,i,e,j,b,c,e
h,h,g,c,c,j,e,g,f,d,i,i,e,e,g
a,g,e,f,g,a,c,i,g,b,j,d,i,e,d
c,f,h,j,b,d,d,g,g,d,g,f,f,a,e
h,e,j,c,c,f,c,e,j,d,h,i,g,h,f
i,d,e,e,b,g,d,f,i,h,f,i,i,c,c
e,b,e,a,e,f,d,c,g,b,h,d,i,h,a
e,f,h,d,d,i,e,d,a,d,h,j,c,e,i
e,i,i,i,h,c,i,c,i,h,g,b,e,b,h
i,i,c,e,g,c,e,e,b,a,j,i,d,i,a
d,j,b,i,e,b,f,j,i,c,h,g,b,a,g
d,j,b,i,c,c,e,c,a,g,a,i,a,i,h
e,j,c,e,g,i,j,e,h,g,g,i,e,b,g
a,i,j,a,a,g,j,a,f,d,b,d,a,g,j
a,j,f,i,b,e,e,c,c,b,f,i,d,f,d
d,c,b,f,e,h,j,h,j,b,e,j,h,j,h
e,j,d,g,j,e,b,d,i,b,i,f,d,a,h
f,i,c,d,h,b,d,c,j,b,a,a,j,f,f
d,f,e,j,g,b,d,f,i,h,i,c,c,h,h
e,h,b,g,d,f,h,c,f,e,g,b,j,d,c
e,c,a,i,d,b,g,h,f,b,b,c,b,a,h
d,d,b,g,c,b,b,j,i,f,b,i,b,h,d
f,d,j,d,e,j,d,c,a,d,d,h,c,h,d
b,i,c,f,g,j,h,i,h,j,h,g,d,h,g
e,h,a,g,c,d,h,c,i,i,c,g,a,j,g
c,g,d,i,i,d,d,j,j,d,a,g,h,e,d
d,i,b,c,g,i,b,a,f,b,c,j,d,e,e
g,b,j,i,h,h,b,a,f,a,a,e,b,g,c
d,j,j,d,j,f,c,i,f,g,g,i,i,c,c
e,d,b,h,f,f,d,c,f,a,h,i,d,b,i
b,e,d,i,g,e,i,i,f,i,b,i,i,d,j
f,a,e,i,i,d,j,c,a,b,c,j,h,i,h
b,h,a,a,f,e,a,c,i,i,g,e,g,h,f
e,j,d,d,g,i,d,g,i,f,a,i,j,c,a
f,a,a,b,f,g,d,c,d,b,b,b,d,c,a
c,g,b,d,c,e,b,h,d,c,j,h,c,h,e
d,a,a,a,j,e,b,j,i,i,c,f,h,b,d
a,j,i,i,h,a,e,i,i,a,d,h,a,b,c
j,f,c,e,j,h,f,j,h,f,f,i,f,e,c
f,i,d,c,h,d,f,i,h,i,h,i,d,b,h
b,c,i,i,g,j,g,c,c,b,f,b,c,a,b
j,g,e,e,g,c,a,i,f,g,a,b,i,h,g
e,g,a,g,g,f,a,c,a,d,j,f,a,a,d
f,f,i,d,j,f,h,f,a,j,d,a,d,h,g
i,g,a,a,h,h,g,c,j,f,f,f,g,h,d
b,i,d,c,j,h,a,a,j,a,d,a,f,c,g
c,c,d,b,d,i,h,g,f,f,h,i,i,g,a
a,g,b,g,g,d,e,j,d,e,b,b,b,j,a
e,c,a,a,a,h,b,e,a,b,f,g,e,i,f
h,j,f,e,g,i,b,c,h,i,h,j,j,e,e
d,b,h,i,g,h,b,c,f,i,i,i,g,b,b
a,g,i,j,f,d,f,j,a,d,b,d,a,i,e
c,c,h,f,i,g,b,h,i,a,b,c,g,j,f
a,g,a,e,i,h,g,g,f,i,a,f,i,c,a
a,b,b,f,j,i,e,c,i,g,a,b,b,j,d
d,f,d,g,c,f,g,i,j,b,g,e,a,g,h
d,d,a,j,c,c,a,c,a,d,g,i,g,h,f
g,j,j,h,f,e,b,c,b,b,a,a,g,f,d
a,b,c,c,c,e,c,i,e,g,e,i,h,b,b
e,j,a,j,h,e,e,j,f,f,b,b,b,e,c
e,d,i,b,b,g,h,b,c,h,b,i,h,f,j
b,a,g,j,d,g,j,e,j,b,g,h,d,j,c
b,e,i,i,c,h,g,i,f,f,h,b,i,b,f
f,f,a,f,e,a,h,i,a,e,b,i,a,a,h
a,d,i,i,i,i,j,h,c,e,h,a,b,h,c
c,j,e,a,b,j,h,i,c,f,e,i,a,f,j
h,a,i,h,e,a,i,d,c,i,h,i,a,i,c
h,j,f,g,e,b,g,c,a,e,f,b,b,i,b
b,d,g,f,e,b,a,e,j,i,f,i,i,c,h
h,c,e,j,g,b,h,i,j,c,b,i,h,f,d
a,j,b,a,d,f,e,c,f,b,f,e,e,b,f
j,j,b,i,j,i,j,c,b,b,a,i,i,b,g
g,a,f,g,g,j,j,j,i,i,e,i,j,i,g
a,h,g,e,g,d,g,c,g,b,i,h,h,f,d
g,h,j,i,a,c,i,b,j,g,e,i,j,b,d
g,f,j,g,j,f,j,c,f,d,c,h,j,g,f
h,c,c,f,j,c,f,a,e,i,i,i,d,j,g
e,d,c,i,c,h,j,i,c,h,h,g,h,e,i
e,f,d,e,c,d,d,a,h,g,h,f,b,j,d
a,a,e,c,h,a,b,c,c,j,e,i,d,c,g
d,a,i,e,a,d,c,c,f,g,f,h,f,f,c
a,j,a,a,e,h,c,i,j,i,h,i,b,b,c
b,g,c,a,j,a,d,c,e,d,j,f,b,f,c
c,g,i,a,b,f,b,h,b,e,h,h,j,b,i
g,d,a,c,j,i,i,d,f,e,b,a,f,a,c
e,c,c,b,c,e,j,j,f,f,b,j,d,c,d
f,g,i,b,j,h,c,f,c,g,b,f,a,c,f
i,f,a,g,e,d,e,i,c,h,b,f,f,a,g
f,c,i,a,a,f,a,e,i,d,e,b,e,c,j
e,g,d,i,h,i,d,a,a,i,h,e,i,e,e
b,f,a,d,c,j,g,j,c,h,a,f,a,e,c
i,e,i,b,c,b,i,j,i,d,b,f,d,e,d
d,a,i,c,j,f,h,f,e,g,f,f,a,d,c
c,i,h,h,c,a,h,c,e,b,e,i,g,h,f
e,f,e,j,b,a,a,g,h,i,a,c,i,h,d
a,i,e,i,e,f,b,d,c,g,c,h,g,b,j
g,c,b,i,d,f,c,j,i,a,a,h,e,f,g
c,e,g,i,i,b,d,c,c,f,j,i,d,b,c
h,j,d,j,j,e,i,i,c,d,a,i,e,f,g
f,a,j,i,e,b,f,i,j,b,f,h,c,h,f
a,f,f,e,g,c,f,c,f,c,b,e,e,e,f
f,e,h,e,c,c,i,d,j,i,j,b,h,c,j
b,h,h,d,j,j,b,i,i,j,b,h,j,d,a
e,g,i,e,i,c,j,d,e,a,e,g,h,a,g
a,e,g,a,d,b,d,h,h,b,e,b,d,d,j
b,a,g,f,a,d,c,f,c,g,c,f,i,j,c
g,h,i,g,h,b,h,h,j,i,c,e,h,j,b
e,d,g,j,g,c,g,i,c,i,j,i,a,e,g
b,d,a,f,a,i,e,c,h,d,b,a,j,c,j
i,e,i,c,g,i,i,b,b,b,h,f,d,h,f
a,h,b,b,a,e,j,f,i,h,f,c,h,f,d
g,b,b,i,f,f,a,c,d,g,d,b,e,j,g
f,a,g,c,f,c,j,j,g,j,h,f,e,h,h
a,b,a,g,g,e,h,e,g,b,d,e,c,d,i
a,d,g,a,d,i,c,c,f,i,h,a,g,b,d
