var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
e,h,j,f,d,i,f,e,b,b
j,a,a,j,f,f,h,b,g,d
d,g,a,e,f,f,b,e,b,a
h,c,j,h,d,c,h,g,a,i
g,f,g,a,d,h,b,j,j,e
e,f,g,a,e,f,b,j,b,e
j,j,b,e,a,e,a,i,i,c
i,i,g,b,g,e,c,h,a,j
f,f,a,i,d,d,j,h,f,j
i,j,j,c,a,d,e,e,d,a
c,f,d,d,e,e,i,g,a,d
e,e,h,h,i,d,b,c,h,a
c,b,a,f,b,i,h,j,b,f
e,d,b,d,j,i,j,b,g,e
d,a,i,c,j,c,i,c,i,e
c,f,c,f,f,e,j,f,d,h
a,g,i,e,h,g,a,e,g,h
h,e,j,i,j,c,g,h,g,e
d,e,i,d,b,c,f,b,g,a
i,h,b,j,j,h,d,c,d,c
i,b,d,i,e,h,e,a,b,h
h,b,d,e,h,c,h,c,c,g
c,e,i,d,h,e,d,f,d,i
e,i,f,b,i,i,j,e,d,a
e,g,h,f,j,d,h,j,a,g
f,f,g,b,b,d,h,b,b,f
f,g,f,b,h,h,a,h,h,h
i,d,i,i,g,h,j,g,f,d
b,g,c,i,d,h,c,f,h,b
a,a,a,f,c,e,f,b,h,f
e,j,b,c,e,e,e,c,a,c
j,d,j,j,d,j,j,f,i,d
f,j,i,e,c,a,a,g,h,j
a,c,j,c,d,d,b,j,c,h
a,f,a,h,f,j,f,i,g,h
c,h,a,b,a,d,c,h,j,i
f,h,c,f,d,c,j,f,j,b
f,j,e,c,c,e,d,e,e,e
d,j,h,i,e,d,h,h,f,c
h,d,j,i,e,c,h,f,e,i
c,f,i,f,e,e,f,f,a,c
j,g,a,b,h,b,j,g,j,j
g,c,g,b,d,b,b,i,j,i
f,i,c,j,b,e,g,i,f,e
g,j,g,e,i,j,c,g,i,f
c,i,c,i,a,a,g,a,g,e
h,d,e,g,f,a,c,j,a,g
g,a,e,e,i,a,j,g,g,f
h,a,c,a,e,b,b,i,g,h
f,f,c,j,j,e,f,g,a,d
e,f,f,a,g,h,d,j,c,d
e,i,b,j,g,d,g,j,d,f
b,e,h,c,g,e,f,g,g,j
d,j,d,h,c,f,b,e,f,c
e,f,e,f,g,g,f,i,f,f
d,f,f,d,j,a,c,g,a,e
a,j,b,h,e,g,h,a,e,e
a,d,e,j,e,h,h,b,e,h
b,h,j,b,e,f,j,j,j,b
c,f,d,d,f,e,h,g,b,h
c,j,c,i,f,d,b,b,e,j
f,c,h,d,a,i,b,g,h,a
i,i,g,e,e,a,d,c,i,d
d,d,a,a,e,j,h,j,c,g
g,j,j,d,c,c,c,c,g,c
e,g,j,h,d,f,h,h,c,f
i,c,h,a,i,b,e,d,b,d
g,f,d,b,e,i,b,d,e,g
b,b,g,g,e,g,f,h,f,c
h,f,j,d,d,d,g,a,e,d
e,d,b,e,c,i,f,e,g,c
j,d,f,f,i,i,b,d,g,j
b,d,h,i,d,g,f,b,c,b
h,f,f,e,j,f,e,e,d,d
f,b,a,h,d,c,f,f,j,b
h,c,e,e,i,h,c,d,f,b
b,d,f,j,c,j,c,b,b,d
b,e,c,f,e,b,b,j,c,g
d,f,j,d,b,b,d,d,e,h
a,j,b,d,e,d,d,a,d,g
h,j,i,a,d,i,f,i,a,f
d,c,d,f,d,h,a,f,j,i
h,b,e,i,h,a,b,g,d,h
b,d,g,c,d,i,e,h,h,b
b,h,h,a,d,i,h,i,f,a
e,d,h,b,f,i,g,e,d,c
d,g,f,j,a,f,a,h,e,i
a,e,a,b,c,f,d,a,j,g
f,e,a,d,j,e,i,c,h,f
h,i,a,h,j,d,d,h,d,e
i,f,a,f,a,e,j,e,b,j
h,j,e,e,a,j,e,h,f,c
g,g,d,h,j,a,f,f,e,g
a,a,a,e,j,b,g,c,d,b
e,c,g,d,f,c,h,b,g,i
