var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
j,a,i,j,e,i,d,b,c,h
h,c,b,c,i,j,h,h,i,g
d,e,e,c,i,j,b,c,a,e
e,j,a,e,i,j,j,f,a,f
a,e,j,b,f,e,b,h,e,b
b,e,c,b,f,j,b,g,c,b
f,j,g,c,g,e,c,e,h,g
b,d,c,c,j,c,h,i,h,c
a,e,i,f,g,g,i,i,d,c
b,j,j,a,g,c,g,j,h,e
a,j,d,e,b,b,f,i,a,d
j,h,i,d,c,g,b,c,f,e
a,e,b,d,d,i,i,j,c,j
a,j,g,e,i,a,i,h,j,b
d,c,i,a,h,h,e,c,c,b
a,h,j,j,i,c,j,a,j,j
a,d,i,c,e,d,c,e,i,i
i,h,g,f,g,e,c,a,i,f
d,j,i,i,d,f,d,h,c,h
b,d,g,f,h,j,a,c,g,g
b,d,d,f,i,e,f,d,c,b
f,g,d,c,e,f,j,c,b,a
h,h,i,c,e,c,j,a,g,f
j,e,d,h,c,i,i,d,a,e
j,g,g,j,h,g,j,j,a,j
h,e,c,h,j,g,j,i,c,j
g,j,f,h,e,e,c,d,f,i
d,b,i,f,i,e,b,f,j,j
c,j,g,f,f,e,j,a,f,h
h,c,b,d,f,c,d,h,f,j
j,j,g,a,b,c,g,a,a,f
d,g,a,d,a,a,i,a,h,d
g,d,i,c,f,a,c,f,a,j
h,c,a,a,g,g,b,j,b,j
h,e,b,d,i,a,b,e,i,i
a,d,b,f,g,g,h,i,a,f
g,f,j,a,a,h,i,i,e,h
g,j,i,a,f,c,f,b,j,b
d,h,h,f,b,b,j,i,d,g
f,b,a,f,b,f,j,a,j,f
e,e,i,j,b,h,i,c,a,g
e,f,b,h,e,d,i,f,e,j
b,a,c,h,a,b,b,e,c,f
g,i,d,f,d,c,j,i,d,b
e,e,c,c,c,b,h,c,a,j
a,i,j,f,i,h,d,d,i,j
i,b,e,i,i,h,h,a,a,a
h,c,b,c,c,c,i,f,i,j
i,a,j,b,b,b,b,e,i,c
g,e,j,g,h,d,c,f,a,d
e,j,e,i,e,e,a,j,j,d
h,i,j,g,j,e,c,j,g,j
c,e,h,a,j,c,a,e,i,c
d,e,d,d,f,j,b,b,d,g
h,e,e,h,j,d,d,e,d,j
d,e,i,b,h,h,h,f,d,b
h,h,f,j,i,d,j,d,j,j
h,b,e,g,b,e,d,h,j,i
c,d,d,h,b,j,j,d,e,h
a,e,d,g,i,c,j,a,c,i
a,j,j,f,e,g,b,h,e,h
g,a,h,e,g,i,b,f,a,e
b,i,j,c,f,e,j,c,h,f
d,d,b,b,e,a,j,b,b,f
e,j,e,e,f,f,h,c,i,g
j,f,e,d,a,j,j,i,b,j
b,d,h,b,c,b,d,g,c,d
e,e,d,h,e,i,i,g,j,a
c,g,c,g,f,d,d,i,d,h
i,e,j,c,f,d,e,d,j,d
