var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
m,k,h,n,h,n,k,m,a,l
o,b,o,h,j,d,d,n,c,j
l,o,g,m,l,h,i,m,b,f
j,o,m,n,m,g,n,d,b,l
k,m,j,l,h,k,e,b,i,e
d,b,a,o,c,d,l,b,c,g
a,n,c,l,c,a,j,j,m,i
h,b,l,f,h,i,d,m,k,a
c,b,e,n,h,m,h,m,c,h
c,c,e,k,d,h,n,j,f,l
h,a,a,d,l,a,n,m,b,l
i,g,a,a,b,h,e,o,i,i
j,a,h,n,d,b,j,h,b,h
n,b,d,g,a,l,i,j,o,f
n,n,j,j,a,c,b,d,g,h
j,m,i,m,j,l,a,g,n,k
m,a,a,o,l,g,l,e,i,j
j,m,f,f,c,g,i,j,k,h
i,n,l,o,h,a,f,g,k,m
g,h,b,b,j,d,m,l,j,j
m,l,h,c,c,a,o,l,d,n
d,c,k,k,c,m,m,d,i,h
b,a,k,c,g,l,n,e,b,e
o,c,a,h,j,m,g,e,m,n
o,e,c,c,j,a,k,l,j,k
h,e,i,d,n,g,j,a,i,b
l,c,l,e,l,i,c,b,j,o
e,d,l,o,e,n,l,a,c,g
a,a,h,o,g,i,c,b,l,n
e,a,k,b,g,j,m,h,e,l
h,e,l,i,b,g,l,d,l,f
b,k,d,o,d,l,k,c,d,b
f,j,f,f,g,c,o,n,j,m
j,d,h,e,f,c,c,n,i,n
m,l,d,h,o,l,h,b,e,e
c,i,j,h,h,d,h,j,i,k
m,n,a,b,d,a,h,i,g,l
m,f,m,g,b,n,n,o,o,l
i,h,g,l,i,m,f,b,m,i
k,i,c,c,b,k,i,o,f,h
h,g,e,o,i,c,k,n,j,a
f,h,k,f,m,i,c,l,e,a
j,o,e,c,h,b,c,i,j,e
a,d,j,h,g,d,b,j,i,c
a,d,f,i,c,g,f,o,n,b
c,b,n,h,j,i,k,i,f,o
l,l,i,m,b,e,a,k,e,n
n,e,o,h,h,h,l,f,j,a
o,h,i,j,d,n,o,o,d,g
e,o,o,f,o,d,c,a,n,o
j,c,j,i,m,j,l,e,c,i
l,a,l,g,h,o,f,a,e,d
j,f,e,k,a,i,l,i,h,k
i,o,c,g,j,n,k,i,n,g
j,g,a,h,o,d,c,g,a,a
b,g,e,f,k,d,b,o,l,a
c,k,f,k,l,n,d,b,e,f
c,b,n,j,c,h,g,n,m,f
d,n,m,d,g,l,l,g,f,g
i,i,j,h,f,h,n,k,i,n
n,e,a,l,j,j,m,b,h,e
e,k,h,j,j,c,k,g,h,o
i,f,e,k,i,g,k,f,g,b
f,c,f,l,c,g,b,i,j,e
h,i,k,b,l,h,k,d,e,g
i,j,g,c,m,a,h,h,c,i
n,a,a,o,b,k,m,f,c,f
b,l,a,j,o,e,d,e,b,a
h,i,l,d,a,n,o,f,b,k
i,m,b,i,l,d,h,h,m,h
j,l,b,k,f,m,k,g,k,f
m,d,d,e,l,g,n,k,d,d
c,j,n,b,c,a,j,a,f,l
o,d,l,h,h,b,a,b,f,n
g,n,b,h,i,k,i,n,i,h
b,m,i,c,f,j,j,c,o,b
m,g,a,d,l,h,h,d,l,n
i,h,n,l,c,a,j,d,e,b
a,k,l,m,c,d,l,f,b,b
a,h,a,k,d,a,i,e,l,c
c,d,a,k,k,i,a,f,m,c
b,n,a,c,k,m,g,i,e,f
m,k,e,i,f,n,c,k,i,k
i,l,b,l,h,f,k,h,l,j
m,j,i,e,a,d,m,b,d,e
e,e,e,m,k,b,e,c,l,a
b,f,o,c,e,i,j,d,b,n
g,j,d,l,j,d,j,m,n,d
b,h,g,b,k,k,d,a,l,l
b,o,d,c,k,m,b,l,g,n
