var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
f,g,h,k,g,a,h,d,e,f
o,n,d,i,i,m,g,h,f,d
n,h,f,j,j,n,b,o,o,k
i,e,j,d,o,k,m,b,k,h
g,j,f,a,k,d,h,f,b,a
n,n,g,b,b,m,n,j,f,g
i,o,l,a,b,k,j,i,j,b
e,n,k,k,i,h,g,m,h,o
a,n,l,i,g,m,o,d,f,m
a,c,l,a,d,k,m,i,c,f
o,f,g,e,m,a,k,n,e,f
c,l,g,c,g,m,c,d,b,b
i,f,h,c,n,b,k,e,k,m
k,i,a,e,h,e,j,i,j,k
g,k,i,g,d,b,f,b,n,c
d,j,j,e,m,c,i,a,g,j
f,f,g,b,j,j,a,g,b,k
n,e,j,k,b,g,d,i,h,m
a,i,k,b,i,a,l,a,h,e
n,m,l,e,l,m,e,m,l,d
h,i,c,j,b,h,c,m,m,n
n,m,f,j,b,b,c,n,e,m
i,f,e,j,a,c,g,k,m,a
g,c,b,i,a,o,d,j,j,n
e,e,g,o,m,a,o,m,l,j
o,a,j,e,l,j,j,n,b,n
f,c,k,d,j,h,b,j,l,i
b,k,o,a,f,j,n,n,f,g
k,f,g,b,a,h,j,j,o,e
b,f,c,h,a,g,m,e,i,f
o,a,k,l,n,n,d,b,m,k
l,g,a,b,j,m,k,o,m,f
h,b,b,h,a,b,f,n,l,e
d,f,h,d,e,b,l,h,b,h
f,i,a,n,l,c,a,j,i,f
a,d,i,f,i,m,a,b,b,j
f,k,o,h,n,a,a,f,n,n
f,h,m,a,l,m,a,g,d,m
n,i,a,i,g,o,l,j,j,b
g,f,o,j,l,b,o,g,n,m
o,l,l,n,f,b,k,h,l,o
k,m,c,k,o,h,g,i,j,o
d,l,l,j,n,l,b,f,l,a
i,k,i,m,l,m,f,i,d,c
i,k,b,c,b,h,l,g,f,l
k,e,m,m,m,h,k,f,c,n
i,i,g,n,l,i,i,c,i,h
j,a,d,m,i,c,n,l,c,n
e,m,b,o,n,b,c,g,j,g
c,e,i,k,k,f,b,n,g,l
h,a,i,g,o,g,c,k,m,h
i,f,e,m,i,f,l,m,n,n
d,g,l,k,d,h,n,f,a,j
c,f,f,g,b,e,k,f,g,e
n,l,d,j,k,m,b,a,d,o
c,j,l,e,h,m,d,g,g,o
a,b,b,a,j,n,g,j,f,k
a,n,m,b,b,a,d,h,g,h
n,n,n,b,a,e,n,a,c,g
c,d,i,f,a,d,e,c,b,h
j,f,g,f,m,g,e,m,a,b
l,g,d,j,m,b,b,a,a,c
a,h,l,a,g,j,k,l,n,l
k,c,b,j,b,l,f,f,l,a
o,d,c,f,a,n,k,j,i,g
c,b,f,j,o,a,a,n,f,b
j,c,g,e,k,k,k,l,f,k
n,i,a,o,k,l,g,f,a,o
e,d,k,e,d,e,c,l,k,j
c,k,f,l,j,m,a,e,j,m
d,k,e,m,e,e,l,a,k,k
f,e,a,d,i,f,m,c,m,n
m,b,m,h,l,a,j,b,k,f
e,k,k,m,i,g,i,j,c,m
h,o,e,m,m,d,a,h,b,m
a,j,d,l,e,g,i,h,g,l
f,l,m,e,j,n,a,b,o,o
c,m,m,c,k,m,h,m,a,l
d,g,k,n,e,l,n,a,l,a
h,c,l,a,j,o,o,k,b,c
c,i,g,a,h,h,i,l,j,c
l,d,g,j,h,o,d,f,i,k
f,i,l,e,e,a,k,i,b,j
c,i,e,f,m,d,k,a,o,d
o,b,j,d,d,d,b,j,m,b
b,f,m,n,h,l,d,e,o,c
l,h,l,j,f,a,j,b,h,h
h,m,a,f,j,h,a,d,c,l
i,m,f,m,h,k,g,n,o,f
l,c,a,j,b,o,f,m,n,m
m,m,h,g,i,d,d,n,b,n
e,o,c,d,b,l,g,i,i,e
g,b,h,i,m,m,g,l,a,g
a,i,j,n,b,k,h,n,g,m
o,k,e,f,n,d,o,j,j,a
m,k,f,l,a,g,h,n,a,a
i,e,c,m,n,e,j,i,n,m
g,f,o,c,k,o,f,f,n,e
k,d,c,e,o,o,l,m,f,n
h,l,l,o,j,m,g,k,k,c
a,e,c,b,j,d,g,e,l,h
h,k,i,g,f,n,a,i,e,m
g,o,o,i,e,n,o,i,j,g
e,i,o,j,f,f,l,d,f,k
l,k,g,o,e,a,a,j,a,e
o,o,l,a,n,g,g,k,j,k
n,m,a,m,o,j,h,k,e,n
