var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
j,a,j,j,a,h,d,d,c,h
f,e,b,g,i,j,j,h,i,g
d,f,b,c,a,j,b,b,d,e
i,i,a,d,j,f,j,f,h,f
e,c,j,b,j,e,b,h,e,c
j,e,c,d,f,b,b,g,c,b
f,j,g,a,g,e,c,e,h,g
b,d,c,h,j,c,h,i,a,c
g,e,i,f,g,g,c,i,d,c
b,j,j,a,g,g,g,j,g,e
f,j,d,e,b,b,f,i,a,d
j,h,i,i,c,g,b,c,f,g
d,g,b,j,d,i,f,j,c,j
j,j,j,e,h,a,h,h,i,b
d,f,i,a,h,f,f,c,c,b
a,e,j,j,b,c,j,a,g,j
h,f,i,c,e,d,c,b,i,i
i,h,g,f,b,e,j,e,i,f
d,j,i,i,d,f,d,h,i,h
b,d,g,g,h,e,a,c,g,g
b,g,d,f,b,e,g,d,c,g
i,g,h,i,e,e,j,c,b,a
b,h,i,c,e,c,a,a,g,f
j,i,d,i,c,i,d,d,g,e
j,f,g,j,h,g,j,j,a,a
h,e,c,h,e,g,f,i,j,i
j,f,f,b,f,e,c,d,f,i
h,b,f,f,j,e,i,f,d,d
c,g,g,f,f,e,h,a,f,h
h,c,b,j,f,c,c,h,f,j
j,j,g,b,b,c,g,a,g,g
b,f,a,d,a,a,i,a,c,d
g,j,i,j,f,a,c,f,j,j
b,a,a,a,a,g,b,j,b,i
h,h,b,d,i,a,d,e,i,i
a,d,g,h,g,g,h,i,e,f
g,f,j,j,a,f,i,a,e,h
g,j,e,a,f,c,f,b,j,c
d,j,c,f,b,b,j,i,d,g
i,b,a,f,b,f,j,a,j,f
a,e,i,j,b,b,d,a,a,g
f,f,f,h,e,d,i,f,e,c
b,a,c,h,a,b,b,e,d,f
g,i,j,g,d,c,e,e,d,b
e,j,c,c,c,b,h,h,h,j
a,i,j,f,i,h,e,d,i,b
i,b,e,i,h,h,h,a,a,a
h,c,b,c,c,c,i,f,i,j
i,h,j,b,b,b,b,e,i,c
g,e,j,h,h,d,a,c,j,d
j,j,f,i,e,e,a,a,j,d
h,i,c,g,j,a,c,j,g,j
c,e,h,a,j,c,h,e,i,c
d,j,d,d,f,j,b,b,d,g
j,e,f,h,j,d,d,i,d,j
e,e,i,e,h,h,h,f,a,b
h,h,f,f,b,d,j,d,j,b
h,b,e,g,b,e,j,h,e,i
c,d,g,h,b,j,j,g,e,h
a,d,d,g,b,c,j,f,c,i
a,j,j,j,e,g,b,h,j,h
j,a,h,e,g,i,b,f,a,e
b,f,c,c,f,h,j,c,h,d
d,d,b,b,e,a,j,g,b,f
e,j,e,e,f,f,h,j,i,g
j,f,e,d,a,j,j,i,b,h
b,d,h,b,c,i,g,g,c,d
e,f,d,h,e,c,i,g,j,a
c,g,c,g,h,d,d,i,d,g
i,e,c,e,a,g,e,d,j,d
j,j,g,c,f,i,d,b,j,g
f,e,f,a,c,c,b,g,i,c
i,i,h,a,f,d,d,h,a,h
e,e,f,c,h,j,g,b,g,d
c,g,b,d,a,h,e,a,c,g
c,b,e,c,i,e,h,g,d,h
e,b,i,g,f,b,h,h,c,d
c,h,j,j,b,b,b,j,h,a
d,e,a,e,d,b,d,g,j,i
h,j,g,e,b,b,a,d,e,a
i,e,i,f,e,i,d,e,a,j
d,d,d,j,j,e,c,a,e,f
e,g,e,f,e,h,i,f,g,i
i,b,f,a,a,i,a,i,h,h
c,d,h,b,a,i,j,e,c,e
j,c,h,h,g,d,e,b,j,g
d,d,f,g,g,j,c,i,j,f
h,h,b,h,f,j,c,d,e,a
c,h,b,e,j,i,f,a,a,j
c,i,b,d,j,g,c,i,g,b
b,e,b,j,e,a,c,b,c,b
a,j,e,c,e,a,g,i,d,a
e,f,d,d,h,h,d,a,j,h
h,c,b,c,h,b,c,e,g,h
c,a,b,c,g,f,j,h,h,f
b,h,g,h,i,d,c,a,i,h
a,b,g,f,h,a,j,b,j,h
g,c,d,j,d,a,b,d,h,c
i,j,e,b,g,e,b,i,i,b
c,h,j,j,e,i,h,j,h,c
i,i,c,f,f,d,g,j,f,c
g,d,d,i,g,d,e,b,f,g
a,e,h,f,a,g,d,b,e,i
e,i,j,a,j,c,a,i,h,d
i,e,f,j,g,b,f,g,d,d
d,d,c,c,b,h,f,g,d,b
d,d,h,f,d,j,d,i,j,f
f,c,d,c,a,e,b,d,c,f
b,d,d,i,e,e,g,j,b,e
h,b,g,j,f,h,b,c,b,f
e,h,d,h,h,h,b,d,i,c
h,f,j,g,i,i,e,i,c,j
i,c,a,f,i,a,j,d,h,b
h,c,j,j,h,g,a,e,f,g
j,c,b,i,a,b,j,i,h,j
f,d,h,e,g,b,g,b,i,i
i,g,b,g,b,d,a,e,a,g
g,g,i,f,c,b,g,d,c,f
e,d,j,g,b,h,h,g,g,f
h,j,i,g,f,b,g,g,d,i
e,e,i,j,f,b,b,h,f,d
i,a,b,a,j,f,b,d,e,i
f,b,g,f,d,b,f,h,g,i
j,i,f,g,c,d,f,c,j,f
h,g,a,e,j,a,i,i,e,a
i,j,i,j,b,d,b,a,a,g
j,e,a,e,b,a,c,b,b,c
b,a,j,c,j,j,a,d,h,i
e,h,a,a,e,h,a,e,c,a
c,j,c,d,f,f,f,h,e,e
h,i,c,i,e,i,d,e,d,c
h,d,i,c,f,d,d,h,d,g
c,f,h,e,g,b,a,e,e,f
d,a,d,i,b,a,c,i,g,g
i,a,f,j,g,i,c,i,h,h
i,h,g,a,e,a,i,j,h,b
f,a,a,b,f,d,h,h,a,g
e,j,i,c,e,e,c,j,c,c
b,f,i,d,i,a,c,a,d,g
e,a,a,g,g,j,e,e,a,e
d,f,d,f,b,d,c,b,h,f
a,e,f,i,j,h,a,d,d,a
e,j,g,f,a,g,a,i,g,b
e,a,g,a,j,d,d,e,e,a
c,j,f,a,j,b,j,d,i,e
h,a,a,i,c,e,g,a,g,g
j,f,j,b,j,j,c,i,j,j
e,h,f,g,i,i,h,g,a,f
e,c,a,h,h,a,c,i,h,h
h,e,i,a,d,g,f,j,f,e
j,d,h,g,h,g,j,h,a,d
g,e,a,d,f,g,a,e,g,g
h,d,c,d,b,a,i,d,j,d
i,j,b,a,i,a,f,b,f,h
h,b,c,g,b,b,h,b,a,b
j,h,a,h,j,f,i,j,h,j
c,c,g,j,f,e,f,c,f,g
b,e,d,b,b,b,f,h,j,d
j,j,c,a,i,f,b,j,j,e
h,e,g,g,i,d,h,e,h,g
f,e,b,h,a,b,c,a,c,g
e,f,g,e,g,a,i,f,c,i
c,h,j,b,i,i,d,a,g,f
d,e,j,b,e,j,f,h,f,g
h,i,e,g,g,c,f,d,e,a
d,g,b,i,g,b,a,a,i,e
h,g,d,f,b,d,g,f,c,d
e,g,e,g,e,h,f,i,g,h
a,b,h,a,e,e,d,g,a,a
a,c,h,f,h,e,f,j,j,c
i,h,f,i,a,d,g,a,d,i
g,f,d,c,f,f,f,j,j,b
e,j,c,e,b,d,c,e,g,d
c,h,b,b,c,e,j,h,c,a
f,a,h,b,e,f,j,c,b,g
b,g,c,f,d,d,g,i,i,j
h,c,f,f,e,h,h,j,a,j
e,f,c,d,f,b,f,e,h,g
b,a,c,d,e,j,j,c,j,i
b,j,a,g,c,i,e,h,i,c
j,f,h,i,i,i,c,b,d,h
a,a,i,f,f,d,b,g,h,d
d,h,a,j,d,b,f,g,j,c
a,b,c,d,b,h,g,a,e,b
e,i,f,i,e,a,i,g,a,d
h,d,g,a,h,f,d,g,a,a
i,g,c,d,d,g,c,a,d,c
h,d,d,d,a,b,c,j,j,b
b,f,h,i,c,i,j,e,e,e
b,b,b,f,c,b,c,j,j,g
h,e,i,a,f,g,b,h,j,h
a,i,e,e,a,g,d,b,j,f
b,h,f,i,g,e,d,i,c,i
j,b,g,i,b,c,g,j,i,c
a,j,g,h,b,b,e,j,a,b
b,a,c,i,c,c,f,j,a,h
a,b,d,b,a,h,a,d,d,f
f,j,b,e,b,d,j,c,a,j
h,e,b,g,f,h,i,h,c,b
i,c,g,b,g,b,h,f,j,a
h,f,g,e,b,j,e,i,j,h
g,j,h,c,g,j,d,f,f,d
c,g,e,c,b,a,f,c,e,c
h,j,e,b,j,i,c,i,b,d
i,j,b,f,j,a,f,e,i,d
c,a,a,j,d,g,i,d,a,f
d,g,b,b,a,e,j,i,g,a
j,g,a,d,c,h,e,c,h,h
g,c,j,d,j,j,h,h,e,i
e,c,e,c,h,h,f,h,j,g
f,a,b,f,i,j,a,f,c,c
h,d,f,b,d,b,f,a,c,h
f,c,a,a,g,f,i,e,a,h
g,g,c,j,b,h,j,a,c,h
h,d,d,e,e,c,b,b,c,i
g,f,e,d,h,h,i,d,i,c
e,b,c,h,f,e,i,d,d,g
f,d,a,g,f,e,j,a,j,d
a,i,c,f,g,b,h,e,g,a
j,d,j,d,a,a,a,g,h,j
e,j,a,b,d,d,h,i,h,j
e,f,h,b,a,d,b,g,g,f
c,h,f,h,e,e,h,e,d,c
c,g,f,f,e,g,e,f,c,e
f,i,g,d,b,c,a,j,g,i
b,e,i,a,e,c,a,a,a,j
i,j,f,h,j,f,h,f,f,i
h,c,h,g,b,g,a,f,a,g
d,j,d,a,c,b,i,i,b,i
e,i,e,f,f,g,b,g,j,j
c,f,d,f,c,h,d,g,h,g
h,b,a,e,c,f,f,f,a,c
a,j,a,f,j,j,g,a,g,f
j,g,h,b,e,c,g,c,j,d
d,g,b,e,f,g,g,c,c,c
c,j,j,b,i,a,f,j,e,f
f,e,a,b,c,b,h,e,d,h
e,d,j,c,g,h,c,h,a,f
h,g,c,e,e,b,g,j,d,b
b,a,h,c,d,f,a,i,j,b
i,f,c,d,g,i,c,j,a,i
a,c,i,b,g,f,d,a,f,g
h,b,h,i,c,e,b,d,a,d
