var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
e,h,j,i,d,i,g,a,b,b
j,e,a,e,f,f,f,b,g,g
c,g,e,e,f,f,b,e,f,a
g,i,c,d,d,c,h,g,a,i
d,a,g,b,g,h,b,b,c,e
e,f,g,h,e,f,b,d,b,e
j,j,f,e,a,h,a,i,i,c
i,e,g,b,g,e,c,d,a,j
f,f,c,i,a,d,j,d,f,j
i,j,c,c,a,d,e,e,d,a
c,j,d,d,e,b,i,g,a,g
e,e,d,g,i,d,b,c,h,a
c,a,b,h,b,i,i,j,b,f
c,j,j,d,f,i,c,b,e,e
d,g,i,c,g,c,i,c,i,e
c,e,c,f,e,e,j,c,d,h
i,g,i,e,h,i,f,e,b,h
c,e,b,i,j,h,a,h,g,i
d,e,i,c,j,c,f,b,g,b
i,h,b,j,j,j,d,j,d,d
j,h,d,i,d,f,e,g,b,h
j,d,j,e,j,h,a,c,j,g
f,e,g,e,h,g,d,f,d,i
e,i,f,b,i,i,j,e,a,a
e,g,b,h,j,d,h,j,a,g
f,f,g,c,b,f,g,h,e,c
e,g,e,b,d,h,a,a,h,h
a,d,b,i,f,h,j,g,f,d
b,g,h,i,d,h,c,f,h,b
f,a,a,h,c,f,h,e,h,f
a,d,b,c,e,e,e,c,d,c
g,g,j,h,d,j,j,f,b,d
f,h,i,f,c,g,a,g,c,f
j,c,j,f,e,d,b,j,c,h
i,h,a,h,f,j,g,i,g,h
e,h,b,b,a,d,g,h,j,i
f,a,c,c,d,c,j,f,j,b
f,j,i,c,c,e,i,e,e,c
j,e,a,i,e,j,h,h,f,j
h,d,j,i,e,c,h,f,e,i
c,f,b,f,e,f,j,f,a,c
j,g,d,b,h,g,j,g,j,j
i,c,g,b,j,b,b,i,d,i
f,i,c,j,b,e,g,e,f,e
g,e,g,j,i,b,c,g,g,e
i,i,j,i,a,a,g,a,g,a
h,d,e,g,f,a,c,f,a,g
d,a,a,e,i,e,b,g,f,f
g,c,h,a,e,j,b,i,g,j
f,f,h,j,h,g,d,c,a,d
a,j,f,g,h,h,d,j,i,c
e,i,h,j,g,h,a,a,d,f
b,e,h,c,g,e,c,g,g,i
d,j,d,h,h,f,b,e,f,c
a,f,e,b,f,g,f,i,f,f
d,f,i,d,j,a,c,g,a,e
j,i,f,g,e,g,h,e,e,f
a,d,e,j,f,h,h,g,e,g
b,h,g,b,g,f,h,d,j,b
c,f,d,h,e,e,h,g,b,h
c,j,f,f,h,d,b,b,f,b
f,c,h,d,a,i,b,g,g,a
i,i,b,e,c,a,b,c,h,a
d,h,a,a,e,j,f,c,c,i
g,j,j,d,c,c,b,c,g,c
d,g,j,h,d,f,h,h,c,f
i,c,h,a,i,b,e,g,b,i
g,g,d,b,e,b,j,d,e,g
b,b,g,j,c,g,f,h,f,c
h,f,j,d,d,f,g,a,e,d
e,d,b,e,c,i,e,e,f,c
j,j,f,c,a,i,b,d,b,j
f,i,h,i,c,g,f,b,e,a
j,f,f,e,f,f,e,e,d,h
h,d,a,h,d,a,f,f,j,c
h,d,e,e,i,g,c,d,f,b
b,d,i,j,c,j,g,b,b,f
i,e,c,f,e,e,b,j,i,g
d,e,j,d,b,b,a,d,e,c
a,j,b,d,e,c,d,a,d,g
h,g,i,i,a,i,f,i,a,h
d,f,d,f,g,h,a,f,j,i
h,b,e,i,c,a,d,g,d,h
h,d,i,c,d,b,e,d,i,b
b,h,h,a,d,i,h,f,b,a
e,d,h,b,a,g,g,e,e,c
d,e,f,j,a,f,a,h,e,i
a,e,a,b,f,f,a,a,j,g
f,e,i,i,g,e,i,c,h,f
b,i,d,h,f,c,d,g,d,e
a,f,a,f,i,h,j,e,b,j
h,h,e,e,a,j,e,h,f,c
g,g,d,h,j,a,f,f,e,e
a,a,i,i,j,b,e,i,d,b
b,c,b,e,f,c,h,b,i,c
i,e,b,b,f,g,a,f,g,g
c,d,b,i,j,j,h,e,c,b
f,a,d,f,b,j,b,f,i,j
i,j,i,a,a,h,b,g,g,e
c,e,f,f,e,i,g,j,i,j
h,h,e,i,c,f,e,j,h,j
f,h,h,d,i,f,g,e,h,a
g,f,h,i,d,b,f,e,j,h
g,e,c,i,g,f,g,h,e,d
h,f,f,a,h,b,h,e,f,d
d,h,g,f,e,a,i,d,a,b
d,i,h,i,b,f,f,h,e,i
j,g,j,e,d,h,b,b,e,e
h,h,d,g,h,h,b,j,g,a
a,d,h,f,c,a,b,e,f,i
g,c,d,b,j,c,b,c,g,g
h,d,c,j,f,i,j,g,b,f
h,a,j,i,f,a,h,a,i,e
g,a,d,e,j,a,d,i,h,c
c,a,a,g,d,b,h,g,i,f
h,h,h,d,i,b,e,e,f,h
h,c,a,j,d,g,b,d,e,c
f,d,i,i,i,b,e,a,b,e
g,e,f,e,e,b,c,d,a,i
a,j,i,i,c,i,f,d,f,h
g,f,e,f,a,h,i,b,h,d
h,b,c,h,b,e,b,g,j,h
j,d,b,i,f,b,e,b,d,h
e,i,f,f,i,g,i,h,i,b
d,e,j,a,g,c,j,h,j,g
h,j,e,f,e,g,b,f,d,c
e,f,j,d,e,j,a,j,c,j
f,c,c,e,g,d,j,a,i,h
g,i,j,d,j,h,e,i,b,h
b,j,e,h,c,c,g,b,e,h
d,a,g,g,h,i,f,i,f,j
a,h,i,i,c,g,h,b,f,c
b,j,h,d,b,b,d,i,j,i
h,e,d,g,e,e,a,h,d,c
h,c,f,i,g,i,a,h,i,b
c,e,f,c,h,j,j,c,i,e
f,c,j,a,c,g,c,c,a,i
j,c,i,e,h,h,a,j,b,b
j,g,i,h,f,i,d,d,f,e
g,c,j,j,a,g,a,e,a,a
g,g,d,d,g,g,a,e,i,i
c,e,f,g,b,a,d,a,f,g
g,j,b,i,d,d,d,i,d,e
b,b,g,c,g,g,f,i,j,g
i,g,f,j,g,j,h,d,h,a
a,j,j,g,i,h,e,e,d,c
i,g,c,d,g,c,a,i,e,b
g,a,a,f,f,i,c,a,a,i
g,a,a,h,j,h,c,h,i,b
a,d,i,c,f,d,c,j,h,i
d,h,h,h,j,d,h,b,a,d
f,c,j,h,c,a,f,i,d,c
c,a,g,h,b,j,j,a,e,d
d,c,a,h,f,j,i,e,h,h
a,d,g,j,e,h,c,b,a,e
e,e,j,e,a,c,j,f,i,f
b,a,b,f,c,a,i,a,h,c
j,f,d,a,e,b,j,g,e,c
c,i,g,c,f,c,e,e,e,a
g,f,b,j,d,i,c,b,a,c
j,i,a,c,d,b,a,d,b,i
g,g,b,d,j,j,g,a,b,h
b,f,c,e,f,j,f,i,d,i
j,f,c,g,h,f,i,c,e,c
a,i,f,j,a,e,i,i,h,g
d,b,a,e,a,g,d,c,j,i
a,b,d,i,e,g,e,g,b,e
g,e,d,j,h,a,i,h,d,b
c,d,h,d,b,d,f,d,d,g
c,a,j,c,j,h,i,b,e,j
h,e,h,g,f,g,e,f,f,h
f,a,d,e,c,e,d,h,e,e
g,d,d,d,e,g,a,j,d,c
f,e,a,a,c,h,h,e,b,d
j,c,h,a,h,c,h,c,e,c
i,b,g,i,b,b,e,h,g,f
a,a,f,i,h,f,j,j,a,f
g,e,g,h,i,d,i,i,i,c
e,c,g,j,h,f,h,c,e,h
f,j,j,a,i,b,g,a,g,j
e,g,h,g,a,i,a,e,j,b
h,c,i,i,c,h,b,d,i,g
d,e,j,f,j,b,i,d,e,h
c,d,g,h,e,a,e,f,j,h
i,h,g,e,h,j,j,d,a,d
a,c,b,c,g,c,b,d,a,i
h,b,g,h,b,d,a,b,f,j
a,f,d,h,d,i,a,j,e,c
g,e,h,g,a,i,i,i,j,a
i,d,g,i,i,b,a,j,a,c
a,f,i,g,c,a,b,b,e,b
i,i,e,d,d,a,f,e,d,h
a,e,f,g,a,h,f,h,i,h
e,d,f,g,f,j,e,j,g,g
c,j,b,b,e,b,d,j,e,e
i,c,g,g,c,e,h,j,a,b
b,d,f,a,d,a,d,j,f,i
j,j,d,d,e,g,h,c,c,h
a,b,a,i,c,a,j,d,j,e
h,a,j,h,a,b,c,g,e,g
j,g,a,f,e,f,g,e,e,b
f,d,j,e,a,f,c,g,h,d
b,e,c,e,i,j,c,c,j,j
a,f,f,a,a,i,e,h,c,f
h,h,a,i,g,j,j,i,a,b
b,h,f,b,b,d,j,a,a,i
b,b,b,h,d,c,h,g,b,j
e,g,j,c,i,a,g,c,i,b
f,j,c,d,g,f,f,b,j,h
g,a,i,e,g,a,f,b,e,c
j,c,a,i,b,f,d,g,e,d
a,h,f,a,b,b,i,f,b,b
j,a,c,d,c,c,j,i,h,j
f,b,g,f,e,a,h,f,g,b
d,h,d,d,h,e,b,b,b,h
f,d,e,h,b,a,j,a,c,g
g,d,g,j,d,h,d,a,i,c
d,b,j,j,e,h,h,f,d,d
c,c,g,i,a,b,c,i,d,g
i,h,f,h,d,j,b,d,h,f
g,j,j,h,b,b,c,f,d,i
e,g,h,a,d,g,b,d,d,j
b,e,f,b,h,f,f,a,f,j
b,d,f,i,h,d,e,c,g,a
j,e,b,h,e,e,j,j,d,h
i,f,i,c,h,e,d,f,j,f
e,j,c,b,g,c,c,g,g,h
a,b,h,j,e,d,d,g,a,c
d,a,d,b,i,b,j,h,j,h
g,c,e,i,i,a,b,d,e,f
b,g,d,i,g,a,f,h,i,a
a,e,j,d,i,c,b,g,a,b
c,e,j,i,f,f,h,f,d,i
e,e,h,a,h,b,e,c,e,d
d,b,a,i,e,d,a,c,b,j
g,j,c,a,f,c,i,j,c,g
j,f,e,a,i,d,c,i,f,b
g,h,c,j,d,a,a,f,a,i
a,b,g,h,h,b,e,i,f,e
c,c,h,d,b,c,d,h,e,e
h,g,g,h,f,i,a,j,a,h
c,a,i,a,b,c,f,g,h,c
a,c,h,d,i,h,b,a,a,c
g,h,h,d,a,j,f,f,i,f
h,c,d,b,i,g,f,f,a,h
a,e,f,j,j,g,a,g,f,e
a,d,b,e,a,d,f,j,e,f
a,d,i,a,d,c,i,i,a,c
