var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
f,g,h,i,i,e,k,d,e,l
g,n,j,n,i,m,g,n,f,d
k,e,f,j,j,n,b,d,k,k
i,e,j,d,o,b,m,b,k,j
g,j,o,a,i,k,h,j,b,a
g,n,g,b,f,m,n,j,f,g
e,o,o,f,b,a,j,i,j,b
o,n,k,k,i,f,g,k,h,o
a,n,g,i,i,o,b,d,f,m
a,c,l,a,n,k,m,i,h,f
o,f,g,e,m,a,o,c,e,f
c,l,g,l,l,m,c,g,b,b
d,f,h,i,n,b,k,e,k,m
k,i,g,e,d,m,j,i,d,k
g,k,m,g,d,b,f,b,n,m
d,j,d,i,m,c,i,h,g,j
f,f,f,b,j,j,a,g,b,k
n,j,e,k,b,c,o,b,h,m
c,o,k,b,i,m,l,a,h,e
h,c,e,h,b,m,e,m,l,d
f,i,h,j,b,h,c,m,m,n
n,m,e,j,b,f,e,e,b,m
l,f,c,j,l,c,m,k,k,a
g,c,b,m,a,o,d,k,j,g
e,a,o,o,m,a,k,m,l,j
o,a,j,k,b,j,e,n,b,n
m,c,k,d,j,h,b,j,l,i
j,k,k,i,f,e,e,n,f,m
i,f,h,b,a,i,a,j,o,h
b,f,c,h,a,g,m,e,i,f
m,a,k,l,i,b,d,b,o,b
l,g,a,b,j,m,k,o,m,f
h,b,b,h,a,b,c,h,l,e
d,f,h,a,e,b,b,h,b,h
f,i,a,m,k,c,a,j,i,f
a,d,i,m,i,m,a,b,b,j
f,i,n,h,n,a,a,f,n,n
f,h,e,a,l,m,m,g,d,f
n,m,f,a,h,f,g,j,j,b
g,n,m,j,n,k,o,g,c,m
o,e,l,n,f,b,k,h,l,o
k,m,c,k,o,m,b,i,i,o
d,e,l,j,i,l,b,f,l,a
i,k,i,m,l,m,e,i,d,c
i,k,f,c,b,m,i,g,g,l
i,n,m,m,m,h,k,h,c,i
i,i,j,n,l,i,i,c,i,h
j,f,d,m,i,n,n,l,l,n
e,m,l,o,n,b,k,h,j,g
c,e,i,k,k,f,b,n,g,i
e,a,i,g,o,i,c,k,f,b
m,f,k,m,o,f,l,n,l,n
d,e,l,a,d,h,n,f,a,l
c,f,f,g,m,e,k,f,g,g
d,l,n,j,k,g,b,a,e,k
c,b,l,e,h,m,d,o,o,o
a,g,b,a,j,n,g,c,f,k
a,n,m,b,b,n,d,h,g,b
n,n,l,e,k,f,n,a,c,g
m,m,i,f,e,k,m,c,b,h
j,a,o,f,m,g,g,m,a,b
l,a,d,o,m,m,l,a,a,i
c,h,l,a,g,j,k,l,n,l
k,c,b,j,i,j,f,f,l,a
o,d,c,e,j,n,k,j,i,g
k,i,f,o,i,a,a,e,f,b
j,f,g,e,l,k,e,l,f,k
n,i,e,o,k,h,g,f,b,o
j,d,k,e,d,e,c,l,d,j
c,j,e,l,j,o,a,e,j,m
d,b,e,a,e,b,d,a,h,k
f,k,a,m,j,j,c,j,j,n
a,b,m,h,b,a,j,b,k,f
e,k,b,m,i,g,i,j,c,h
h,o,e,h,m,d,a,h,g,l
b,j,j,j,e,g,i,o,f,l
f,l,m,e,j,n,a,b,o,h
c,m,m,f,k,a,h,b,a,l
e,g,k,n,i,m,n,a,l,l
i,m,d,a,h,a,o,b,o,c
a,n,g,a,h,h,i,l,j,n
l,o,g,j,h,f,d,f,i,k
f,m,l,d,e,e,h,c,b,j
c,i,e,f,i,f,k,e,o,d
f,b,j,d,d,m,e,d,m,a
b,a,o,e,e,l,d,e,o,o
l,h,l,j,f,i,j,b,n,h
h,m,a,f,m,m,j,d,g,n
l,m,f,o,h,k,g,n,c,a
c,c,a,j,b,n,f,m,n,m
m,m,h,g,i,d,d,n,b,j
e,e,c,d,b,l,n,i,i,f
i,m,h,i,n,m,d,l,j,g
c,i,g,n,b,k,h,n,j,m
o,k,e,e,d,d,o,o,j,a
i,k,b,k,m,g,k,n,a,a
l,e,c,m,j,e,j,o,c,m
d,f,o,a,k,o,e,b,d,e
k,d,f,e,o,c,l,m,f,a
h,m,l,o,n,m,g,o,k,c
h,e,c,g,j,n,g,j,l,h
a,h,i,k,f,o,a,i,e,m
k,o,o,i,e,n,g,m,j,g
d,i,k,j,f,b,e,n,f,k
l,k,g,o,e,n,h,m,d,e
f,a,l,a,n,k,g,k,c,n
k,m,a,m,o,j,h,k,e,b
o,h,o,o,f,e,o,l,j,d
l,n,b,k,n,h,b,l,g,m
h,l,m,c,c,o,h,e,o,k
b,c,m,b,c,o,j,m,c,a
e,i,m,f,k,a,f,o,o,d
o,o,j,f,n,a,f,b,m,k
l,l,h,c,c,k,o,o,l,c
e,j,i,k,c,m,c,h,m,n
i,l,n,i,l,k,h,d,d,m
b,j,d,b,j,k,n,g,c,i
h,o,n,g,b,d,e,h,l,o
k,h,d,e,g,j,h,c,g,a
k,c,n,i,o,d,n,o,l,l
f,n,e,c,k,h,k,a,n,m
a,i,e,o,d,m,n,d,e,j
o,m,d,i,b,k,c,g,m,k
k,o,l,e,n,m,c,d,a,k
m,m,c,l,h,o,o,k,j,d
e,h,h,i,e,c,g,o,j,o
i,a,f,b,k,d,l,j,f,b
e,a,o,h,m,a,h,b,c,d
a,a,m,o,n,j,m,e,n,h
g,a,b,b,k,k,k,h,a,h
i,m,m,h,h,l,k,c,m,o
j,e,o,i,o,b,i,l,f,h
n,n,c,b,i,l,d,m,c,n
l,k,n,f,g,c,f,o,o,j
c,j,c,m,d,h,c,h,b,i
l,f,d,k,b,g,a,d,j,m
c,o,i,a,m,n,n,b,b,h
f,h,e,b,n,m,i,c,g,a
f,f,c,h,c,o,e,b,k,c
b,d,c,j,m,c,j,a,d,c
g,g,c,e,c,n,l,j,l,b
e,m,n,l,f,e,i,a,h,n
e,e,g,k,j,k,k,j,d,d
n,d,i,a,o,l,d,j,e,h
k,a,h,e,m,f,h,f,m,g
g,l,g,h,a,n,d,a,i,h
b,m,d,h,i,e,n,h,j,e
i,j,f,e,b,j,i,f,m,f
l,n,d,l,o,m,e,g,h,l
j,l,i,i,k,b,h,c,i,n
i,a,f,c,c,l,i,j,i,k
l,b,m,a,e,n,j,k,m,i
d,g,e,n,m,f,m,l,k,c
i,d,e,f,o,e,g,m,h,c
j,k,j,e,f,j,e,n,e,o
d,a,f,f,h,h,i,k,m,b
d,m,f,n,g,b,e,b,a,e
j,e,n,n,c,l,c,h,f,h
c,a,m,k,k,b,b,o,h,d
e,i,c,i,e,k,d,j,b,a
m,g,h,c,f,j,m,f,e,h
h,a,n,m,i,e,b,h,j,j
k,j,f,a,n,e,c,g,i,f
h,c,m,g,b,c,m,o,o,k
o,d,l,k,n,k,o,a,c,c
h,a,n,j,b,n,m,i,d,n
m,a,b,m,n,k,c,f,m,g
g,h,h,j,n,h,k,j,o,j
l,a,d,h,d,l,o,k,m,k
a,a,i,j,h,c,h,b,i,m
i,d,e,h,o,m,f,k,j,b
b,a,n,d,h,b,m,o,l,b
f,e,k,m,e,b,e,g,o,g
c,n,i,g,e,b,m,o,a,l
k,i,m,m,j,o,o,d,e,g
f,k,o,l,m,o,m,o,o,k
