var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
e,h,j,c,h,g,g,e,b,b
j,f,a,j,f,f,c,b,g,d
d,g,a,e,f,f,b,e,g,a
h,i,c,h,i,c,h,g,a,i
g,a,c,a,g,h,b,b,j,e
e,f,g,a,e,f,b,d,b,e
j,j,f,e,a,e,a,i,i,c
i,h,g,e,g,e,c,h,a,j
c,b,i,i,a,d,j,f,f,j
f,j,c,c,a,e,e,j,d,a
c,j,d,d,e,b,i,h,a,d
e,e,h,h,i,d,b,c,h,a
c,b,a,h,b,i,i,j,g,f
e,d,j,d,j,i,j,b,g,e
d,g,i,c,j,c,g,c,i,e
c,e,c,f,e,e,j,c,d,g
a,g,h,e,h,g,a,c,g,h
h,e,j,i,e,h,h,f,g,i
d,j,i,d,j,c,f,b,g,b
e,h,b,j,j,h,d,c,d,d
j,h,d,i,d,h,i,a,b,c
h,d,d,g,j,c,a,c,c,g
c,e,i,e,h,e,d,j,d,i
e,i,d,f,i,i,j,e,a,a
e,g,b,f,j,a,h,j,a,f
a,f,g,b,b,d,i,h,e,f
e,g,e,b,d,h,a,a,h,h
a,d,f,i,g,h,b,g,f,d
b,g,b,i,d,h,c,f,h,b
f,a,a,f,a,e,a,b,h,f
e,j,b,a,e,e,e,c,a,c
j,g,j,h,d,g,j,f,h,d
f,j,i,f,c,j,a,g,e,f
j,h,j,c,e,d,b,j,c,h
i,f,a,h,f,j,g,i,a,h
c,h,a,b,a,d,c,h,j,i
f,a,c,i,d,c,j,h,j,b
j,j,e,c,c,c,i,e,d,e
d,j,h,i,e,b,h,h,f,f
h,d,j,i,e,c,h,f,e,i
c,f,i,f,e,e,f,f,a,c
j,g,a,b,h,i,j,g,j,j
i,i,g,b,g,b,b,i,d,i
f,i,c,j,b,e,i,h,f,e
g,e,g,j,i,b,c,g,j,a
c,i,c,i,f,a,g,a,g,i
h,d,e,g,f,a,c,j,a,g
a,e,g,e,i,e,j,g,f,f
g,c,h,a,e,b,b,i,g,j
f,d,c,b,j,g,d,c,a,d
e,a,h,g,g,h,d,f,d,d
a,i,g,j,g,h,a,j,d,f
b,f,h,c,g,e,c,i,g,j
d,j,d,h,a,f,b,e,c,c
e,f,e,f,g,g,f,i,f,f
g,f,i,d,j,a,c,g,a,e
a,e,f,g,e,g,h,a,e,h
a,d,a,j,e,h,h,b,j,g
b,h,j,b,e,f,h,a,j,b
c,f,d,h,e,e,h,g,b,h
c,j,f,j,h,d,b,b,e,b
e,c,h,d,a,i,b,g,g,a
i,g,c,e,c,a,b,j,h,d
d,h,a,a,a,j,h,d,c,i
g,j,j,d,c,c,c,j,g,c
e,g,e,h,d,j,h,h,c,f
i,c,j,a,i,b,e,d,b,d
g,g,d,b,e,i,b,c,e,g
b,b,g,j,e,g,f,h,f,b
h,f,h,d,d,f,g,a,e,d
j,d,b,e,c,i,f,e,f,c
g,d,f,c,i,e,b,a,g,j
h,i,h,i,d,g,f,b,e,b
j,f,f,e,e,f,e,e,d,d
h,b,a,h,d,a,f,g,j,d
f,h,e,e,f,g,c,d,f,b
b,d,i,j,c,j,b,b,b,f
b,e,c,f,e,a,b,j,i,g
d,e,j,d,b,b,d,d,e,h
a,j,b,d,e,j,d,a,j,g
h,g,i,d,f,i,f,i,a,h
d,h,d,b,h,h,a,f,j,i
h,j,e,i,h,j,d,g,d,h
h,d,g,c,d,i,e,d,i,b
b,h,h,a,d,i,i,e,b,a
e,d,h,b,f,g,g,e,e,c
d,h,f,j,a,f,a,h,e,i
a,e,a,b,c,f,a,a,f,a
i,e,g,d,g,e,c,c,h,c
h,i,d,h,f,d,d,h,e,e
a,f,a,f,h,j,a,e,b,e
c,j,e,e,h,j,e,h,f,c
g,g,d,h,j,a,f,f,e,g
a,a,a,i,j,b,g,i,d,b
h,c,b,d,a,c,h,b,g,i
i,e,b,b,f,d,a,f,g,b
c,d,c,i,j,j,h,e,c,b
f,a,d,c,b,j,b,a,h,j
i,j,i,a,a,f,b,g,f,e
c,e,c,f,h,i,g,j,i,j
c,i,i,i,c,f,e,j,h,j
f,h,h,d,i,j,j,e,h,a
c,f,h,i,d,d,f,e,j,h
g,i,c,c,g,c,d,h,e,d
h,f,f,a,a,j,h,g,f,d
d,h,g,g,e,j,i,d,f,b
d,f,h,i,f,i,f,h,f,i
f,a,j,e,d,h,b,e,i,i
h,h,f,g,h,d,e,j,g,a
a,d,h,f,c,a,b,h,b,i
g,e,d,b,a,c,b,c,g,j
h,d,j,j,f,i,j,g,b,f
h,h,i,i,f,j,h,a,i,e
d,a,c,f,j,a,d,i,g,c
e,a,a,g,d,b,h,g,i,f
j,h,h,d,i,b,e,e,f,a
h,b,a,j,i,g,j,b,a,c
f,d,i,i,j,b,e,a,b,i
g,h,c,i,e,h,b,d,d,i
a,j,i,i,c,i,f,d,f,h
g,f,i,f,c,b,b,b,h,d
h,b,c,c,g,c,a,g,j,h
i,d,b,i,f,b,e,b,d,h
e,i,f,e,i,g,i,c,i,b
j,a,j,a,g,j,j,h,j,g
h,j,i,f,e,g,b,f,a,e
e,f,j,d,g,j,a,c,c,j
g,c,c,e,g,f,j,a,i,h
g,e,j,d,j,g,e,i,b,j
b,j,e,h,c,c,a,j,j,a
c,g,a,g,h,i,f,g,f,j
a,h,i,e,c,g,h,b,f,c
b,g,h,i,a,b,d,i,j,i
h,c,d,g,a,c,a,b,d,d
h,c,f,g,g,i,e,h,i,b
h,e,g,c,h,j,j,c,i,e
f,f,j,a,c,g,c,c,b,c
g,j,i,e,h,h,a,j,h,b
j,g,i,h,f,i,d,j,f,e
g,c,g,j,a,f,a,i,a,a
h,g,d,i,e,g,a,e,i,h
c,e,f,g,b,a,d,a,f,g
g,j,b,i,d,h,d,h,d,e
b,b,b,a,g,g,f,i,j,g
i,f,f,c,g,d,h,a,g,a
a,c,j,g,i,h,e,f,d,g
c,g,c,d,g,f,a,h,e,b
g,g,b,f,f,i,c,a,a,i
g,a,h,h,j,c,a,h,h,b
a,f,i,c,f,d,c,j,h,c
d,h,a,d,j,d,h,b,a,d
e,f,j,h,c,a,e,i,d,c
a,h,g,h,e,j,j,a,g,d
b,j,a,c,f,j,i,e,b,b
a,g,g,i,e,j,c,b,a,e
e,e,a,e,g,b,j,j,i,f
b,a,b,f,c,f,i,c,h,c
d,f,d,a,e,b,j,b,e,c
c,f,g,c,f,e,e,e,e,a
g,f,b,j,f,g,c,d,i,c
j,j,a,c,d,b,a,f,b,f
c,g,b,d,a,j,g,j,b,h
b,e,c,e,f,j,g,f,d,i
d,f,c,i,h,f,i,c,h,a
a,d,f,j,a,e,i,a,j,g
d,b,a,g,a,g,c,c,g,a
a,b,d,i,e,g,e,g,b,d
e,d,e,j,h,a,i,h,d,b
c,d,h,d,g,h,f,d,a,g
c,a,j,c,j,h,i,j,e,f
h,e,f,g,i,g,e,f,f,h
f,a,d,e,c,j,f,j,e,e
g,d,a,d,e,g,a,i,d,c
h,a,a,a,c,h,h,e,b,d
j,c,h,h,h,c,h,c,c,c
i,c,g,a,b,b,f,a,g,f
a,a,f,g,h,f,a,j,a,f
g,g,g,h,i,d,i,i,i,c
e,c,b,j,h,f,h,c,e,h
f,j,j,j,i,g,g,a,g,j
e,g,h,a,f,i,a,e,j,b
c,c,i,i,f,f,b,d,i,i
d,e,j,f,b,b,i,f,e,j
g,d,h,h,e,a,e,f,j,e
i,f,f,g,h,j,j,c,a,d
i,h,b,c,j,c,b,d,a,i
h,e,g,b,b,d,a,e,f,j
b,h,d,g,d,i,a,j,e,e
g,g,h,g,f,i,i,i,j,a
i,d,a,i,i,f,b,j,a,c
a,f,i,b,i,a,b,b,e,b
i,i,e,d,d,a,f,e,a,i
i,e,f,g,a,g,f,h,i,h
e,d,b,i,e,e,e,j,g,g
c,b,b,b,e,j,d,j,a,e
i,c,g,g,i,e,h,g,a,b
c,d,a,f,d,a,b,j,f,i
j,j,d,d,e,g,h,c,a,g
a,f,a,j,c,a,b,b,b,a
h,a,j,h,g,h,c,b,e,g
a,a,a,d,e,e,g,e,f,b
f,d,h,e,a,f,i,g,h,d
b,e,g,e,e,j,i,c,b,j
a,j,d,a,g,e,a,h,c,d
h,e,a,i,g,j,i,c,g,b
b,h,j,g,g,d,j,a,a,i
d,a,a,f,d,f,h,h,d,g
e,g,j,j,i,j,g,c,i,j
b,c,c,h,g,f,f,b,j,h
g,a,c,e,g,a,e,b,e,c
j,c,a,i,a,f,d,g,e,j
a,h,c,a,b,b,a,f,b,b
j,a,g,c,c,c,j,a,f,b
f,b,g,f,e,f,h,f,g,b
d,h,d,d,h,e,b,g,b,a
f,f,c,h,j,a,j,a,d,j
g,d,g,j,a,f,j,g,i,c
d,d,j,j,c,h,h,f,d,d
c,i,g,i,f,b,c,b,d,g
e,h,c,h,d,j,i,d,i,f
g,e,j,h,b,j,c,g,i,i
e,g,h,a,d,g,i,d,d,j
b,e,d,b,h,h,c,b,f,j
b,d,f,i,h,d,e,g,a,a
j,i,b,h,e,e,g,j,d,h
i,f,i,c,h,e,d,f,a,h
h,j,g,b,g,c,c,g,h,h
a,e,h,j,e,i,d,g,a,g
d,a,d,c,i,a,j,h,j,h
g,i,e,i,i,d,b,c,a,f
b,g,d,i,i,c,f,h,i,c
a,e,j,d,i,c,b,g,a,b
c,j,j,i,j,f,e,f,d,i
e,e,h,a,h,e,e,c,e,d
d,b,a,d,e,d,a,c,b,j
g,j,c,a,f,j,i,j,j,g
j,f,e,a,i,d,c,i,f,b
d,h,c,g,i,a,a,f,b,i
b,b,g,d,h,d,e,j,f,i
i,c,h,d,b,j,d,h,e,d
h,g,g,h,f,i,a,j,a,h
c,a,e,a,b,c,f,f,h,b
a,d,h,h,i,b,b,a,a,d
h,i,h,d,e,j,f,a,i,d
c,c,d,b,i,g,g,f,d,i
a,f,h,j,j,g,a,g,f,e
a,e,g,e,a,h,f,a,e,f
g,d,a,a,d,c,b,i,a,e
a,a,h,h,h,g,a,d,d,e
h,f,e,a,f,e,f,h,h,e
i,f,g,e,d,c,d,c,h,g
