var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
s,l,h,t,t,o,e,b,l,c
e,s,p,n,h,a,o,l,c,a
n,k,l,n,e,r,h,a,t,j
t,h,f,l,j,d,s,r,d,a
a,o,m,s,d,j,r,n,l,e
a,s,t,r,c,i,e,a,s,b
k,a,c,e,f,f,l,s,a,t
e,c,n,t,t,f,q,j,i,g
h,a,b,k,f,d,a,f,o,n
e,a,b,p,o,h,d,t,h,d
c,s,t,m,a,a,l,h,q,d
k,c,k,j,s,m,g,t,m,k
s,k,n,c,l,a,s,g,f,p
s,a,h,k,i,k,c,g,a,d
r,l,s,g,c,i,d,r,g,b
s,h,g,o,s,o,n,g,e,n
d,c,q,k,n,r,l,f,d,o
l,o,p,l,b,m,l,q,b,m
o,r,s,f,e,m,j,j,p,h
e,g,l,t,d,f,i,d,k,r
o,l,a,e,e,l,r,k,k,c
n,n,o,n,g,e,g,l,a,n
l,n,b,g,f,b,b,i,i,p
b,i,k,g,l,e,c,c,b,g
r,p,t,n,b,a,j,f,d,t
s,a,i,j,o,i,i,f,n,s
j,d,j,r,g,r,k,f,n,p
m,j,r,p,d,g,b,b,g,g
q,j,t,h,k,n,e,j,p,l
f,b,t,t,p,m,m,h,e,k
a,m,m,r,k,t,j,e,b,f
j,l,l,h,n,o,h,i,e,b
n,q,g,g,n,r,q,l,m,g
c,b,e,o,t,f,t,l,o,s
f,n,g,p,r,h,s,r,c,k
m,h,q,r,f,o,m,r,b,b
b,e,a,s,o,t,m,l,i,a
e,o,d,r,t,a,e,s,r,a
q,c,l,g,t,p,b,m,j,o
p,a,c,b,o,d,m,s,g,c
b,b,p,a,a,i,p,l,j,f
b,i,g,s,s,b,g,n,n,l
k,d,m,h,o,k,m,e,b,k
e,j,f,k,a,b,b,t,l,h
q,o,c,b,r,s,k,t,g,d
h,f,a,s,t,j,h,a,l,t
n,l,r,p,o,r,l,r,i,h
i,a,h,a,f,e,d,c,t,n
a,i,o,h,k,h,f,a,l,g
b,h,f,q,j,h,o,f,a,m
r,m,q,o,c,p,b,m,k,r
m,d,i,q,e,a,j,j,s,o
b,k,l,c,d,f,b,d,i,q
e,l,g,p,p,g,a,i,n,k
p,a,s,b,t,g,d,b,s,a
n,s,h,n,b,c,n,b,g,e
m,c,r,b,f,s,f,i,a,i
s,m,d,h,m,l,h,c,f,g
b,r,k,j,p,q,h,n,p,l
n,r,s,s,s,k,n,f,p,i
h,c,i,a,i,p,o,m,o,r
k,e,k,c,r,d,o,j,i,a
h,r,j,r,o,p,n,l,a,s
s,q,t,b,j,s,i,a,e,k
n,q,s,o,j,m,t,c,k,h
p,r,b,p,d,i,g,j,n,e
f,p,c,a,o,i,r,t,o,q
b,j,a,e,j,m,k,c,b,s
d,q,a,g,k,i,f,s,j,g
c,c,m,f,d,f,o,l,g,a
l,e,t,k,m,l,n,a,r,h
n,h,d,d,s,a,f,t,a,s
c,j,k,s,o,s,n,l,b,i
m,p,j,l,k,f,e,j,e,j
p,r,n,k,c,p,h,a,p,f
k,f,s,h,l,f,j,t,n,p
e,l,h,f,b,h,r,g,l,k
g,g,l,e,j,g,r,j,s,j
f,b,l,i,r,h,e,m,p,o
p,n,g,l,k,b,q,h,s,j
t,o,d,e,p,i,o,n,h,i
f,t,a,p,s,a,r,n,s,k
g,l,f,b,f,r,t,g,t,l
g,f,a,o,t,d,t,g,n,s
l,d,b,c,r,l,h,k,a,i
r,b,s,o,d,h,k,q,q,d
n,l,t,t,s,l,q,a,o,r
i,d,o,h,q,e,e,k,j,h
g,k,r,g,l,o,b,s,f,g
r,g,k,h,k,f,d,a,k,f
s,r,p,r,p,i,b,f,m,f
e,q,c,i,a,o,k,j,o,j
b,a,b,f,h,i,p,t,h,o
b,b,c,a,c,d,o,c,a,h
i,d,k,r,e,j,b,p,r,b
g,f,g,d,h,b,m,n,p,r
k,j,c,s,f,j,b,t,g,c
i,k,t,p,h,g,t,h,l,q
o,q,l,k,d,t,r,p,o,h
g,o,q,f,t,k,n,q,s,d
r,m,t,m,k,j,t,i,r,n
f,p,t,a,n,i,j,j,h,f
q,g,j,e,b,m,m,b,a,e
k,o,q,r,s,m,f,c,h,e
h,t,j,p,e,r,q,o,n,l
p,o,f,j,p,q,q,h,e,e
t,k,a,t,o,j,l,i,a,j
r,s,b,n,t,m,p,e,q,n
n,g,s,f,m,e,r,i,d,m
k,n,g,g,j,s,i,k,k,s
n,q,c,g,o,c,s,k,e,f
q,e,a,g,d,d,k,a,k,b
i,h,a,b,s,q,s,d,r,d
b,n,l,b,h,m,t,a,s,o
e,s,e,r,l,t,q,i,j,s
p,g,e,r,m,s,t,h,h,o
a,q,s,s,r,c,q,a,b,i
e,t,h,c,t,s,a,s,b,t
m,t,m,a,d,f,c,i,h,o
f,n,o,b,q,c,t,k,m,q
l,r,k,d,c,m,d,f,g,o
f,d,m,d,l,n,s,e,l,k
p,s,r,a,s,l,m,n,l,r
o,h,f,p,k,d,n,c,i,r
g,f,b,r,s,c,e,k,l,m
l,b,m,j,i,h,n,e,l,k
f,m,t,b,m,r,k,k,r,r
e,e,a,g,s,i,r,q,h,o
m,a,l,g,h,d,p,r,g,f
s,f,o,d,h,s,g,f,d,n
b,o,r,j,i,i,q,d,l,h
e,b,n,g,k,h,n,c,j,c
n,q,m,s,i,e,g,l,r,p
t,e,d,l,m,d,c,d,l,s
q,e,r,t,l,i,r,f,j,q
b,d,s,c,a,p,e,g,f,m
i,s,n,q,f,t,d,m,a,h
o,d,e,m,c,k,b,h,p,o
o,d,k,q,p,f,s,t,d,g
g,r,c,e,s,h,i,n,n,r
l,n,g,i,l,n,f,k,s,n
d,o,a,t,t,d,m,p,s,s
q,k,c,t,l,f,e,i,e,h
f,i,g,o,o,n,j,s,d,k
h,f,s,o,n,r,c,i,p,h
d,q,q,n,d,k,s,b,m,n
j,m,e,i,c,j,n,t,l,g
o,i,i,m,t,j,p,p,a,p
s,c,t,d,a,r,j,d,s,f
g,t,p,t,c,n,h,n,p,b
g,m,c,k,c,o,a,n,a,b
q,t,c,g,e,j,c,n,n,j
e,r,p,o,b,o,h,d,m,o
d,q,i,t,o,k,d,d,r,m
d,l,h,j,p,k,m,q,e,r
b,d,r,p,m,h,t,i,q,p
b,b,t,q,k,q,j,n,l,i
n,s,c,m,j,j,a,c,d,r
k,o,d,f,f,s,h,i,s,d
l,q,c,p,o,g,k,j,a,s
e,p,j,n,i,l,d,d,n,c
h,g,b,g,k,s,r,s,r,e
j,c,n,q,g,d,i,q,p,g
o,r,c,m,l,c,m,c,g,g
f,s,a,h,m,o,p,m,e,d
e,s,n,n,p,j,p,e,n,d
d,p,r,j,n,h,b,b,h,p
h,m,g,b,n,r,m,f,p,e
q,e,j,f,k,o,c,q,h,d
i,g,l,l,t,h,p,h,i,j
m,j,c,q,i,d,h,c,m,g
e,c,l,k,d,t,e,c,m,p
r,a,t,f,e,m,e,a,i,d
t,j,f,c,h,d,a,t,s,h
f,n,q,a,g,r,n,j,n,q
n,m,s,m,l,g,i,o,i,o
r,r,k,q,n,a,k,q,a,q
c,r,n,q,m,f,s,d,i,i
g,h,a,n,h,h,n,g,r,k
j,i,p,t,n,q,o,s,a,m
h,a,l,p,c,s,e,d,e,l
m,h,e,i,l,n,h,s,r,c
b,g,f,q,l,e,e,e,f,d
f,g,i,t,h,i,a,a,r,t
j,o,o,g,n,b,n,c,s,f
r,s,r,l,l,a,s,e,o,c
m,a,p,i,p,n,f,k,b,j
p,k,l,a,m,e,s,r,h,l
j,h,s,a,q,j,c,h,g,b
a,s,e,i,i,j,j,k,p,l
o,h,d,g,e,a,b,e,g,h
k,n,b,l,m,c,s,k,s,h
j,r,s,e,t,f,k,j,g,o
h,p,a,j,h,j,m,n,t,b
r,j,n,h,r,a,s,n,b,g
j,e,e,b,k,r,g,a,c,f
e,s,t,a,r,g,r,t,m,e
l,i,t,b,e,p,i,j,s,a
j,r,m,r,i,m,m,k,h,p
i,n,d,a,m,f,m,a,d,g
q,h,e,r,t,d,r,q,c,g
d,a,r,t,a,m,b,n,r,h
a,j,h,f,t,i,a,l,r,q
b,i,b,t,l,f,i,f,m,n
q,j,c,b,a,d,g,q,f,n
a,i,d,f,n,l,p,q,j,e
p,n,h,r,c,a,p,d,b,h
c,h,k,a,d,m,d,c,n,g
e,r,l,m,o,l,p,k,q,n
g,p,h,i,k,g,k,h,d,g
q,m,j,l,g,s,q,e,d,k
k,n,f,q,p,n,r,n,f,l
j,c,a,a,q,l,h,m,n,s
j,d,m,j,f,g,r,k,t,l
d,r,m,r,t,r,i,i,h,p
h,b,d,k,h,l,c,e,s,g
c,f,q,r,t,f,i,b,s,g
e,n,n,k,d,h,i,m,l,o
n,b,k,m,j,k,q,f,q,k
b,r,k,c,i,f,b,d,r,h
s,t,e,i,e,k,r,g,e,h
b,g,r,a,k,i,t,i,d,t
i,p,j,a,e,g,n,i,n,d
e,g,m,r,l,n,b,s,t,s
b,i,h,s,q,g,r,e,l,e
a,e,t,a,r,t,l,s,o,c
q,a,r,h,e,a,e,j,c,p
j,s,c,g,s,e,q,i,j,q
j,d,h,p,c,p,t,q,c,m
b,g,b,c,t,t,d,n,e,j
r,a,k,g,a,d,n,n,h,c
k,t,c,q,t,a,d,k,b,h
g,n,o,k,c,f,m,h,o,n
b,p,f,a,i,o,q,t,m,d
b,i,d,g,t,a,t,d,h,d
g,n,q,r,d,n,o,o,t,e
k,l,j,o,p,s,m,q,q,b
k,q,g,p,j,p,b,e,s,a
o,f,q,o,o,k,r,g,r,f
p,c,i,i,r,q,e,a,o,t
o,o,t,h,e,m,f,t,c,d
b,r,l,c,r,n,p,l,j,n
k,h,q,p,j,e,i,h,l,n
f,c,e,g,g,o,a,i,a,o
n,b,m,b,k,f,f,f,p,r
b,o,d,r,n,g,k,o,r,d
g,f,l,e,o,o,p,b,d,n
q,q,t,r,t,i,f,c,i,h
p,o,o,p,o,l,t,m,o,c
g,j,p,i,c,q,t,g,q,l
g,t,o,b,m,k,k,f,r,q
n,l,p,e,i,k,j,a,i,r
k,n,q,j,o,d,b,q,q,k
t,q,a,i,b,h,t,m,m,a
s,a,t,t,d,s,g,f,p,h
s,o,c,r,c,l,t,h,f,l
l,d,e,b,o,i,g,m,j,l
n,h,a,n,s,s,p,d,n,q
n,r,c,l,r,m,o,e,k,d
t,t,d,j,i,j,r,r,e,p
e,g,q,r,n,a,g,t,t,s
f,q,b,g,k,p,b,m,k,c
n,d,a,m,l,j,a,d,f,t
l,r,q,p,p,a,p,m,k,k
h,c,q,b,m,h,o,m,r,a
t,f,r,l,p,m,o,j,q,n
e,a,l,q,l,j,s,l,l,d
j,i,n,i,e,d,a,k,d,t
j,a,d,t,k,b,j,q,p,f
l,r,g,o,r,d,s,q,i,r
s,d,b,e,b,t,h,i,k,b
r,r,a,i,l,n,a,p,d,t
r,r,i,d,s,i,r,b,a,d
a,j,a,e,q,j,a,o,e,n
k,s,c,r,p,d,i,h,g,k
r,t,q,q,h,e,m,q,j,s
o,f,h,f,d,f,t,h,e,l
s,d,f,o,l,g,p,r,m,e
l,t,s,p,s,j,k,s,i,j
e,n,p,p,m,i,b,b,s,e
t,l,t,j,c,s,e,n,r,s
e,q,r,t,r,o,h,a,k,p
t,f,d,s,h,c,r,g,m,e
b,s,c,f,n,c,r,d,o,h
c,p,f,d,p,p,r,a,m,a
a,q,e,a,g,q,f,o,a,n
k,g,o,t,m,i,s,c,b,p
j,g,s,a,t,q,c,j,t,d
q,p,m,j,n,r,e,o,p,l
f,l,g,k,h,e,s,f,a,l
j,o,e,l,r,f,p,h,h,a
l,a,j,f,j,t,t,o,n,s
l,s,e,t,i,d,m,p,n,h
q,p,p,d,k,n,i,m,a,s
f,f,l,s,o,p,j,f,q,h
j,d,r,h,s,b,d,l,a,f
n,j,o,g,j,f,p,h,c,b
g,k,m,l,j,r,a,j,q,k
h,e,r,l,g,f,c,m,c,r
q,s,k,q,g,d,n,q,e,g
e,c,r,m,c,h,a,b,j,s
s,c,t,s,p,l,j,b,n,l
j,d,c,a,t,g,a,c,t,d
s,c,s,o,r,d,i,c,p,a
e,j,i,m,i,t,k,k,k,b
f,n,k,b,h,r,h,j,l,g
h,c,n,p,s,h,n,j,b,t
b,j,c,t,c,d,a,r,f,e
s,r,o,i,b,p,q,k,a,h
o,p,q,k,a,k,r,l,p,t
s,d,c,j,t,p,l,l,r,p
a,c,c,o,e,d,l,o,e,g
o,m,n,l,q,i,n,f,c,a
p,o,n,d,a,n,j,r,s,b
k,h,g,i,c,j,t,d,s,r
j,j,m,b,c,f,o,i,c,f
j,e,c,q,f,n,g,q,a,t
q,a,r,r,m,t,j,r,b,h
s,g,s,q,c,i,f,c,s,r
n,t,g,g,c,s,j,t,c,r
n,e,b,h,n,d,c,t,m,h
t,c,m,c,s,g,a,t,n,t
p,e,s,p,i,h,c,t,o,i
n,o,k,o,l,q,r,j,r,g
b,a,l,o,m,d,e,j,n,b
k,q,t,j,g,m,n,j,f,c
e,i,n,t,t,j,i,s,s,f
q,d,g,j,s,n,r,n,e,l
b,d,o,p,b,a,p,r,s,t
k,t,m,h,h,b,l,p,j,q
m,l,c,g,a,a,p,l,s,h
s,q,h,b,k,o,n,i,o,o
d,p,b,p,q,b,b,s,m,h
c,t,i,f,j,j,f,n,g,b
a,o,s,g,q,c,e,d,i,e
f,g,f,g,e,f,e,p,n,j
q,o,s,m,t,b,d,l,m,n
i,s,d,s,h,j,d,o,e,l
q,f,l,m,f,g,j,k,o,t
g,i,p,d,g,b,p,o,n,m
n,r,e,h,m,q,r,b,f,k
l,d,i,l,d,f,n,t,o,s
j,a,g,n,t,i,s,b,p,i
j,n,o,q,o,a,d,b,l,b
l,j,o,p,i,e,i,i,q,l
s,l,i,j,m,j,f,q,b,a
l,j,q,q,e,m,t,o,i,p
p,n,a,q,j,e,j,q,d,d
a,l,j,r,k,n,t,j,m,f
h,k,j,j,s,o,e,f,t,r
o,o,h,e,p,a,c,i,g,s
f,q,n,n,d,m,f,o,a,f
j,c,l,i,r,a,h,k,n,p
m,f,o,o,g,a,a,c,n,t
b,i,p,b,f,f,k,b,a,n
g,b,o,f,j,h,k,j,k,j
b,m,d,l,j,g,n,i,f,t
e,f,i,d,e,s,l,j,m,h
a,o,s,f,b,g,n,m,j,r
j,c,c,j,h,j,n,n,n,o
m,b,m,a,k,d,c,m,d,b
f,r,l,e,c,l,n,n,n,e
k,a,b,m,e,i,g,r,o,c
t,t,d,e,n,s,g,k,s,n
r,r,c,o,e,g,q,q,a,k
n,l,g,e,j,o,b,r,c,m
q,b,p,g,k,l,i,f,p,k
c,b,r,q,i,m,r,f,t,h
s,q,i,i,r,q,p,i,n,s
p,l,c,s,s,f,m,c,e,j
n,b,e,l,e,f,e,t,f,b
r,g,q,p,t,i,b,h,l,c
g,t,f,e,o,b,s,m,n,j
f,b,q,p,l,n,q,n,s,g
k,b,f,b,s,m,c,i,b,b
s,e,h,b,q,b,r,c,r,q
n,i,d,f,c,i,a,h,e,m
g,i,m,a,n,k,b,a,o,n
r,a,r,t,o,d,k,e,e,g
