var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
o,e,h,c,f,e,o,d,j,h,e,o,b,h,o
i,n,a,a,k,j,l,f,i,n,l,f,n,n,c
a,b,f,l,g,f,e,b,b,b,m,a,n,b,m
m,b,m,k,b,d,f,m,b,j,m,b,k,g,j
k,o,e,n,f,h,h,k,d,d,f,h,a,o,k
j,n,o,i,o,j,i,k,i,a,n,m,m,n,c
m,j,g,h,o,e,g,f,f,m,g,n,h,b,i
h,h,e,c,f,a,l,d,a,c,i,n,c,f,k
g,n,g,a,f,c,n,b,i,i,i,k,o,n,d
b,c,g,n,j,h,f,f,a,h,o,j,j,b,e
i,d,o,e,k,e,l,d,j,h,k,d,k,n,f
e,k,o,m,o,j,j,h,k,m,m,n,o,o,c
k,m,h,a,j,m,o,b,b,i,n,k,e,k,o
g,n,o,e,m,j,l,f,h,b,d,k,a,i,m
k,i,e,o,m,d,m,m,n,i,d,c,f,e,i
h,o,a,a,k,h,l,a,e,e,o,h,n,n,n
o,d,o,i,g,a,m,i,k,n,b,c,o,j,b
h,b,b,c,o,h,n,i,a,h,n,c,h,d,c
e,j,j,i,f,e,k,b,a,c,k,n,g,i,d
j,c,b,b,o,j,c,o,l,n,h,n,c,g,a
o,g,h,d,o,k,j,o,g,d,c,j,k,m,d
j,l,b,d,o,c,b,b,j,i,j,a,d,h,a
d,d,n,f,h,b,f,i,b,l,o,a,e,n,m
k,c,c,a,h,c,d,i,f,d,f,o,a,h,j
l,m,d,f,k,e,o,o,l,e,d,i,d,f,n
i,h,k,c,a,a,g,e,k,d,l,k,a,d,m
o,c,j,k,g,c,e,k,c,o,e,d,j,i,f
g,f,j,f,l,a,i,e,i,a,l,a,l,h,n
m,d,h,i,h,j,g,k,c,j,f,o,l,a,h
f,d,n,b,h,h,c,b,o,h,h,f,m,d,k
i,h,j,h,j,d,i,m,g,b,n,k,h,f,c
d,e,l,i,j,j,o,k,j,h,h,d,o,m,l
c,d,c,c,h,d,j,o,l,b,e,c,a,o,k
h,d,g,k,d,d,e,g,k,j,m,c,l,d,a
e,g,l,l,e,b,b,k,o,l,e,i,o,i,h
b,m,e,j,f,j,b,f,k,e,i,b,h,b,f
o,g,o,b,j,e,b,n,n,g,j,o,b,h,j
o,a,m,a,a,j,f,h,h,h,e,l,o,b,o
j,l,l,n,c,c,k,k,f,m,c,a,e,h,n
k,m,m,d,a,l,n,h,m,i,f,k,n,b,a
i,b,g,l,l,d,o,g,l,o,e,m,c,i,a
k,l,n,c,b,k,e,f,o,c,i,f,a,f,n
h,e,g,d,f,m,e,n,l,g,b,b,d,m,j
m,f,e,c,a,j,m,f,k,d,g,o,a,f,l
m,f,c,m,o,m,k,g,i,k,d,j,h,b,o
b,e,i,j,k,k,o,j,m,o,l,h,m,o,g
e,g,k,l,a,i,a,j,o,j,n,l,m,h,d
g,d,a,j,f,f,i,c,m,c,m,j,c,o,l
d,l,g,f,j,d,o,g,f,a,a,a,j,k,k
j,b,e,c,e,j,e,h,h,o,k,k,f,d,o
d,l,e,o,b,h,j,i,i,m,i,m,n,n,a
j,d,b,o,f,j,k,b,e,d,o,l,m,h,j
h,a,g,c,m,k,i,n,d,k,c,d,b,m,e
e,d,d,o,k,o,o,n,e,f,c,g,o,e,c
h,k,o,d,e,h,e,a,j,c,n,o,g,k,m
e,i,g,c,i,j,m,b,c,f,e,b,o,c,m
b,i,c,e,g,j,l,k,i,b,i,c,d,m,f
b,i,i,f,o,j,d,g,f,m,h,e,f,f,a
j,j,m,i,f,f,i,a,m,a,k,h,k,h,k
e,m,e,h,n,l,f,j,k,j,d,f,i,l,b
g,h,o,h,k,h,l,k,m,l,l,e,n,d,c
d,e,e,f,k,d,o,a,d,d,c,d,j,h,a
j,a,g,n,c,a,o,c,n,k,n,d,j,g,l
a,c,c,k,o,a,m,n,l,l,o,f,b,m,m
i,m,n,b,g,c,o,m,o,a,f,f,m,m,e
e,g,f,f,f,e,b,b,i,m,m,j,k,m,j
g,d,o,o,l,c,c,c,i,b,e,j,m,a,n
d,g,b,f,e,i,l,i,h,c,g,f,b,c,k
g,m,j,e,m,o,j,c,b,e,i,a,n,f,k
e,f,b,g,g,j,b,b,f,i,m,i,e,g,d
h,i,b,c,d,c,k,a,a,b,l,d,l,o,o
g,f,l,k,g,a,j,j,b,g,i,e,n,n,h
b,i,i,b,b,e,g,m,m,h,n,m,c,h,l
l,f,c,j,f,h,a,k,m,j,l,m,i,e,g
n,j,b,b,c,l,b,g,e,h,i,l,h,e,f
d,o,b,d,d,h,a,g,h,k,o,c,g,e,b
o,l,i,e,f,f,b,m,c,c,j,o,b,j,b
e,l,i,h,o,i,g,m,d,k,d,a,i,i,a
m,e,j,l,o,j,i,c,l,k,c,h,m,n,k
m,l,o,n,b,e,n,i,c,d,c,d,g,l,e
e,f,o,b,i,k,a,c,f,d,e,m,e,h,m
d,j,o,d,i,c,d,n,o,e,o,n,l,m,c
o,l,g,b,d,e,e,j,k,e,m,l,g,k,b
e,g,b,h,j,g,o,i,c,n,d,b,g,b,n
o,i,k,k,m,j,e,k,g,m,j,h,c,g,j
j,g,g,l,d,m,d,b,c,c,k,k,l,j,h
d,a,g,d,l,c,g,m,b,j,k,f,n,b,l
