var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
e,h,j,a,d,i,g,a,b,b
a,c,c,c,f,f,f,b,d,j
d,g,e,g,b,f,b,e,d,a
a,j,e,h,g,h,h,g,a,i
h,a,c,a,a,h,b,b,c,j
c,j,g,h,c,f,b,d,b,e
d,j,b,a,a,e,c,b,i,c
h,h,g,i,g,f,c,h,a,j
f,h,a,i,i,i,d,e,f,j
i,f,c,c,a,j,e,d,a,j
c,f,f,d,e,b,a,h,h,e
a,e,d,c,i,d,b,c,h,a
c,f,a,h,b,i,i,j,e,i
e,d,j,c,j,i,c,b,g,e
d,g,i,f,j,c,d,j,i,e
c,e,c,c,e,e,j,f,i,h
a,g,i,e,a,i,f,b,b,h
h,i,b,i,e,h,h,g,i,d
j,j,i,c,e,c,g,b,d,b
b,h,b,d,j,f,a,j,d,a
i,h,d,i,e,f,e,g,d,h
h,b,i,g,j,f,a,c,j,g
c,e,g,c,h,e,d,j,d,i
e,i,f,f,i,i,j,d,a,h
e,h,b,d,j,i,h,j,a,g
a,h,g,i,b,f,g,b,h,h
e,g,e,b,d,h,a,a,h,h
d,i,i,i,j,h,d,g,f,h
b,g,h,g,i,h,c,g,h,b
a,a,a,c,c,f,a,e,h,f
e,d,b,g,d,e,e,c,a,h
g,b,j,h,d,j,f,f,a,j
f,j,i,d,c,j,a,j,c,j
j,f,j,c,e,d,c,j,c,h
a,h,a,h,f,e,f,i,a,h
c,h,b,i,a,d,c,d,a,h
c,g,j,c,d,c,j,e,d,b
f,j,f,c,c,e,d,e,e,j
d,j,a,i,e,b,h,e,f,f
e,d,e,i,g,h,h,f,e,i
c,f,b,f,f,e,h,j,a,j
j,g,d,c,h,g,j,g,j,j
g,i,g,b,j,b,b,i,d,h
i,i,d,i,b,e,d,e,f,b
c,f,g,j,h,j,c,g,g,f
i,i,j,i,f,a,g,a,g,a
a,d,e,g,j,a,c,j,a,g
d,a,h,g,i,e,j,g,g,i
g,c,h,g,e,a,c,h,g,h
f,f,c,a,h,g,d,g,d,j
a,f,j,a,h,h,d,h,e,c
e,i,b,j,g,h,a,i,d,f
i,e,h,c,g,f,c,g,g,j
d,j,d,h,h,j,b,e,c,b
e,f,e,f,g,g,f,i,f,g
d,b,c,d,j,a,c,a,d,d
a,i,f,g,e,g,h,a,e,h
a,d,a,j,e,h,h,b,e,g
b,a,b,b,g,f,h,j,i,b
c,h,d,d,i,i,h,g,b,h
c,j,f,i,e,d,c,b,f,a
f,c,h,d,a,i,b,g,g,a
c,g,g,e,c,a,b,c,h,a
d,h,a,a,a,j,g,c,c,g
a,j,j,d,c,c,b,j,g,c
e,b,d,h,d,f,h,a,c,f
a,i,j,a,j,j,e,d,g,d
c,f,d,b,i,h,j,c,c,g
b,b,f,g,e,g,f,g,f,g
h,f,j,d,d,f,e,a,e,d
d,i,e,e,c,i,c,e,f,c
d,j,a,c,a,i,b,g,d,j
d,d,h,c,e,j,b,b,e,j
j,f,f,c,j,f,e,e,d,h
d,d,a,h,d,c,a,g,h,c
h,h,e,i,f,h,c,d,f,b
b,d,i,j,c,j,c,b,f,f
f,e,g,h,j,e,j,j,e,g
c,e,d,d,b,i,c,d,e,h
a,j,b,d,c,c,d,a,d,g
h,f,i,d,f,i,f,a,a,f
a,h,d,h,d,e,a,f,j,i
h,b,j,a,b,a,c,g,d,i
h,d,f,c,d,i,e,b,j,b
d,h,h,a,d,i,c,f,b,a
e,d,g,b,f,i,g,e,e,h
d,d,c,j,b,c,a,h,d,i
a,g,a,b,f,h,b,a,b,j
f,e,a,i,e,i,c,f,a,f
c,i,d,h,f,d,a,f,j,e
a,f,f,f,a,e,a,e,b,j
c,j,e,e,h,j,e,h,e,j
g,g,d,h,j,a,f,f,e,j
a,a,a,i,j,b,g,e,d,b
d,f,g,d,g,c,h,b,h,i
i,d,b,b,b,g,i,f,e,b
c,g,c,i,a,j,i,e,c,b
f,a,d,c,b,j,b,a,h,j
h,j,i,a,a,h,b,e,f,e
c,a,i,f,e,i,c,e,i,b
c,c,e,i,c,f,e,j,h,j
f,h,d,d,i,d,b,e,h,a
c,f,f,i,b,b,g,e,f,h
g,f,c,c,g,a,d,h,e,d
h,f,f,f,h,f,h,e,j,d
d,g,g,g,e,j,i,d,f,d
d,i,f,i,b,e,g,h,e,i
d,a,c,e,d,h,a,a,b,e
i,h,f,g,h,h,c,j,g,a
a,d,h,i,c,a,c,e,j,i
g,c,d,b,j,g,b,e,g,j
c,a,c,f,f,g,c,g,d,f
c,h,i,i,d,j,c,a,i,j
i,a,c,f,j,a,d,i,g,c
c,a,d,g,d,b,h,g,j,j
a,h,h,d,i,b,c,e,c,a
h,f,a,g,e,e,a,a,e,c
f,d,i,i,i,b,e,b,b,e
g,e,c,j,e,h,c,d,d,i
a,j,i,i,c,i,e,d,f,h
f,f,i,f,c,i,d,b,h,d
h,b,f,c,b,i,a,g,b,h
i,d,b,i,f,b,e,b,d,h
e,i,f,e,i,g,i,b,i,b
d,f,j,a,g,j,j,b,i,g
h,j,i,f,e,g,f,f,d,b
c,f,j,d,e,j,a,e,h,d
i,d,c,h,g,f,d,a,h,h
g,a,j,c,j,j,d,i,d,j
b,j,e,h,c,d,c,d,j,a
d,g,g,g,h,i,g,i,f,j
a,h,i,i,c,g,h,b,f,c
b,c,h,i,b,b,c,i,i,i
h,c,d,a,i,c,a,b,d,a
h,c,g,f,j,i,e,b,i,b
c,e,b,c,h,j,j,c,i,e
g,c,j,a,c,j,c,b,b,i
a,i,i,e,j,h,a,j,h,b
i,g,i,h,f,i,d,d,f,g
c,c,j,e,a,f,c,b,a,a
d,g,d,i,g,g,a,e,i,d
c,e,f,g,b,b,d,c,f,g
h,j,b,i,j,h,d,i,d,e
b,b,b,b,g,g,f,i,c,i
b,a,f,c,g,d,h,a,d,d
a,j,f,g,i,h,e,e,d,c
c,g,c,i,g,c,a,h,g,b
c,e,b,c,f,i,c,a,a,i
g,a,j,h,j,j,c,h,h,b
a,d,e,c,f,d,c,j,h,g
d,h,f,e,j,d,h,b,a,e
f,f,h,h,c,g,e,i,e,j
c,h,g,h,b,j,j,a,a,j
d,c,a,c,f,e,i,e,h,h
a,a,g,d,e,c,c,b,d,c
e,e,a,e,a,j,j,j,i,a
b,a,b,f,c,j,i,a,h,c
i,f,d,a,f,b,j,b,h,b
d,a,g,c,f,c,e,e,e,a
a,f,b,j,f,h,c,i,i,c
j,j,a,c,d,h,f,f,d,c
g,g,b,d,j,d,g,j,b,h
b,a,c,c,c,j,f,i,d,i
j,f,i,g,h,f,g,c,h,i
a,d,e,a,a,h,i,i,h,g
d,b,a,e,a,g,h,b,g,i
b,b,d,h,e,g,e,g,b,d
g,f,a,j,i,a,i,f,d,b
c,d,i,d,h,d,f,d,d,g
c,a,j,c,j,h,i,j,e,j
h,e,h,g,i,f,e,f,e,h
f,f,d,g,c,h,i,b,e,e
g,i,d,f,e,g,a,j,d,d
d,a,a,d,c,h,h,e,b,d
j,c,h,a,f,c,h,c,e,b
i,d,g,i,b,b,d,a,f,f
a,a,j,i,j,f,c,e,a,j
g,e,g,h,i,d,i,f,i,c
e,c,c,j,h,f,h,c,e,h
f,j,j,c,i,g,g,b,e,j
i,g,g,a,e,i,a,e,f,h
c,g,i,i,c,h,b,d,a,g
e,f,j,f,b,b,i,d,e,h
g,d,g,h,f,a,e,f,j,i
g,h,g,e,h,i,j,d,a,d
j,c,g,c,j,c,b,d,a,i
h,e,g,h,b,c,a,h,f,j
b,h,d,h,d,i,d,j,h,i
a,g,h,g,d,i,i,i,j,a
i,c,g,f,i,f,a,j,a,b
a,f,i,g,e,g,b,b,e,b
i,i,b,d,a,j,f,e,d,h
i,i,e,g,c,c,c,j,i,h
e,d,f,g,b,j,e,j,g,g
c,b,b,b,c,f,d,g,e,e
i,c,g,g,i,e,h,j,e,a
c,d,f,f,d,a,a,a,f,i
j,i,a,d,e,g,h,c,a,g
a,f,g,j,c,i,i,b,b,e
h,a,j,h,i,h,c,g,d,g
b,a,i,d,e,b,g,i,f,b
e,d,j,e,a,f,c,g,a,d
b,e,e,e,f,j,c,c,h,j
a,a,a,c,a,i,e,h,c,b
h,j,a,i,g,j,d,i,g,d
d,c,j,g,c,d,j,e,a,i
d,a,b,c,d,f,h,g,d,j
e,g,j,c,g,b,g,j,b,j
a,j,c,g,g,f,c,b,j,h
g,a,h,g,j,a,i,b,e,c
c,c,a,g,c,f,d,g,e,b
b,h,f,a,b,b,b,f,h,b
c,a,c,c,c,c,c,i,h,b
f,b,g,f,h,a,b,f,g,h
d,h,d,g,h,h,b,e,b,a
f,a,e,g,b,i,j,a,c,j
g,d,g,j,a,j,j,g,i,c
i,b,j,i,e,h,h,a,a,d
c,a,g,i,i,h,c,e,d,g
g,h,c,h,d,j,c,d,h,f
i,h,j,h,b,j,c,f,i,i
e,g,h,a,j,g,d,d,d,h
b,e,i,f,h,f,c,b,f,j
h,j,f,i,h,d,g,g,c,a
i,i,b,c,e,e,j,d,d,i
i,f,i,c,j,f,d,e,a,d
j,j,g,c,e,c,c,g,h,h
i,f,d,j,e,d,d,g,a,c
a,a,d,i,j,b,j,h,a,h
b,g,e,i,i,e,b,i,a,f
i,g,d,f,i,h,f,h,i,a
a,e,j,d,g,c,b,g,a,b
c,a,j,i,e,b,i,f,h,i
e,c,h,a,d,b,e,b,e,i
d,b,a,d,e,d,a,c,c,j
g,a,c,a,d,c,i,j,i,g
c,b,i,a,i,j,c,a,f,b
g,h,c,j,i,a,a,b,d,i
a,b,g,c,h,d,e,j,a,e
i,c,h,d,b,c,d,h,e,g
h,g,g,h,a,i,a,b,a,g
c,a,i,a,b,c,f,f,h,c
a,a,h,h,j,h,c,a,a,b
g,f,d,d,e,j,f,a,h,g
c,c,d,b,i,g,f,f,d,i
a,i,f,j,j,g,a,g,f,b
j,a,f,i,a,d,c,j,e,f
g,f,f,a,d,j,c,i,j,e
a,a,c,h,h,g,c,i,d,j
h,f,e,a,f,e,f,b,f,e
i,f,d,g,c,g,d,e,h,d
c,e,d,f,b,f,i,b,e,a
i,g,e,h,c,i,g,g,g,b
f,i,a,h,a,f,d,b,b,j
b,c,c,h,e,j,c,g,d,f
d,g,f,g,a,h,c,j,g,b
f,f,d,a,g,e,c,f,d,j
g,i,g,c,e,j,i,e,a,e
a,a,f,c,g,h,g,g,h,b
i,j,e,h,i,h,f,d,a,i
h,f,a,h,j,i,b,f,h,b
c,f,c,g,j,g,h,e,h,g
i,a,j,a,j,j,c,b,d,e
d,a,d,d,j,i,i,e,d,e
g,h,c,c,f,a,g,f,h,d
c,h,d,i,a,h,e,a,c,d
j,c,c,e,a,i,d,b,i,d
j,a,f,i,g,h,c,g,f,d
a,b,a,d,d,i,h,h,a,h
b,i,d,g,j,f,h,b,e,d
h,g,h,d,a,i,e,c,i,d
d,g,c,f,i,f,i,h,h,h
c,j,d,f,j,h,b,h,j,b
i,c,c,g,a,a,d,f,g,g
a,h,f,c,g,d,e,a,f,b
i,g,c,a,f,h,j,b,h,j
c,c,d,i,j,g,a,e,i,j
j,d,d,c,i,c,g,h,b,c
a,c,h,d,e,h,d,b,d,i
i,j,i,g,e,b,j,h,e,c
d,d,d,g,b,g,i,f,a,j
c,i,c,c,d,h,a,b,f,b
i,h,a,h,f,h,c,e,b,g
d,h,d,j,h,a,d,g,e,i
d,a,i,a,b,e,c,f,a,i
i,a,g,a,b,f,h,b,h,j
b,e,g,h,h,i,e,j,d,j
g,a,d,c,j,c,a,g,e,g
d,g,g,i,j,g,c,j,d,j
a,i,e,g,c,d,i,f,d,e
f,a,j,b,c,e,b,g,f,f
c,i,g,j,e,h,b,f,e,i
f,d,c,g,i,d,i,f,e,d
c,f,h,c,a,h,a,a,h,d
i,f,e,e,b,j,g,e,b,i
c,e,d,a,g,h,c,a,e,a
e,h,c,e,f,f,c,d,b,i
e,j,c,i,g,i,f,g,j,h
a,d,j,i,f,b,d,a,h,h
c,g,c,j,a,b,h,b,h,f
a,i,i,j,h,j,a,d,h,f
e,d,h,c,f,d,e,f,h,i
i,g,c,c,g,j,c,f,j,e
b,g,i,j,e,b,a,g,h,d
d,d,j,g,j,f,e,i,g,e
i,h,i,f,h,i,g,b,i,c
f,e,e,j,b,j,c,g,f,j
j,f,h,b,g,d,a,j,d,h
f,d,b,c,j,a,d,c,h,b
c,j,a,c,f,a,h,c,b,b
c,i,j,d,j,i,a,h,d,g
c,e,j,i,j,b,j,c,a,j
h,e,f,g,j,e,c,g,e,e
h,f,j,f,j,h,g,g,d,a
g,h,d,e,d,d,g,d,b,a
f,i,c,a,j,i,c,g,i,j
i,c,a,i,d,g,j,f,g,d
e,a,i,h,b,c,b,c,j,j
b,d,j,c,e,g,f,a,e,h
