var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
f,i,e,d,j,d,f,e,j,d,b,j,b,d,h
b,j,g,g,d,i,g,i,g,g,e,i,c,f,b
j,c,g,c,a,i,d,f,j,a,i,j,i,d,b
e,a,a,b,d,a,c,b,e,b,g,f,c,a,a
j,d,i,h,f,h,d,i,i,j,e,f,f,i,f
f,j,i,b,a,i,d,c,j,j,e,j,h,b,j
b,b,h,c,g,h,a,j,a,f,f,c,f,e,e
c,f,i,j,f,c,g,c,e,h,j,b,g,e,d
i,j,g,i,g,e,h,c,h,h,h,i,g,a,g
c,b,a,h,g,e,i,d,f,a,j,d,i,b,a
h,j,e,f,a,j,j,c,e,g,f,b,b,e,f
f,f,c,b,i,e,d,f,b,f,b,c,c,b,g
h,h,h,b,b,f,h,d,j,e,h,f,f,a,e
f,e,h,f,c,f,g,i,g,j,b,d,e,i,e
j,c,d,h,c,a,j,f,j,j,b,i,c,c,d
h,j,a,d,a,a,h,g,j,b,b,b,b,g,h
j,i,d,c,j,f,a,e,j,c,a,d,f,g,h
e,f,h,i,a,h,c,c,g,b,c,b,d,e,b
j,b,d,f,j,a,f,i,g,a,h,c,j,c,b
f,j,h,g,c,i,b,d,f,g,f,h,f,g,g
c,i,e,i,a,h,i,h,j,a,e,a,b,a,a
b,e,e,c,j,a,c,f,d,i,c,b,e,j,d
i,f,i,c,j,d,b,d,f,b,a,g,c,e,b
f,i,f,e,i,f,f,e,f,a,d,j,b,h,e
f,c,c,d,c,e,c,d,e,i,b,a,d,b,j
i,j,i,j,b,i,c,c,c,i,a,f,g,d,a
i,i,f,j,j,h,a,c,b,c,c,a,h,c,j
j,e,h,i,d,h,d,j,h,g,e,g,a,j,c
a,h,h,i,e,h,g,g,b,d,f,c,a,g,e
i,d,g,b,h,c,f,i,b,e,b,c,f,b,h
f,b,h,h,a,c,i,f,e,f,a,h,d,g,b
b,h,a,g,e,g,h,i,j,g,a,b,f,h,e
i,b,d,d,h,g,a,b,c,e,c,j,d,f,j
g,j,a,h,a,e,d,d,d,c,i,h,d,h,b
c,j,g,b,d,g,f,j,g,c,a,j,f,f,h
e,i,g,j,i,b,g,c,i,g,d,j,e,a,g
i,a,b,d,e,a,h,c,i,d,e,j,h,d,a
b,b,j,h,h,a,j,e,f,f,d,f,b,d,a
j,b,i,j,a,g,c,c,h,f,g,e,d,c,b
b,e,a,i,a,a,c,g,c,b,b,j,h,h,j
i,j,d,d,a,c,f,c,e,f,c,c,c,d,h
b,c,f,j,j,j,h,b,i,h,h,a,i,d,i
c,g,i,j,f,j,d,j,f,e,j,b,c,b,b
i,a,e,g,b,c,e,c,h,j,j,e,d,a,a
d,j,i,c,i,j,g,b,j,e,e,f,d,g,i
h,a,b,a,d,b,f,h,g,e,f,g,c,g,f
e,e,j,e,d,b,g,d,e,i,j,c,d,b,d
j,d,i,c,i,c,h,b,h,e,h,h,g,h,i
e,g,b,a,a,g,d,j,g,c,e,j,h,f,b
i,j,b,g,c,a,f,b,e,g,h,a,j,e,b
f,e,f,e,f,h,b,g,c,g,e,h,d,i,c
g,a,i,g,f,g,a,d,f,e,a,c,a,a,b
a,j,c,g,f,e,f,b,g,h,e,d,i,e,e
j,b,e,b,h,i,d,e,h,a,d,i,d,d,i
g,j,j,j,f,d,f,j,h,e,h,c,e,a,h
j,j,d,a,c,b,g,b,h,g,e,d,b,f,h
b,f,f,b,a,d,c,c,c,j,d,i,b,d,h
g,e,g,g,a,h,c,b,c,c,c,h,i,f,h
a,i,a,j,a,i,c,h,i,f,c,g,i,i,a
h,j,e,f,d,c,c,b,j,c,d,i,c,d,h
h,b,f,i,g,e,d,i,c,h,c,i,h,j,i
i,g,c,f,g,f,d,b,e,a,f,h,j,h,d
c,i,b,c,a,b,c,f,a,g,a,e,f,g,e
j,i,g,a,a,g,f,d,d,b,f,f,h,d,f
d,b,a,f,h,a,g,d,g,f,e,c,i,d,c
f,c,j,b,e,i,c,c,d,d,c,g,b,g,a
c,g,a,a,i,j,i,a,j,g,b,f,j,g,b
h,j,e,j,a,j,h,f,i,i,b,g,e,f,a
j,h,i,g,a,d,f,c,h,d,c,e,c,h,e
e,j,c,f,e,e,e,h,c,g,g,i,g,g,e
b,b,e,c,h,f,f,e,h,f,a,j,h,h,e
b,j,f,h,i,c,d,a,g,h,g,e,c,j,e
a,a,c,h,f,i,f,i,c,d,c,f,e,b,f
g,j,f,c,a,i,i,e,f,c,a,j,c,h,a
i,h,g,b,e,a,f,b,i,g,i,a,b,g,g
j,e,j,c,d,d,g,a,h,d,h,e,j,c,e
d,e,f,g,h,g,g,i,j,e,g,a,e,j,c
a,f,b,b,a,h,d,d,c,i,j,c,f,f,h
j,j,e,f,b,j,f,a,g,c,e,e,f,e,i
g,b,h,f,a,a,b,h,i,i,c,d,c,e,e
e,c,d,a,d,f,f,j,e,e,f,i,d,e,f
j,i,e,j,d,h,a,g,i,b,b,g,b,h,a
e,h,j,d,j,g,b,b,f,a,e,d,c,e,g
e,e,b,h,e,j,i,c,a,d,f,a,j,b,e
a,i,c,a,e,f,g,j,j,a,c,c,i,d,d
f,e,a,j,d,f,e,e,c,f,f,j,c,a,d
j,i,f,g,a,b,a,c,c,e,f,b,e,f,b
g,f,f,j,h,i,a,h,i,a,f,c,i,b,f
i,f,g,f,i,g,j,f,f,f,b,g,j,i,b
e,a,e,b,c,e,b,c,c,b,a,i,d,g,b
g,j,g,d,j,g,a,e,j,h,c,g,f,e,i
e,b,j,c,j,g,i,c,h,f,j,f,h,b,g
d,c,e,b,c,b,f,g,c,d,e,g,c,c,j
g,d,g,c,c,j,e,j,f,d,i,i,e,e,g
j,g,h,f,a,a,c,i,g,b,j,d,i,b,d
c,f,h,j,b,d,a,g,g,d,g,d,f,f,e
