var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
a,b,c,c,f,b,b,d,d,i,i,a,i,f,g
h,j,f,j,j,i,d,g,g,d,j,i,g,a,c
g,f,d,d,a,h,b,i,g,g,g,a,a,f,e
f,a,c,f,g,g,a,h,e,j,e,h,b,e,d
f,g,c,f,e,e,e,g,f,f,j,h,f,c,f
a,d,b,e,c,h,e,c,i,f,h,a,h,b,j
h,g,h,d,b,e,c,b,j,e,i,d,f,d,b
b,e,b,g,e,j,d,f,e,b,h,i,j,h,a
e,d,i,h,a,f,c,c,c,b,c,i,e,e,h
b,g,c,i,b,f,f,e,g,g,h,c,a,b,d
h,d,d,b,c,i,j,h,e,d,a,e,i,d,f
a,h,i,e,g,f,e,a,h,g,i,d,i,d,h
g,i,c,c,h,c,i,e,a,h,f,c,f,e,i
a,g,g,b,i,b,i,g,a,f,h,c,j,c,b
g,j,i,i,i,g,j,a,j,f,i,i,e,g,a
d,h,c,c,c,j,i,a,g,a,i,e,i,a,c
c,f,i,d,f,a,c,i,a,g,h,c,f,i,j
j,h,j,h,i,e,c,f,a,j,b,e,g,d,e
g,g,i,b,i,g,b,g,a,i,f,d,e,b,e
b,e,j,j,a,e,g,a,g,d,a,f,f,a,h
b,i,d,h,c,e,j,d,g,g,j,b,i,e,i
h,c,d,d,f,j,a,a,b,c,b,e,j,h,a
e,h,i,b,f,j,g,d,g,j,c,j,b,d,d
a,a,h,a,g,c,i,i,g,h,d,a,i,j,b
a,f,a,c,i,f,a,e,e,h,g,b,g,b,j
e,d,b,g,f,f,h,i,i,h,c,f,i,d,d
a,f,h,f,f,e,c,d,h,a,b,c,h,g,j
g,c,i,h,j,e,i,h,c,d,j,e,d,h,h
i,f,j,h,a,e,d,j,h,i,a,d,i,i,b
e,j,f,e,d,j,c,g,h,h,b,d,f,j,g
a,g,j,i,c,j,f,a,g,j,c,e,g,i,j
b,f,c,e,a,b,i,j,h,d,c,e,e,j,e
e,g,i,c,d,b,c,h,i,h,b,a,g,a,j
i,j,c,f,c,f,e,e,b,a,g,f,j,g,e
b,d,f,e,j,b,e,b,a,a,c,a,f,b,g
d,e,f,g,b,f,d,f,f,d,d,a,j,e,h
e,j,g,i,a,g,i,f,f,i,j,a,h,f,d
e,e,e,i,d,g,j,i,g,b,d,h,i,f,d
h,h,b,h,b,i,a,f,c,h,e,g,g,g,a
j,c,c,h,c,g,a,f,i,j,i,a,h,j,j
f,d,i,c,c,j,i,f,f,e,j,d,b,f,g
h,f,d,g,f,a,i,h,f,h,f,b,a,f,i
f,b,b,g,e,i,e,b,g,h,h,e,b,b,e
e,a,g,j,h,j,a,f,c,f,h,i,g,h,d
f,d,b,b,g,i,d,h,d,h,f,h,g,i,i
d,a,g,b,j,d,b,d,a,b,a,j,e,i,f
j,c,e,a,i,d,d,e,e,c,h,d,g,b,a
f,j,b,d,g,j,i,h,a,h,f,f,c,g,i
j,j,g,f,c,i,e,b,a,a,j,c,h,a,e
e,d,a,j,i,a,b,a,e,d,j,a,e,c,e
a,g,c,a,e,j,g,e,i,d,a,b,g,a,c
a,a,b,j,e,b,c,i,g,h,c,h,d,e,e
i,d,a,i,e,j,b,b,a,b,j,c,i,d,c
g,e,d,e,b,h,e,i,c,f,d,i,g,f,e
a,d,e,g,e,a,b,b,c,h,f,d,j,g,g
g,d,i,c,i,d,d,h,c,f,j,c,i,a,g
b,g,j,h,c,a,a,i,i,h,d,i,i,f,g
c,c,c,j,c,e,a,g,i,a,b,f,a,a,g
i,e,c,g,c,h,a,c,f,i,j,j,a,c,d
d,e,d,j,c,j,a,j,d,a,d,f,b,f,g
b,g,d,a,f,f,e,g,i,i,b,i,h,h,i
e,b,a,b,b,c,e,h,h,g,g,f,e,j,a
b,a,g,d,g,d,a,a,h,d,c,g,f,c,b
g,c,f,f,b,b,a,i,b,j,a,h,h,f,f
f,g,c,b,d,g,d,a,a,e,j,d,h,f,h
a,f,c,e,a,h,a,f,b,h,c,j,g,i,d
b,j,c,f,g,i,e,c,d,d,b,h,e,d,e
f,f,d,g,c,c,i,a,i,c,i,j,j,g,d
g,i,b,j,i,a,b,f,c,e,b,j,b,j,b
b,d,c,b,a,d,h,d,i,d,a,c,c,i,a
a,g,d,d,d,c,b,i,c,e,c,a,e,j,b
f,d,d,i,g,j,e,c,a,b,e,g,f,h,b
i,a,a,b,e,a,b,g,i,i,b,h,j,h,e
a,d,h,d,i,i,f,i,g,d,c,a,f,j,d
f,i,f,e,a,g,b,h,f,d,g,b,i,i,h
i,c,e,d,g,a,d,c,c,i,f,g,e,g,b
i,c,i,j,d,b,d,g,d,h,e,b,j,h,j
i,h,c,b,c,a,i,e,j,c,h,d,e,a,g
g,h,c,b,h,i,g,c,i,a,d,f,f,d,i
c,g,j,b,c,f,g,d,f,c,j,d,b,j,b
j,f,i,h,a,c,b,b,e,a,j,h,d,d,f
g,e,d,c,a,e,c,j,f,j,j,c,i,d,d
j,i,e,h,f,b,g,h,g,g,j,c,b,d,h
i,c,b,i,a,i,b,c,j,i,a,b,e,c,b
i,e,a,f,a,c,a,b,d,g,b,d,d,g,a
a,c,a,g,b,c,h,i,i,e,a,a,j,e,a
g,e,h,j,b,h,c,f,g,j,g,e,j,a,e
c,h,f,g,d,h,c,d,f,g,a,d,a,b,e
e,h,e,b,e,b,j,a,h,h,i,j,e,c,e
i,a,f,e,e,f,g,f,g,f,c,i,g,g,b
b,d,f,c,f,b,i,i,d,b,b,j,f,d,f
d,g,e,d,f,b,f,f,c,d,f,h,h,i,h
f,f,d,a,i,d,b,j,i,i,j,i,i,g,b
c,j,f,d,i,i,c,b,g,i,h,i,j,d,h
i,b,d,b,b,g,a,c,a,j,h,c,a,b,a
b,h,j,g,j,a,e,j,a,i,e,c,f,j,h
d,c,e,h,e,b,a,a,i,i,f,c,c,d,f
e,j,d,a,h,b,e,j,h,b,h,i,a,g,c
b,g,j,f,b,e,e,i,a,j,f,c,a,h,a
d,h,i,c,f,c,d,e,j,b,a,a,f,d,e
