var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
j,a,j,a,e,d,d,d,c,h
f,a,b,g,i,j,h,h,i,d
a,f,b,c,i,j,b,b,j,e
e,f,a,b,j,f,j,f,a,f
f,j,a,h,j,j,b,h,e,c
a,e,c,d,f,j,b,g,a,b
f,j,g,c,g,c,c,e,h,g
b,h,c,h,j,c,h,i,a,c
h,e,b,f,g,g,c,a,d,c
g,j,a,a,g,g,g,j,a,e
f,j,d,e,b,b,f,f,a,d
j,h,h,d,c,g,b,c,f,g
a,g,b,j,d,i,i,j,c,f
a,j,g,e,h,a,i,h,i,b
d,f,i,a,h,f,e,a,h,b
a,h,j,j,b,c,i,a,g,i
h,f,h,c,e,i,c,e,i,i
i,h,g,f,b,e,e,a,i,f
f,j,i,e,h,f,d,h,i,h
b,d,g,g,h,a,a,j,g,g
b,d,d,f,b,e,g,d,c,g
f,b,d,c,h,f,j,c,e,a
a,h,i,c,e,c,a,a,g,f
j,i,f,h,c,a,d,d,a,e
j,f,g,j,h,g,j,j,a,j
h,e,c,h,d,g,e,b,j,g
j,f,f,h,f,e,c,d,f,i
e,b,g,f,j,e,i,f,j,d
c,g,g,f,a,c,h,a,f,h
h,c,b,a,f,c,c,h,f,j
j,j,g,a,b,c,g,a,a,g
e,e,a,d,a,a,i,a,a,d
g,j,i,j,f,h,c,f,j,j
c,a,f,a,b,g,b,j,b,j
h,e,b,d,i,a,b,e,i,i
a,d,g,h,g,h,h,e,e,f
g,f,j,a,a,f,i,i,e,h
f,j,e,a,f,c,f,b,j,g
f,h,h,h,b,b,j,i,d,g
i,b,a,f,b,f,j,a,j,f
e,e,i,j,b,c,d,a,a,g
f,f,b,h,e,d,i,f,j,c
e,a,c,h,e,b,b,e,g,f
g,i,j,g,d,c,e,e,d,b
e,j,c,c,e,f,h,f,h,b
a,i,j,f,e,h,e,d,i,b
i,b,e,i,h,h,h,a,a,a
d,c,b,c,c,c,i,f,i,j
i,a,j,b,b,b,b,e,i,i
g,e,j,g,h,d,a,f,a,d
j,b,f,a,e,e,a,a,j,g
j,i,g,g,j,i,c,d,g,j
c,e,h,a,j,c,h,f,i,c
d,j,d,d,g,j,b,b,c,g
h,e,f,h,j,d,d,e,i,j
d,e,f,h,h,h,h,f,a,d
h,h,g,d,b,d,j,d,j,i
h,b,b,g,b,e,d,f,j,i
c,d,g,h,b,j,j,g,e,h
a,e,d,d,b,i,j,j,c,i
a,j,f,f,e,g,b,h,d,h
f,a,h,e,g,i,b,f,a,e
b,f,j,c,b,h,j,c,f,d
d,d,b,b,b,a,j,b,b,f
h,j,a,e,f,f,h,j,i,g
f,f,j,d,a,j,j,i,b,h
b,c,a,b,c,b,g,g,c,d
e,f,d,h,b,i,i,g,j,a
c,g,c,g,h,d,d,i,d,g
i,e,h,c,a,h,e,d,j,d
f,j,g,c,f,i,g,b,d,g
f,e,f,a,f,i,b,g,i,c
e,i,h,a,j,d,d,h,a,h
f,e,f,c,h,j,g,b,g,d
g,g,b,d,j,h,d,a,c,g
c,b,h,c,i,d,h,g,i,h
f,b,i,j,f,a,h,h,c,d
c,h,c,j,b,e,f,j,h,a
d,h,a,e,d,b,d,g,j,i
h,j,g,e,b,f,a,d,g,a
i,f,i,b,g,i,d,e,a,i
d,d,d,j,j,e,c,a,e,f
i,g,e,f,e,h,a,f,g,i
c,b,g,a,a,i,g,g,h,h
c,d,h,b,a,i,j,e,d,e
j,b,h,h,g,i,e,b,g,g
f,d,f,g,g,j,c,i,i,f
h,h,b,h,f,j,b,d,e,a
g,h,b,e,j,a,f,c,f,g
c,i,b,d,i,g,c,i,g,j
b,e,b,a,e,a,c,b,c,c
i,j,e,c,e,a,g,i,d,g
h,f,d,d,h,h,d,a,j,h
h,c,b,c,h,b,e,e,g,h
a,a,c,c,j,f,j,h,i,g
b,h,g,h,i,d,c,a,i,h
a,b,e,c,h,a,j,b,j,h
g,c,d,d,d,a,b,b,f,c
b,j,h,b,g,d,b,i,i,f
a,h,j,j,e,i,e,j,h,c
a,d,c,h,f,d,g,j,f,c
g,d,h,i,g,g,e,b,f,g
a,e,h,f,a,h,d,b,e,i
e,h,j,a,j,f,e,i,j,d
i,e,h,b,g,b,b,g,d,d
d,d,c,c,b,h,f,g,d,h
d,e,f,f,d,j,e,i,j,f
f,f,g,c,a,e,b,d,c,b
i,d,i,i,e,e,e,j,c,f
h,b,h,f,f,h,b,c,c,f
e,h,d,h,h,f,b,c,i,a
a,f,j,g,i,i,i,i,c,j
i,d,i,f,b,a,j,d,h,f
e,c,j,j,h,h,a,e,i,g
j,c,b,i,a,b,j,i,h,j
f,d,h,e,h,b,i,b,i,i
i,e,b,g,b,d,c,e,a,g
b,b,i,f,c,b,g,h,c,f
e,d,j,c,h,j,b,g,g,f
h,j,i,f,f,i,d,g,d,i
f,e,i,j,f,b,h,h,f,d
i,g,j,a,j,f,b,d,e,i
f,b,g,f,g,b,f,h,g,d
j,i,f,c,c,d,f,c,j,f
d,h,a,e,j,a,c,i,h,a
i,j,i,j,b,d,b,a,g,g
a,e,a,e,b,a,j,j,b,c
e,a,j,c,j,g,a,d,h,i
e,h,a,e,e,a,g,e,c,a
c,a,h,f,f,f,e,h,h,c
d,f,c,i,e,i,d,e,d,g
h,d,i,c,f,d,j,h,d,g
c,f,b,f,g,b,a,e,e,f
i,h,d,i,b,c,c,j,g,g
i,a,f,i,d,i,c,i,h,h
i,h,c,a,e,a,i,j,h,h
a,a,a,b,f,a,h,h,c,g
c,j,i,c,e,f,c,j,i,e
f,f,i,d,i,i,a,a,d,g
e,e,a,g,g,j,e,e,a,e
d,f,d,f,b,c,c,b,h,d
a,b,f,i,j,h,a,d,d,a
e,j,g,f,a,g,a,i,g,b
e,a,c,h,j,d,d,e,h,f
c,j,f,a,j,g,j,d,i,e
a,a,a,i,c,e,g,a,g,a
a,f,j,e,j,j,c,i,j,j
e,c,g,a,h,i,h,h,a,f
e,c,h,h,h,c,c,i,f,h
h,e,h,a,i,g,g,j,f,g
d,j,h,c,h,g,j,h,a,d
g,a,e,d,f,g,d,e,g,g
a,d,c,i,d,a,i,d,j,h
c,a,b,a,i,f,f,b,c,h
h,b,c,g,b,b,h,h,h,b
j,h,a,c,j,a,i,j,h,j
c,h,g,j,c,j,f,c,f,j
f,e,d,b,b,b,i,h,j,d
a,e,c,a,i,f,b,j,j,e
e,e,f,g,i,d,h,e,h,g
f,j,b,i,a,b,c,a,j,g
d,f,g,e,g,d,i,j,c,i
c,h,j,b,i,f,d,i,g,f
d,e,j,b,e,j,f,h,j,f
h,i,f,g,g,c,f,d,h,a
d,g,b,i,g,d,a,a,j,f
h,g,d,f,b,d,g,f,c,d
e,b,e,g,e,h,f,j,g,h
a,b,h,e,d,e,d,g,a,a
a,c,h,f,h,e,f,j,j,c
g,h,f,i,i,d,g,a,d,i
g,j,d,c,f,f,f,j,j,c
a,j,c,e,b,d,c,j,g,g
c,h,b,b,f,e,j,b,c,a
f,a,h,b,e,f,j,j,b,g
b,g,c,c,d,d,d,i,i,j
h,c,j,c,e,h,c,j,a,j
e,h,c,d,f,g,f,g,i,g
j,a,f,f,e,j,j,c,j,i
g,j,a,c,c,d,e,d,i,c
j,f,h,b,i,i,c,b,j,h
a,a,i,f,i,j,b,g,h,a
d,h,a,j,d,b,f,g,j,c
e,b,h,d,b,h,g,a,e,f
b,e,f,c,e,i,i,g,a,d
f,d,g,a,h,f,d,g,a,a
i,h,c,h,d,g,c,a,d,c
h,d,d,d,a,b,c,j,f,b
e,h,h,i,e,i,f,d,e,e
b,b,c,f,c,j,c,j,j,g
h,e,i,h,f,h,b,h,j,h
b,i,e,e,g,a,d,b,j,f
b,h,f,i,g,f,d,i,g,i
j,b,g,h,b,c,g,j,i,a
a,j,g,h,b,a,a,j,j,i
b,a,c,i,c,c,f,j,a,h
d,b,b,j,i,h,c,d,d,f
f,j,b,e,b,d,j,c,a,i
h,e,b,g,f,h,i,h,c,b
i,c,b,h,g,b,h,f,g,a
h,f,g,j,b,j,e,f,d,h
g,j,h,c,g,j,g,f,f,g
c,h,j,c,b,a,a,c,j,c
h,j,j,b,j,i,c,i,b,j
i,j,b,f,j,a,i,e,i,g
c,j,a,h,j,g,i,d,a,f
c,c,b,j,a,j,j,g,c,c
j,f,a,d,c,h,e,c,h,h
g,a,j,d,j,j,d,h,e,i
f,c,j,c,h,h,d,h,j,g
f,a,b,c,i,j,a,f,c,g
h,d,j,b,d,b,c,a,c,h
f,c,c,a,g,f,i,e,d,h
g,g,c,j,d,h,j,a,g,h
j,d,d,e,e,c,b,f,e,i
g,f,j,i,h,i,i,d,b,i
e,b,c,h,a,e,i,d,h,g
f,d,a,g,f,e,j,a,j,d
a,c,c,f,g,b,h,h,g,a
h,d,f,d,a,a,a,g,h,j
b,j,a,b,d,a,h,f,h,f
e,f,h,b,a,d,f,g,g,c
c,h,f,h,e,e,h,h,d,c
c,b,f,f,e,g,e,f,e,e
f,h,g,d,b,c,i,j,j,i
b,e,i,g,e,c,a,a,a,j
j,j,c,h,j,f,h,f,i,i
h,c,h,g,b,g,a,f,a,g
d,j,d,a,c,h,i,i,b,i
e,i,e,f,f,g,b,g,a,j
a,f,d,j,c,f,d,g,h,g
h,h,a,e,j,f,b,f,a,h
a,j,a,f,b,b,g,a,g,f
j,h,h,b,e,b,g,c,j,d
d,g,b,f,f,g,j,c,c,c
c,j,j,b,a,a,f,j,b,a
f,e,b,c,c,i,h,e,i,f
e,d,j,c,g,h,c,a,c,f
h,h,c,e,e,b,g,j,b,b
b,a,h,e,d,f,a,i,j,b
f,f,c,c,i,i,c,j,a,i
a,c,i,b,g,f,d,a,f,d
h,b,h,d,c,e,b,d,a,d
d,i,h,c,b,a,d,d,a,j
c,a,d,h,c,d,e,a,a,f
h,h,h,g,h,d,c,f,h,b
h,b,e,c,g,e,d,j,j,j
b,i,b,b,j,f,b,e,a,g
h,c,a,h,e,d,j,e,g,b
i,e,e,b,i,d,d,i,f,g
b,e,c,c,h,f,a,c,f,a
a,h,d,i,g,j,i,h,j,f
c,f,e,c,g,i,g,f,h,g
g,i,h,c,e,j,a,f,g,e
d,a,b,d,a,a,h,f,g,j
d,f,f,i,e,d,h,g,b,a
g,c,j,b,j,j,f,g,g,c
e,i,g,a,a,a,g,b,a,d
j,f,f,f,j,c,f,f,f,c
b,j,e,d,d,d,f,j,a,b
i,i,b,d,h,i,a,c,f,h
a,f,j,i,h,d,j,b,f,a
d,h,e,b,h,f,h,e,j,b
f,a,d,e,i,i,f,f,b,b
e,d,j,a,i,h,e,d,f,d
a,d,b,g,g,h,g,e,i,d
f,a,j,j,a,b,f,h,e,d
c,c,f,i,e,j,h,d,i,d
h,g,j,h,h,i,j,i,i,i
e,j,d,i,h,c,j,g,c,d
i,f,h,b,g,b,g,f,h,d
d,f,j,c,f,b,i,i,e,b
c,c,d,j,h,b,a,i,a,f
b,a,j,f,g,h,e,c,i,a
h,d,h,c,c,g,e,d,d,h
f,a,j,b,d,h,i,d,f,c
a,a,h,c,h,d,g,i,h,c
f,j,e,a,c,f,e,c,c,d
h,a,b,c,d,e,a,h,g,f
b,j,i,a,i,h,i,f,i,g
f,b,c,i,d,d,f,a,a,i
a,e,j,a,a,i,i,h,f,h
g,j,b,c,i,g,i,h,c,a
h,d,h,g,e,h,j,f,j,f
c,i,i,b,d,d,h,a,a,j
f,d,c,a,g,j,j,h,h,f
c,h,c,h,e,f,g,d,g,c
e,c,f,e,h,f,i,c,g,a
d,b,f,f,h,d,j,d,j,b
f,a,e,i,g,g,f,a,b,b
g,e,a,e,f,a,b,f,e,j
a,i,h,g,j,e,b,a,j,g
g,d,j,c,c,g,f,a,j,d
d,a,h,e,b,e,g,i,f,d
f,e,c,c,a,a,e,b,c,f
f,h,g,f,j,b,a,d,j,f
j,d,i,c,b,j,h,h,d,f
j,j,f,i,j,a,d,f,e,i
f,f,a,f,f,g,g,i,f,i
f,f,j,g,g,h,j,h,f,j
h,i,i,h,d,j,c,g,d,j
j,b,h,a,f,g,j,a,f,g
f,f,j,c,j,a,h,a,e,b
c,e,j,g,b,a,c,f,f,d
d,a,e,i,i,c,g,e,i,b
b,a,i,c,e,h,e,h,h,g
g,h,h,g,g,j,i,f,h,c
f,f,h,j,j,g,j,j,g,d
g,b,g,a,j,b,a,j,f,h
a,j,b,f,i,h,e,a,c,b
i,i,h,e,j,i,c,i,h,a
a,h,a,a,h,b,i,c,a,c
i,h,j,g,b,c,i,f,j,b
i,e,d,j,h,e,e,f,g,i
e,d,d,c,a,g,e,g,c,e
g,i,b,j,a,i,g,f,h,c
i,a,b,f,a,d,i,d,j,a
j,a,g,d,d,h,d,c,i,e
c,f,a,a,d,d,d,g,c,i
a,b,d,a,j,h,a,h,g,a
d,c,j,h,j,j,b,i,f,i
f,e,i,c,b,j,i,d,d,i
h,g,g,c,e,d,h,i,j,f
i,b,j,h,b,a,c,h,b,d
d,h,i,g,h,h,j,f,h,h
d,h,c,d,f,c,e,g,d,d
e,b,b,h,d,i,e,e,a,j
f,e,i,e,j,d,j,j,h,a
c,c,d,a,e,d,j,a,h,a
