var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
e,b,c,g,b,d,a,d,e,g,a,d,g,a,c,e,e,i,j,e
b,f,f,j,h,h,c,c,h,d,g,b,c,e,i,i,g,e,j,g
i,c,f,j,h,h,i,h,h,b,j,g,d,a,g,c,g,c,a,h
c,a,c,b,h,j,h,a,i,j,h,c,b,i,a,c,i,f,f,g
c,f,d,h,g,a,i,c,d,f,g,c,j,c,b,e,b,j,a,i
e,f,b,b,g,c,i,j,a,f,d,g,e,f,d,f,j,g,j,f
b,a,h,j,e,g,g,g,b,e,c,e,c,h,e,j,j,j,c,d
g,e,b,e,j,g,c,j,i,c,d,j,h,h,f,h,h,a,f,a
h,f,f,d,e,d,h,j,j,c,g,b,h,i,c,j,h,b,c,b
h,a,c,h,e,d,b,d,i,b,d,h,d,f,b,i,e,e,d,h
j,f,j,f,i,c,e,a,i,d,c,j,g,h,b,d,g,a,i,j
c,e,i,d,a,d,i,h,g,b,a,e,g,h,j,d,f,b,g,e
j,f,f,g,d,e,h,e,e,a,c,h,j,i,b,j,f,g,i,j
e,i,f,f,c,f,h,c,h,f,c,h,i,c,e,b,g,f,c,j
i,c,i,h,j,j,f,h,b,f,a,b,b,d,f,j,g,f,a,e
j,f,d,g,i,g,h,h,b,h,a,j,g,j,g,a,h,f,e,f
g,c,i,j,b,i,g,g,h,h,g,h,j,j,c,j,e,f,b,d
d,e,a,c,i,a,h,h,h,f,i,j,c,h,g,f,g,g,e,j
i,a,i,f,c,j,a,c,h,g,b,e,c,h,g,g,h,e,c,a
g,f,a,i,c,a,g,h,a,d,c,a,j,j,j,h,f,f,e,b
g,h,j,c,i,a,b,a,e,h,g,f,g,i,a,i,a,i,e,c
d,h,i,d,b,j,j,h,f,i,i,j,i,b,f,j,e,c,b,e
a,e,i,j,b,g,d,i,a,j,e,i,b,h,f,j,f,h,c,h
e,f,j,g,a,e,a,b,i,b,f,g,g,g,a,h,d,i,a,b
e,c,f,g,c,d,j,e,i,i,a,f,c,f,d,f,e,j,c,g
h,f,b,h,d,d,f,f,e,e,e,c,h,h,j,a,c,b,i,e
e,c,f,e,g,a,g,b,g,h,i,h,e,d,d,j,g,b,c,g
i,i,i,c,h,a,h,a,j,d,c,j,f,b,i,a,b,g,j,f
a,c,d,c,f,a,c,i,g,g,c,e,b,j,e,j,b,d,j,h
h,g,f,g,g,f,g,c,g,a,g,e,j,g,c,f,a,e,g,a
e,a,a,h,i,g,b,h,i,e,e,e,c,j,d,i,j,j,g,d
h,c,c,i,f,f,h,i,g,d,e,j,a,g,g,b,e,h,c,e
h,a,i,g,g,f,g,a,h,a,i,g,c,e,d,a,g,i,f,f
a,f,c,h,i,b,h,e,h,h,j,e,c,d,g,d,h,d,c,j
g,f,f,b,h,f,i,g,h,h,e,g,j,f,c,j,j,a,e,c
e,j,f,e,e,d,c,f,d,d,f,g,i,c,j,h,f,d,e,e
h,g,d,h,f,j,h,f,d,g,g,g,e,a,a,h,c,a,i,i
b,a,i,h,g,g,e,d,c,f,f,c,g,a,c,e,d,a,a,g
b,a,b,a,b,c,c,f,j,a,c,d,c,d,f,c,j,c,e,h
