age,income,wealth
45,6203.0,187144.0
34,13929.0,245131.0
16,34601.0,164370.0
31,50731.0,217026.0
33,624.0,39217.0
16,15446.0,3382867.0
16,7503.0,-19560.0
16,86226.0,-19560.0
31,30445.0,269057.0
16,108385.0,-19560.0
16,36568.0,112423.0
63,134176.0,4986214.0
56,1929.0,-19560.0
59,32361.0,-19560.0
74,27129.0,57488.0
23,9700.0,-19560.0
65,69115.0,510631.0
53,25053.0,295242.0
24,30063.0,238406.0
28,32483.0,323417.0
87,16862.0,44455.0
26,53429.0,1120865.0
77,53597.0,91815.0
35,624.0,140235.0
46,50794.0,-19560.0
27,5713.0,80680.0
62,2779.0,255617.0
16,53495.0,1447307.0
80,22925.0,280997.0
16,82200.0,279944.0
26,9815.0,40236.0
31,53787.0,230408.0
26,15567.0,1887143.0
50,13330.0,-19560.0
23,17839.0,2431709.0
21,21982.0,369784.0
79,154883.0,2418589.0
40,12448.0,-19560.0
48,8749.0,1999046.0
61,46348.0,21102.0
39,50327.0,170049.0
22,56295.0,140669.0
78,41892.0,-19560.0
81,45915.0,-2230.0
48,133040.0,2304950.0
17,7025.0,698425.0
46,46446.0,-18268.0
43,38894.0,227670.0
66,29467.0,394458.0
74,73365.0,425071.0
36,40284.0,365221.0
78,13932.0,80291.0
46,11211.0,-17417.0
16,25017.0,13848.0
58,23924.0,289208.0
33,43547.0,75481.0
52,47725.0,91363.0
53,11258.0,-19560.0
24,18010.0,-19560.0
44,14220.0,579213.0
48,24497.0,10020789.0
76,48186.0,5054965.0
57,18672.0,2428701.0
50,39174.0,224687.0
16,34074.0,122718.0
27,39780.0,205926.0
18,33539.0,-19560.0
18,20664.0,6293210.0
77,8464.0,1594616.0
17,7746.0,112572.0
17,13771.0,86142.0
37,110490.0,300785.0
67,2856.0,356648.0
20,18184.0,-19560.0
20,33915.0,-19560.0
16,8959.0,1413958.0
16,101841.0,-19365.0
29,11200.0,133728.0
26,38355.0,175032.0
46,91641.0,80055.0
25,120491.0,-19560.0
43,29442.0,-19560.0
70,16463.0,-19560.0
85,20966.0,1640830.0
41,22809.0,2199072.0
16,10959.0,140935.0
47,12867.0,290558.0
46,34530.0,410380.0
16,38088.0,883569.0
19,12753.0,-19560.0
24,11692.0,1779981.0
87,31517.0,137814.0
25,26595.0,-3407.0
85,46250.0,182909.0
33,8584.0,1935114.0
24,18722.0,5259528.0
16,77190.0,271184.0
53,102037.0,-19560.0
61,27011.0,492826.0
67,11996.0,-19560.0
23,18067.0,25654.0
72,21421.0,2621729.0
45,16285.0,-4319.0
67,24613.0,194838.0
16,55569.0,211673.0
76,58451.0,443550.0
21,24620.0,176111.0
31,10023.0,46480.0
31,39517.0,493841.0
58,7684.0,165524.0
54,624.0,-19560.0
80,10375.0,402478.0
33,32081.0,392872.0
80,70345.0,219250.0
58,22624.0,233019.0
16,34724.0,-19560.0
20,26918.0,1268465.0
68,112155.0,-19560.0
16,33740.0,23798.0
16,17419.0,-6556.0
19,24003.0,-19560.0
54,6022.0,152141.0
41,16568.0,-19560.0
44,67050.0,1411684.0
66,12810.0,-19560.0
51,27259.0,-19560.0
39,27342.0,320530.0
80,624.0,-19560.0
68,18446.0,278642.0
56,53544.0,-19560.0
66,10380.0,405467.0
38,17579.0,74211.0
53,8339.0,69048.0
37,61708.0,82728.0
28,5656.0,103735.0
38,17154.0,1033118.0
43,10642.0,-19560.0
31,64222.0,90040.0
21,18726.0,367687.0
31,100853.0,124859.0
44,18340.0,5324385.0
90,14616.0,446211.0
18,17061.0,468852.0
25,95684.0,-19560.0
16,54045.0,-19560.0
80,3966.0,386630.0
81,47977.0,65630.0
77,12799.0,203641.0
24,10673.0,137741.0
28,8601.0,73285.0
16,24806.0,147706.0
16,48213.0,127788.0
16,51359.0,11773.0
57,63695.0,495182.0
46,16889.0,342815.0
25,4773.0,63605.0
24,21900.0,47659.0
82,66865.0,-14291.0
39,7186.0,238479.0
16,55726.0,504447.0
16,80648.0,-19560.0
16,68982.0,359937.0
16,39808.0,-19560.0
41,13536.0,-19560.0
41,9415.0,437553.0
22,49733.0,260521.0
43,41535.0,391756.0
63,18681.0,268078.0
16,53070.0,1315693.0
68,65243.0,1803091.0
47,8919.0,378137.0
60,16859.0,-19560.0
50,24156.0,564403.0
85,24685.0,185679.0
44,14943.0,58653.0
50,28330.0,419448.0
81,47470.0,566844.0
23,3236.0,1217230.0
71,5157.0,826881.0
77,13282.0,-19560.0
38,33360.0,62016.0
34,65014.0,89854.0
