age,income,wealth
74,12937.0,2093198.0
43,624.0,-19560.0
70,37889.0,-19560.0
78,65195.0,2894904.0
43,24826.0,455577.0
23,100135.0,-19560.0
67,44204.0,2103175.0
30,66674.0,-19560.0
31,669.0,390983.0
21,35183.0,708050.0
16,19916.0,73219.0
94,624.0,227841.0
23,30536.0,1407901.0
34,1783.0,3536475.0
65,14316.0,3245339.0
42,133744.0,532991.0
16,82156.0,-19560.0
88,58780.0,447177.0
78,66346.0,661125.0
92,77316.0,567331.0
68,8388.0,369680.0
33,4350.0,3485933.0
72,150421.0,125865.0
25,22752.0,6766603.0
79,24589.0,402757.0
16,3193.0,669363.0
70,75834.0,311414.0
46,32357.0,420803.0
22,11561.0,375597.0
37,21394.0,3271562.0
16,27000.0,-19560.0
35,28854.0,694862.0
82,200151.0,-19560.0
56,26543.0,3304992.0
57,96840.0,375011.0
32,32952.0,2808932.0
93,8544.0,1588700.0
18,27575.0,809132.0
74,624.0,345110.0
16,194669.0,22036.0
42,23951.0,534884.0
89,164486.0,-19560.0
81,69776.0,338707.0
26,39821.0,980437.0
54,60846.0,-19560.0
38,624.0,377204.0
24,21188.0,-19560.0
34,25415.0,2393955.0
31,143376.0,-19560.0
33,10892.0,256036.0
41,36723.0,192728.0
22,41199.0,-19560.0
53,25098.0,704350.0
64,11273.0,2870178.0
94,40655.0,555040.0
79,6515.0,545751.0
22,17976.0,2485246.0
64,11685.0,-19560.0
40,130400.0,442548.0
42,70442.0,463419.0
50,140906.0,889237.0
16,25331.0,2034564.0
79,624.0,-19560.0
16,38223.0,241930.0
45,16765.0,700130.0
24,230134.0,-19560.0
92,259373.0,-19560.0
81,624.0,175550.0
29,9035.0,-19560.0
79,9882.0,729096.0
94,8091.0,414127.0
29,111736.0,3069805.0
72,5155.0,2850303.0
94,246360.0,1425330.0
43,169013.0,-19560.0
56,41065.0,-19560.0
49,48333.0,769861.0
79,110434.0,862070.0
43,78621.0,616434.0
71,25283.0,610223.0
16,50528.0,641164.0
16,23669.0,183250.0
89,44694.0,-19560.0
67,48012.0,218694.0
16,23158.0,691135.0
22,27209.0,835619.0
87,624.0,6712.0
22,95503.0,142348.0
37,38440.0,217687.0
89,624.0,3051257.0
76,624.0,268039.0
45,39408.0,146101.0
27,23873.0,1622423.0
69,23114.0,2399354.0
65,624.0,-10981.0
70,17173.0,-19560.0
54,6454.0,181541.0
38,8877.0,737881.0
37,175477.0,187750.0
32,73853.0,61097.0
41,29104.0,787947.0
28,624.0,184796.0
45,186298.0,704215.0
60,175338.0,-19560.0
28,50864.0,693020.0
74,8385.0,643815.0
94,624.0,697878.0
58,7824.0,589612.0
46,252209.0,2857340.0
50,166493.0,511021.0
69,60405.0,359891.0
41,217033.0,3058762.0
54,53262.0,564737.0
74,10821.0,865794.0
94,26953.0,336235.0
36,153327.0,82727.0
90,273532.0,1975406.0
79,181327.0,245850.0
94,34007.0,646117.0
39,181785.0,444497.0
16,37151.0,-19560.0
58,27856.0,5744.0
16,28442.0,834041.0
34,107947.0,347335.0
34,197755.0,-19560.0
52,148744.0,698592.0
41,11116.0,162420.0
57,32018.0,296582.0
61,69190.0,-19560.0
75,78406.0,11697.0
78,171924.0,-19560.0
27,146048.0,369854.0
71,624.0,778854.0
50,624.0,191485.0
38,624.0,651361.0
16,6649.0,612110.0
81,10249.0,-19560.0
65,121278.0,-19560.0
39,48504.0,-19560.0
72,114980.0,-19560.0
58,9435.0,45472.0
16,123953.0,336904.0
76,14056.0,122528.0
37,34540.0,-19560.0
61,13570.0,2170125.0
37,218497.0,531691.0
48,24594.0,357531.0
46,23177.0,395695.0
16,39247.0,290197.0
74,218989.0,-19560.0
16,19843.0,-19560.0
35,19839.0,478474.0
47,67130.0,-19560.0
81,624.0,285603.0
18,41868.0,628212.0
75,63583.0,-19560.0
27,26895.0,312587.0
29,213251.0,529418.0
83,10348.0,-19560.0
90,3191.0,1702380.0
49,231894.0,-19560.0
85,43508.0,-19560.0
27,5453.0,291145.0
53,16640.0,384938.0
39,25313.0,-19560.0
35,152085.0,495690.0
74,3633.0,574006.0
78,89840.0,500962.0
22,19675.0,-19560.0
38,160823.0,651551.0
85,8595.0,591088.0
93,624.0,1257077.0
85,78539.0,625257.0
21,201763.0,-19560.0
86,31760.0,-19560.0
94,218620.0,101553.0
26,97611.0,246703.0
87,60120.0,-19560.0
73,44515.0,-19560.0
44,57864.0,612913.0
87,240868.0,2115208.0
60,92430.0,629889.0
40,39033.0,615531.0
67,37071.0,93704.0
25,121814.0,3177647.0
85,69436.0,-19560.0
73,19575.0,-19560.0
16,21152.0,-19560.0
34,41652.0,545621.0
23,42538.0,370014.0
33,67790.0,1607791.0
43,160078.0,986259.0
69,91781.0,1796432.0
45,43584.0,669963.0
21,51953.0,-19560.0
93,145584.0,-19560.0
26,24503.0,322794.0
45,48550.0,368734.0
94,21502.0,446010.0
87,624.0,467275.0
40,5535.0,413407.0
24,18771.0,1039739.0
78,5184.0,768209.0
60,2062.0,2676777.0
51,13113.0,3133841.0
73,624.0,-19560.0
94,19102.0,606692.0
27,66381.0,6664970.0
83,200066.0,2989790.0
74,56016.0,46626.0
83,216837.0,268615.0
44,28643.0,219127.0
50,21972.0,-19560.0
19,41059.0,3247475.0
48,174892.0,9130.0
52,88533.0,161895.0
42,151045.0,3320581.0
77,28360.0,394057.0
89,4815.0,464718.0
44,51142.0,-19560.0
90,624.0,3003662.0
40,9052.0,11036.0
77,5117.0,75068.0
18,23729.0,612116.0
16,35649.0,-19560.0
28,33115.0,21012.0
53,173288.0,1639289.0
74,102078.0,-19560.0
82,25280.0,1896157.0
94,86645.0,-19560.0
52,7907.0,370822.0
75,56369.0,-19560.0
93,26065.0,788891.0
22,209683.0,3193449.0
44,40253.0,2125272.0
25,624.0,530089.0
53,14376.0,275504.0
75,5969.0,616164.0
77,25139.0,-19560.0
26,624.0,230162.0
19,32368.0,-19560.0
82,60257.0,9007486.0
43,28831.0,559385.0
72,30772.0,13213.0
75,66991.0,-19560.0
20,136279.0,624032.0
32,61979.0,904186.0
31,49624.0,508352.0
43,196291.0,605978.0
82,47927.0,1363980.0
83,624.0,7044706.0
53,33717.0,2730090.0
24,199116.0,103261.0
60,20506.0,-19560.0
39,20157.0,484285.0
29,17439.0,314597.0
33,25933.0,-19560.0
16,8538.0,556244.0
57,80738.0,3280531.0
16,29200.0,-19560.0
33,10485.0,1627509.0
16,624.0,-19560.0
42,43377.0,237158.0
49,29495.0,8614095.0
87,82596.0,4649960.0
86,152432.0,305113.0
81,15918.0,430073.0
38,624.0,-19560.0
48,624.0,-19560.0
30,10818.0,2786323.0
38,624.0,738565.0
39,32446.0,686162.0
34,150038.0,283765.0
55,148808.0,399711.0
33,57595.0,443593.0
70,9185.0,241821.0
48,42331.0,2616038.0
22,818.0,8051472.0
47,36697.0,-19560.0
76,61487.0,77241.0
60,81342.0,789583.0
88,45840.0,614936.0
41,67056.0,-19560.0
85,16908.0,244798.0
77,34231.0,722662.0
51,86878.0,-19560.0
85,180039.0,496461.0
16,91061.0,786508.0
35,10744.0,855012.0
44,54174.0,-19560.0
80,8815.0,575146.0
94,69041.0,-19560.0
75,34988.0,-19560.0
53,10293.0,70183.0
83,80737.0,328514.0
87,24034.0,969603.0
16,68469.0,1964295.0
91,37167.0,343881.0
48,200107.0,785964.0
62,69943.0,324047.0
86,1371.0,5498139.0
33,39277.0,-19560.0
67,34186.0,445426.0
80,82426.0,-19560.0
74,28095.0,5461623.0
46,50966.0,773065.0
20,38466.0,453894.0
19,62850.0,247142.0
16,42592.0,465587.0
22,624.0,312028.0
72,25234.0,370043.0
36,62188.0,745092.0
84,54652.0,2338523.0
44,122926.0,97310.0
22,169953.0,514320.0
28,26247.0,746237.0
49,16485.0,53303.0
29,9677.0,378953.0
86,76539.0,15392.0
64,190575.0,2494833.0
49,191390.0,117965.0
45,624.0,130721.0
20,86915.0,200185.0
86,83899.0,327238.0
48,12546.0,7318367.0
53,71773.0,713712.0
55,60936.0,4077099.0
16,23875.0,403842.0
16,186839.0,-19560.0
33,7972.0,2643992.0
73,77127.0,378348.0
78,34108.0,425520.0
69,18135.0,1657875.0
16,77816.0,1827512.0
45,10740.0,-19560.0
68,26892.0,497412.0
62,624.0,4130821.0
51,26783.0,-19560.0
50,45382.0,432115.0
16,71677.0,1029374.0
94,624.0,-19560.0
34,44890.0,500643.0
91,8601.0,-19560.0
16,136785.0,260756.0
45,19134.0,614567.0
54,24287.0,-19560.0
18,32096.0,-19560.0
35,238187.0,522235.0
38,17968.0,520938.0
28,5729.0,451405.0
87,26674.0,172895.0
58,23767.0,491435.0
17,41822.0,2529676.0
28,624.0,897112.0
39,28386.0,56277.0
71,9819.0,88336.0
85,5325.0,233756.0
62,18764.0,571577.0
26,61839.0,623088.0
16,17126.0,-19560.0
43,26829.0,803991.0
44,70045.0,-19560.0
64,78612.0,-19560.0
83,24129.0,693096.0
36,624.0,498426.0
75,20359.0,503823.0
49,89672.0,-19560.0
58,33206.0,-19560.0
45,72787.0,2429446.0
68,30576.0,733719.0
83,88025.0,269580.0
57,21414.0,-19560.0
93,236355.0,486322.0
46,96200.0,784640.0
67,71695.0,-19560.0
38,31522.0,576090.0
57,23384.0,2085902.0
43,23421.0,653602.0
74,170274.0,868129.0
68,31291.0,217996.0
83,188522.0,1692017.0
40,77738.0,667676.0
48,40231.0,-19560.0
23,67455.0,774998.0
20,29406.0,142835.0
49,48411.0,1918510.0
57,17112.0,357407.0
19,33169.0,2750745.0
19,43635.0,-19560.0
41,31026.0,204418.0
50,14781.0,191452.0
69,116914.0,2791040.0
91,30286.0,634887.0
30,144609.0,427536.0
78,24602.0,197064.0
86,624.0,339735.0
50,28730.0,845185.0
54,200465.0,183852.0
42,3231.0,808250.0
82,624.0,785673.0
19,5023.0,-19560.0
16,25706.0,136251.0
62,20356.0,-19560.0
18,30227.0,-19560.0
25,24071.0,-19560.0
87,7298.0,258801.0
67,6089.0,1591309.0
77,26921.0,631268.0
88,28807.0,476899.0
23,27666.0,-19560.0
16,207818.0,862758.0
87,9325.0,158724.0
16,8085.0,371785.0
88,624.0,-19560.0
78,31934.0,282103.0
90,108827.0,527128.0
17,73361.0,814778.0
57,53619.0,-19560.0
28,23907.0,-19560.0
43,753.0,518413.0
16,58783.0,-1862.0
72,32015.0,1748.0
86,624.0,77571.0
90,272565.0,2583791.0
71,54846.0,614456.0
94,3325.0,150199.0
88,17503.0,494031.0
77,12708.0,41352.0
51,176501.0,-19560.0
74,17046.0,792454.0
16,63867.0,-19560.0
82,54015.0,-19560.0
64,64567.0,729082.0
26,48669.0,3533784.0
29,2279.0,613059.0
94,76982.0,113077.0
29,98458.0,-19560.0
72,25662.0,577073.0
43,85836.0,-19560.0
56,624.0,567720.0
50,624.0,655715.0
45,77964.0,3153453.0
66,16857.0,446877.0
87,29588.0,131517.0
58,155850.0,844393.0
16,230809.0,-19560.0
55,18425.0,605116.0
58,624.0,2504796.0
31,24705.0,643324.0
16,22611.0,28164.0
62,45735.0,-19560.0
26,16121.0,2713591.0
78,135416.0,2337649.0
89,17740.0,345855.0
50,10002.0,3641745.0
50,67811.0,165601.0
85,65677.0,1744.0
39,20106.0,4370543.0
52,65824.0,2859396.0
41,106539.0,730103.0
85,141187.0,3037000.0
40,219484.0,-19560.0
79,624.0,2088022.0
34,59133.0,-19560.0
89,189453.0,302685.0
39,89075.0,3275890.0
88,173989.0,510378.0
67,127509.0,-19560.0
46,260795.0,446141.0
31,624.0,276365.0
49,144176.0,175574.0
70,11979.0,491793.0
35,40034.0,1554085.0
16,20941.0,5737953.0
86,2056.0,-19560.0
21,11474.0,273473.0
16,21757.0,597066.0
77,39201.0,2867571.0
18,98349.0,2936353.0
41,53608.0,599167.0
94,47770.0,236830.0
