sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,60.0,45-59,RURAL AREAS,Malopolskie,VOCATIONAL/GRAMMAR,production and processing,RETIRED,0.0,1110.0,MARRIED,4.0,1975.0,,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8.0,YES,20.0,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,ITALY,NONE,166.0,81.0,14.086457490883951
MALE,19.0,16-24,"URBAN 20,000-100,000",Swietokrzyskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,,,MARRIED,8.0,2008.0,,,PLEASED,7.0,IT`S DIFFICULT TO TELL,YES,YES,YES,7.0,NO,,NO,NO,,,NO,,,ACTIVE,172.0,101.0,19.119062141008058
MALE,34.0,25-34,RURAL AREAS,Pomorskie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PUBLIC SECTOR,0.0,1170.0,MARRIED,6.0,2001.0,,,PLEASED,5.0,IT`S DIFFICULT TO TELL,YES,NO,NO,1.0,NO,,NO,NO,NO,,NO,,,NONE,168.0,56.0,33.26576482694099
FEMALE,41.0,35-44,"URBAN BELOW 20,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,LONG-TERM SICK/DISABLED,0.0,832.0,MARRIED,12.0,1994.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,13.0,NO,,NO,NO,NO,,NO,,,NONE,171.0,,
MALE,55.0,45-59,RURAL AREAS,Swietokrzyskie,PRIMARY/NO EDUCATION,technical science,UNEMPLOYED,10.0,,MARRIED,10.0,1985.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2.0,YES,10.0,NO,NO,NO,,NO,,,NONE,167.0,96.0,38.9938842452773
MALE,58.0,45-59,"URBAN BELOW 20,000",Malopolskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,2260.0,SINGLE,,,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,2.0,YES,20.0,NO,,NO,,NO,,,PASSIVE,175.0,93.0,24.327636029924598
FEMALE,31.0,25-34,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0.0,1014.0,SINGLE,,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,11.0,NO,,NO,NO,NO,,NO,,,NONE,164.0,49.0,24.23194400740411
MALE,66.0,65+,"URBAN 100,000-200,000",Warminsko-mazurskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,,2317.0,DIVORCED,9.0,1962.0,6.0,1982.0,MOSTLY SATISFIED,11.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,15.0,NO,,NO,NO,NO,,NO,,,NONE,167.0,82.0,31.359563800694005
MALE,79.0,65+,"URBAN 200,000-500,000",Warminsko-mazurskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,,1049.0,WIDOWED,11.0,1956.0,12.0,2009.0,PLEASED,15.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,1.0,NO,,NO,NO,NO,,NO,,,NONE,177.0,76.0,29.761593347576998
FEMALE,59.0,45-59,RURAL AREAS,Kujawsko-pomorskie,SECONDARY,healthcare,RETIRED,2.0,1853.0,SINGLE,,,,,MIXED,2.0,IT`S DIFFICULT TO TELL,YES,YES,YES,8.0,NO,,NO,NO,NO,,NO,,,NONE,166.0,73.0,18.591956898887354
FEMALE,52.0,45-59,"URBAN BELOW 20,000",Warminsko-mazurskie,SECONDARY,production and processing,EMPLOYED IN PUBLIC SECTOR,0.0,588.0,MARRIED,2.0,1980.0,,,MIXED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,2.0,NO,,YES,YES,NO,,NO,,,NONE,166.0,96.0,45.311797008486394
MALE,42.0,35-44,RURAL AREAS,Malopolskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,,MARRIED,8.0,1989.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9.0,NO,,NO,NO,NO,,NO,,,ACTIVE,186.0,104.0,29.75211464400717
FEMALE,58.0,45-59,RURAL AREAS,Pomorskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,0.0,,MARRIED,6.0,1980.0,,,MIXED,5.0,IT`S DIFFICULT TO TELL,YES,YES,NO,1.0,NO,,NO,NO,NO,,NO,,,NONE,165.0,68.0,17.43643477029016
MALE,60.0,60-64,RURAL AREAS,Opolskie,SECONDARY,architecture and construction,RETIRED,24.0,1856.0,MARRIED,6.0,1972.0,,,PLEASED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3.0,YES,2.0,NO,NO,NO,,NO,,,NONE,172.0,94.0,15.846242205604206
FEMALE,27.0,25-34,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1993.0,SINGLE,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,22.0,NO,,NO,NO,NO,,NO,,,NONE,162.0,62.0,24.709698965309695
