sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,44.0,65+,RURAL AREAS,Podkarpackie,SECONDARY,liberal arts,LONG-TERM SICK/DISABLED,,2700.0,SINGLE,6.0,1996.0,5.0,2000.0,MOSTLY SATISFIED,0.0,IT`S DIFFICULT TO TELL,YES,NO,NO,1.0,NO,20.0,NO,NO,NO,9.0,NO,FOREVER,GREAT BRITAIN,NONE,186.0,72.0,32.98578215191901
FEMALE,19.0,45-59,"URBAN 200,000-500,000",Slaskie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,24.0,2760.0,MARRIED,4.0,1980.0,1.0,1945.0,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,YES,YES,2.0,NO,8.0,NO,NO,NO,38.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,171.0,99.0,14.353436429304098
FEMALE,74.0,65+,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,pedagogics,PUPIL OR STUDENT,,1627.0,DIVORCED,7.0,1965.0,12.0,2010.0,MOSTLY SATISFIED,2.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,13.0,NO,20.0,NO,NO,NO,7.0,NO,IT DEPENDS,GERMANY,NONE,156.0,73.0,15.607198810729297
MALE,41.0,60-64,RURAL AREAS,Podkarpackie,SECONDARY,no specialisation,OTHER ECONOMICALLY INACTIVE,,1465.0,MARRIED,2.0,1997.0,9.0,2003.0,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,12.0,NO,10.0,NO,NO,NO,9.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,169.0,56.0,13.175399463206611
MALE,79.0,65+,"URBAN 500,000 AND OVER",Mazowieckie,VOCATIONAL/GRAMMAR,no specialisation,UNEMPLOYED,0.0,1014.0,SINGLE,4.0,1983.0,9.0,1979.0,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,NO,20.0,NO,NO,NO,25.0,NO,IT DEPENDS,GERMANY,ACTIVE,164.0,74.0,27.624576689753056
FEMALE,58.0,65+,"URBAN 100,000-200,000",Pomorskie,VOCATIONAL/GRAMMAR,social sciences,RETIRED,0.0,3907.0,SINGLE,2.0,2006.0,4.0,2008.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,15.0,NO,NO,NO,16.0,NO,IT DEPENDS,ITALY,NONE,178.0,79.0,20.192931834829643
FEMALE,76.0,25-34,RURAL AREAS,Mazowieckie,SECONDARY,no specialisation,UNEMPLOYED,0.0,1049.0,SINGLE,6.0,2008.0,10.0,1997.0,MOSTLY DISSATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,20.0,NO,NO,NO,24.0,NO,IT DEPENDS,NORWAY,NONE,159.0,62.0,18.03321835662895
FEMALE,66.0,45-59,"URBAN BELOW 20,000",Wielkopolskie,POST-SECONDARY OR HIGHER,services for the population and transport services,RETIRED,0.0,1853.0,MARRIED,4.0,1989.0,7.0,1999.0,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,11.0,NO,20.0,NO,NO,NO,26.0,NO,LESS THAN 1 YEAR,GREAT BRITAIN,ACTIVE,165.0,52.0,19.50216057126392
MALE,54.0,16-24,"URBAN 100,000-200,000",Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PRIVATE SECTOR,,5358.0,SINGLE,11.0,1971.0,6.0,2001.0,PLEASED,9.0,IT`S DIFFICULT TO TELL,YES,YES,NO,11.0,YES,10.0,NO,NO,NO,36.0,NO,IT DEPENDS,GERMANY,NONE,173.0,59.0,19.60530104125616
FEMALE,18.0,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,technical science,EMPLOYED IN PUBLIC SECTOR,0.0,1061.0,SINGLE,4.0,1982.0,2.0,1993.0,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,20.0,YES,20.0,NO,NO,NO,2.0,NO,IT DEPENDS,GERMANY,PASSIVE,172.0,83.0,21.95800757186856
