sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,64.0,60-64,"URBAN BELOW 20,000",Lodzkie,VOCATIONAL/GRAMMAR,no specialisation,OTHER ECONOMICALLY INACTIVE,0.0,1110.0,MARRIED,3.0,1977.0,3.0,2010.0,MOSTLY SATISFIED,5.0,IT`S DIFFICULT TO TELL,YES,NO,NO,1.0,NO,20.0,NO,NO,NO,3.0,NO,FOREVER,GREAT BRITAIN,NONE,173.0,66.0,20.260965597658974
MALE,51.0,25-34,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0.0,1965.0,MARRIED,4.0,1969.0,5.0,2009.0,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,YES,YES,2.0,NO,8.0,NO,NO,NO,35.0,NO,LESS THAN 1 YEAR,GERMANY,PASSIVE,163.0,65.0,31.275305093861874
MALE,26.0,16-24,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,technical science,RETIRED,0.0,1627.0,WIDOWED,6.0,1980.0,7.0,2000.0,MOSTLY SATISFIED,7.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,13.0,NO,20.0,NO,NO,NO,1.0,NO,IT DEPENDS,GERMANY,NONE,165.0,56.0,21.03984700078164
FEMALE,66.0,25-34,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0.0,1465.0,SINGLE,10.0,1956.0,5.0,2003.0,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,12.0,NO,10.0,NO,NO,NO,6.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,152.0,67.0,17.593431397698446
MALE,50.0,45-59,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,219.0,SINGLE,4.0,1969.0,5.0,2003.0,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,NO,20.0,NO,NO,NO,10.0,NO,IT DEPENDS,GERMANY,NONE,147.0,63.0,28.06538524187602
MALE,74.0,60-64,"URBAN BELOW 20,000",Mazowieckie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,24.0,1522.0,MARRIED,6.0,1958.0,10.0,2008.0,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,15.0,NO,NO,NO,13.0,NO,IT DEPENDS,ITALY,NONE,195.0,79.0,17.062418787399785
MALE,84.0,65+,RURAL AREAS,Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,technical science,LONG-TERM SICK/DISABLED,0.0,1049.0,SINGLE,10.0,1974.0,6.0,1994.0,MOSTLY DISSATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,20.0,NO,NO,NO,12.0,NO,IT DEPENDS,NORWAY,NONE,171.0,57.0,23.186012672510113
MALE,58.0,45-59,RURAL AREAS,Lodzkie,SECONDARY,technical science,OTHER ECONOMICALLY INACTIVE,0.0,263.0,MARRIED,9.0,1967.0,9.0,2005.0,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,11.0,NO,20.0,NO,NO,NO,11.0,NO,LESS THAN 1 YEAR,GREAT BRITAIN,NONE,165.0,57.0,32.50463468325096
FEMALE,34.0,60-64,"URBAN 200,000-500,000",Warminsko-mazurskie,POST-SECONDARY OR HIGHER,production and processing,PUPIL OR STUDENT,0.0,2178.0,MARRIED,10.0,2004.0,9.0,2008.0,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,YES,NO,11.0,YES,10.0,NO,NO,NO,24.0,NO,IT DEPENDS,GERMANY,PASSIVE,160.0,110.0,39.74211517943899
FEMALE,55.0,65+,"URBAN 200,000-500,000",Podkarpackie,VOCATIONAL/GRAMMAR,architecture and construction,EMPLOYED IN PUBLIC SECTOR,0.0,2651.0,MARRIED,6.0,1964.0,12.0,2000.0,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,20.0,YES,20.0,NO,NO,NO,5.0,NO,IT DEPENDS,GERMANY,ACTIVE,172.0,61.0,23.10258312440878
FEMALE,40.0,35-44,"URBAN 100,000-200,000",Opolskie,SECONDARY,technical science,RETIRED,24.0,403.0,MARRIED,4.0,1984.0,2.0,2007.0,PLEASED,16.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,2.0,NO,5.0,NO,NO,NO,3.0,NO,IT DEPENDS,NORWAY,NONE,172.0,65.0,26.12290169223299
