sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,36.0,35-44,RURAL AREAS,Opolskie,SECONDARY,no specialisation,OTHER ECONOMICALLY INACTIVE,0,,MARRIED,9.0,2000.0,,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,20.0,NO,-8,YES,YES,NO,-5.0,NO,,,NONE,168.0,75.0,25.26733746313959
MALE,43.0,35-44,"URBAN 200,000-500,000",Lubuskie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PRIVATE SECTOR,0,2610.0,MARRIED,4.0,1985.0,,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,3.0,YES,6,NO,NO,NO,-7.0,"YES, TO EU COUNTRY",FOREVER,,ACTIVE,175.0,87.0,16.94050204725625
FEMALE,58.0,45-59,"URBAN 100,000-200,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,0,1869.0,MARRIED,6.0,1975.0,,,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,2.0,YES,15,YES,YES,NO,-6.0,NO,,,NONE,165.0,76.0,20.983434438276227
MALE,62.0,60-64,"URBAN 20,000-100,000",Swietokrzyskie,VOCATIONAL/GRAMMAR,architecture and construction,EMPLOYED IN PUBLIC SECTOR,0,2330.0,DIVORCED,4.0,1978.0,8.0,2006.0,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8.0,NO,-8,NO,NO,NO,-8.0,NO,,,NONE,,,
FEMALE,26.0,25-34,RURAL AREAS,Lubelskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,0,2167.0,SINGLE,,,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3.0,NO,-8,NO,NO,NO,-6.0,"YES, TO EU COUNTRY",FOREVER,GERMANY,NONE,167.0,60.0,16.155411491027646
FEMALE,50.0,45-59,"URBAN 500,000 AND OVER",Mazowieckie,SECONDARY,economy and administration,FARMER,0,912.0,MARRIED,5.0,1984.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,-8,NO,YES,NO,-7.0,NO,,,NONE,147.0,50.0,20.91193785585589
FEMALE,72.0,65+,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,production and processing,RETIRED,0,623.0,WIDOWED,10.0,1970.0,5.0,2001.0,PLEASED,16.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,169.0,81.0,24.280951363631132
FEMALE,74.0,65+,RURAL AREAS,Lubelskie,SECONDARY,other,RETIRED,24,947.0,MARRIED,9.0,1958.0,,,MIXED,14.0,IT`S DIFFICULT TO TELL,NO OPINION,YES,YES,6.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,157.0,64.0,24.928149140736807
MALE,22.0,16-24,RURAL AREAS,Lodzkie,SECONDARY,technical science,PUPIL OR STUDENT,24,957.0,SINGLE,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,10.0,NO,-8,NO,NO,NO,-6.0,NO,,,ACTIVE,185.0,145.0,44.473303926793456
FEMALE,22.0,16-24,RURAL AREAS,Podkarpackie,SECONDARY,no specialisation,PUPIL OR STUDENT,0,483.0,SINGLE,,,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,11.0,NO,-8,NO,NO,NO,-7.0,NO,,,ACTIVE,163.0,57.0,28.207281811054717
FEMALE,48.0,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,production and processing,FARMER,5,159.0,MARRIED,10.0,1984.0,,,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,13.0,YES,15,NO,NO,NO,-5.0,NO,,,NONE,164.0,64.0,17.589282691544327
FEMALE,54.0,45-59,"URBAN 100,000-200,000",Malopolskie,SECONDARY,physical sciences,EMPLOYED IN PUBLIC SECTOR,0,2698.0,MARRIED,4.0,1982.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,YES,10,NO,NO,NO,-5.0,NO,,,NONE,176.0,76.0,19.53408748844886
FEMALE,45.0,45-59,"URBAN 20,000-100,000",Lubelskie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PUBLIC SECTOR,0,123.0,MARRIED,7.0,1988.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,9.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,167.0,62.0,16.34045798856653
FEMALE,76.0,65+,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,24,2145.0,MARRIED,9.0,1960.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,11.0,YES,10,NO,,NO,-6.0,NO,,,NONE,172.0,72.0,30.975889558791813
FEMALE,79.0,65+,RURAL AREAS,Podkarpackie,SECONDARY,social sciences,LONG-TERM SICK/DISABLED,-8,2886.0,WIDOWED,5.0,1957.0,9.0,2008.0,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,6.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,161.0,59.0,26.480499460251295
FEMALE,53.0,45-59,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,FARMER,-8,,MARRIED,4.0,1981.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,YES,12,NO,NO,NO,-6.0,NO,,,NONE,151.0,56.0,25.848709173694715
MALE,48.0,45-59,RURAL AREAS,Mazowieckie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,-8,1518.0,MARRIED,4.0,1988.0,,,PLEASED,3.0,,YES,NO OPINION,YES,3.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,173.0,66.0,33.87061991281721
FEMALE,28.0,25-34,RURAL AREAS,Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,economy and administration,OTHER ECONOMICALLY INACTIVE,12,,MARRIED,8.0,2007.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,9.0,NO,-8,NO,NO,NO,-7.0,NO,,,ACTIVE,164.0,54.0,31.24249082576346
FEMALE,76.0,65+,"URBAN 200,000-500,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,2,869.0,MARRIED,8.0,1967.0,,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,8.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,171.0,66.0,17.60878172020906
MALE,68.0,65+,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,social sciences,RETIRED,24,2382.0,MARRIED,4.0,1964.0,,,MIXED,3.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,5.0,YES,20,NO,NO,NO,-5.0,NO,,,NONE,173.0,67.0,18.00519210461115
MALE,58.0,45-59,RURAL AREAS,Warminsko-mazurskie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",UNEMPLOYED,24,,DIVORCED,10.0,1973.0,4.0,1994.0,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7.0,YES,15,NO,NO,NO,-6.0,"YES, TO EU COUNTRY",MORE THAN 2 YEARS,GREAT BRITAIN,PASSIVE,171.0,85.0,14.868790180214628
MALE,27.0,25-34,"URBAN 100,000-200,000",Podlaskie,VOCATIONAL/GRAMMAR,technical science,UNEMPLOYED,6,,SINGLE,,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,4.0,YES,10,NO,NO,NO,-7.0,NO,,,NONE,179.0,70.0,33.88587945759777
MALE,20.0,16-24,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0,238.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,11.0,NO,-8,NO,NO,NO,-6.0,NO,,,PASSIVE,170.0,68.0,15.599510368794828
FEMALE,39.0,35-44,"URBAN BELOW 20,000",Pomorskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,3,1616.0,MARRIED,10.0,1996.0,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,3.0,YES,25,NO,NO,NO,-8.0,NO,,,PASSIVE,159.0,86.0,16.268361812797732
FEMALE,42.0,35-44,RURAL AREAS,Podlaskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,-8,1872.0,MARRIED,9.0,1989.0,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,159.0,50.0,21.771605941551172
MALE,53.0,45-59,"URBAN 500,000 AND OVER",Mazowieckie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,0,2351.0,WIDOWED,7.0,1981.0,6.0,2005.0,MOSTLY SATISFIED,11.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,7.0,YES,15,NO,NO,,-7.0,NO,,,NONE,177.0,93.0,13.318285827245289
FEMALE,34.0,25-34,RURAL AREAS,Lodzkie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PUBLIC SECTOR,-8,2626.0,MARRIED,5.0,2007.0,,,DELIGHTED,0.0,IT`S DIFFICULT TO TELL,YES,YES,YES,4.0,NO,-8,NO,NO,NO,-6.0,NO,,,PASSIVE,164.0,69.0,17.8077923979842
FEMALE,75.0,65+,RURAL AREAS,Lubelskie,SECONDARY,production and processing,RETIRED,24,1186.0,MARRIED,2.0,1984.0,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,162.0,66.0,33.169530846995656
FEMALE,32.0,25-34,RURAL AREAS,Podkarpackie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,0,4214.0,SINGLE,,,,,PLEASED,5.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,0.0,NO,-8,NO,NO,NO,-5.0,NO,,,ACTIVE,170.0,51.0,25.902954834271767
FEMALE,73.0,65+,"URBAN 20,000-100,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,FARMER,0,1334.0,MARRIED,2.0,1963.0,,,UNHAPPY,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,6.0,NO,-8,NO,NO,NO,-8.0,NO,,,NONE,163.0,98.0,53.82746231411379
FEMALE,87.0,65+,RURAL AREAS,Mazowieckie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,-8,1090.0,WIDOWED,1.0,1955.0,4.0,1979.0,MOSTLY SATISFIED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1.0,NO,-8,NO,NO,NO,-8.0,NO,,,NONE,150.0,66.0,29.72015168140888
FEMALE,52.0,45-59,"URBAN 20,000-100,000",Kujawsko-pomorskie,SECONDARY,public health,LONG-TERM SICK/DISABLED,2,10337.0,DIVORCED,9.0,1990.0,9.0,2006.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,-1.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,156.0,96.0,39.5620020324721
FEMALE,66.0,65+,"URBAN BELOW 20,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,0,880.0,MARRIED,11.0,1967.0,,,MIXED,15.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,15.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,172.0,108.0,40.57305617968016
FEMALE,52.0,45-59,"URBAN 100,000-200,000",Malopolskie,POST-SECONDARY OR HIGHER,pedagogics,EMPLOYED IN PUBLIC SECTOR,0,2094.0,MARRIED,4.0,1982.0,,,PLEASED,1.0,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,NO,6.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,165.0,59.0,14.157704818515356
MALE,26.0,25-34,RURAL AREAS,Podkarpackie,POST-SECONDARY OR HIGHER,computer science,EMPLOYED IN PRIVATE SECTOR,-8,7186.0,SINGLE,,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7.0,NO,-8,NO,NO,NO,-5.0,NO,,,ACTIVE,192.0,88.0,21.95046413791786
FEMALE,57.0,45-59,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,0,1088.0,SINGLE,,,,,PLEASED,11.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,5.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,165.0,96.0,54.9260960341274
MALE,72.0,65+,"URBAN 100,000-200,000",Swietokrzyskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,0,1221.0,WIDOWED,4.0,1971.0,5.0,1993.0,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,-2.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,169.0,81.0,13.254107473473047
FEMALE,22.0,16-24,RURAL AREAS,Podlaskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,0,1411.0,SINGLE,,,,,DELIGHTED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,1.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,166.0,95.0,39.878844294375206
FEMALE,64.0,60-64,"URBAN 100,000-200,000",Mazowieckie,POST-SECONDARY OR HIGHER,technical science,RETIRED,24,2510.0,MARRIED,10.0,1989.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,11.0,NO,-8,NO,NO,NO,-5.0,NO,,,PASSIVE,163.0,63.0,28.373274250558588
MALE,55.0,45-59,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0,1173.0,SINGLE,,,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7.0,YES,8,NO,NO,NO,-7.0,NO,,,NONE,176.0,79.0,32.95451306632602
MALE,20.0,16-24,"URBAN 100,000-200,000",Wielkopolskie,SECONDARY,services for the population and transport services,PUPIL OR STUDENT,0,1477.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,IT`S DIFFICULT TO TELL,YES,YES,NO,13.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,181.0,100.0,21.54273486402421
FEMALE,58.0,45-59,RURAL AREAS,Podkarpackie,POST-SECONDARY OR HIGHER,healthcare,FARMER,0,1497.0,SINGLE,,,,,PLEASED,,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,3.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,173.0,119.0,36.78603566456902
FEMALE,28.0,25-34,RURAL AREAS,Warminsko-mazurskie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PRIVATE SECTOR,0,10018.0,SINGLE,,,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,2.0,YES,20,NO,NO,NO,-7.0,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,NETHERLANDS,ACTIVE,172.0,62.0,34.479536652508735
MALE,33.0,25-34,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,-8,631.0,MARRIED,4.0,2000.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,164.0,71.0,22.907077268003885
MALE,29.0,25-34,RURAL AREAS,Lubelskie,VOCATIONAL/GRAMMAR,architecture and construction,EMPLOYED IN PUBLIC SECTOR,0,2821.0,MARRIED,9.0,2009.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,7.0,NO,-8,NO,NO,NO,-8.0,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,GREAT BRITAIN,PASSIVE,177.0,60.0,14.484586782469776
MALE,60.0,45-59,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,technical science,OTHER ECONOMICALLY INACTIVE,0,1338.0,MARRIED,11.0,1974.0,,,MOSTLY SATISFIED,,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,3.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,181.0,100.0,14.282025102700166
