sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,40.0,60-64,RURAL AREAS,Pomorskie,VOCATIONAL/GRAMMAR,economy and administration,LONG-TERM SICK/DISABLED,0.0,1110.0,SINGLE,9.0,1977.0,5.0,2006.0,MOSTLY SATISFIED,4.0,IT`S DIFFICULT TO TELL,YES,NO,NO,1.0,NO,20.0,NO,NO,NO,9.0,NO,FOREVER,GREAT BRITAIN,NONE,186.0,72.0,32.98578215191901
FEMALE,51.0,25-34,"URBAN 20,000-100,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,healthcare,EMPLOYED IN PRIVATE SECTOR,0.0,375.0,MARRIED,7.0,1991.0,4.0,1992.0,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,YES,YES,2.0,NO,8.0,NO,NO,NO,38.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,171.0,99.0,14.353436429304098
FEMALE,46.0,35-44,RURAL AREAS,Slaskie,SECONDARY,no specialisation,SELF-EMPLOYED,0.0,6397.0,SINGLE,4.0,1984.0,6.0,1973.0,MOSTLY SATISFIED,9.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,13.0,NO,20.0,NO,NO,NO,7.0,NO,IT DEPENDS,GERMANY,NONE,156.0,73.0,15.607198810729297
MALE,37.0,16-24,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,social sciences,LONG-TERM SICK/DISABLED,0.0,2260.0,SINGLE,10.0,1978.0,2.0,1986.0,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,12.0,NO,10.0,NO,NO,NO,9.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,169.0,56.0,13.175399463206611
MALE,79.0,16-24,RURAL AREAS,Slaskie,SECONDARY,no specialisation,UNEMPLOYED,0.0,1809.0,WIDOWED,7.0,2006.0,4.0,2003.0,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,NO,20.0,NO,NO,NO,25.0,NO,IT DEPENDS,GERMANY,NONE,164.0,74.0,27.624576689753056
FEMALE,74.0,65+,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,22.0,1522.0,WIDOWED,11.0,1995.0,2.0,2005.0,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,15.0,NO,NO,NO,16.0,NO,IT DEPENDS,ITALY,NONE,178.0,79.0,20.192931834829643
FEMALE,76.0,45-59,RURAL AREAS,Opolskie,PRIMARY/NO EDUCATION,social sciences,SELF-EMPLOYED,0.0,1844.0,MARRIED,12.0,2004.0,6.0,2011.0,MOSTLY DISSATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,20.0,NO,NO,NO,24.0,NO,IT DEPENDS,NORWAY,NONE,159.0,62.0,18.03321835662895
FEMALE,17.0,35-44,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,8.0,1058.0,MARRIED,9.0,1997.0,4.0,2002.0,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,11.0,NO,20.0,NO,NO,NO,26.0,NO,LESS THAN 1 YEAR,GREAT BRITAIN,PASSIVE,165.0,52.0,19.50216057126392
MALE,42.0,25-34,"URBAN 500,000 AND OVER",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,12.0,1383.0,DIVORCED,6.0,1964.0,11.0,2005.0,PLEASED,5.0,IT`S DIFFICULT TO TELL,YES,YES,NO,11.0,YES,10.0,NO,NO,NO,36.0,NO,IT DEPENDS,GERMANY,PASSIVE,173.0,59.0,19.60530104125616
FEMALE,55.0,60-64,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,24.0,266.0,SINGLE,8.0,1968.0,3.0,2010.0,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,20.0,YES,20.0,NO,NO,NO,2.0,NO,IT DEPENDS,GERMANY,NONE,172.0,83.0,21.95800757186856
FEMALE,68.0,45-59,RURAL AREAS,Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,healthcare,RETIRED,0.0,1198.0,MARRIED,6.0,1958.0,7.0,2000.0,PLEASED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,2.0,NO,5.0,NO,NO,NO,24.0,NO,IT DEPENDS,NORWAY,NONE,168.0,104.0,29.589993734421554
