sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,40.0,60-64,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,social sciences,RETIRED,0.0,1110.0,MARRIED,3.0,2007.0,3.0,2003.0,MOSTLY DISSATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1.0,NO,2.0,NO,NO,NO,6.0,NO,FOREVER,GREAT BRITAIN,ACTIVE,160.0,55.0,32.98578215191901
MALE,35.0,25-34,"URBAN 20,000-100,000",Dolnoslaskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,375.0,MARRIED,4.0,2006.0,5.0,1979.0,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,12.0,NO,15.0,NO,NO,NO,5.0,NO,FOREVER,NETHERLANDS,NONE,176.0,71.0,14.353436429304098
MALE,18.0,35-44,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,law,EMPLOYED IN PRIVATE SECTOR,0.0,3217.0,WIDOWED,6.0,1980.0,7.0,2006.0,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,3.0,NO,10.0,NO,NO,NO,7.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,165.0,90.0,15.607198810729297
FEMALE,37.0,16-24,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1465.0,SINGLE,10.0,1978.0,5.0,2000.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,YES,20.0,NO,NO,NO,15.0,NO,LESS THAN 1 YEAR,NORWAY,NONE,164.0,84.0,13.175399463206611
FEMALE,30.0,16-24,"URBAN BELOW 20,000",Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,0.0,219.0,SINGLE,4.0,1983.0,5.0,2006.0,DELIGHTED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,3.0,NO,NO,NO,25.0,NO,IT DEPENDS,GREAT BRITAIN,ACTIVE,160.0,68.0,27.624576689753056
MALE,62.0,65+,"URBAN 200,000-500,000",Slaskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,0.0,2317.0,MARRIED,6.0,2006.0,10.0,2008.0,MOSTLY DISSATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,10.0,NO,NO,NO,16.0,NO,IT DEPENDS,NORWAY,NONE,165.0,57.0,20.192931834829643
FEMALE,23.0,45-59,"URBAN BELOW 20,000",Wielkopolskie,POST-SECONDARY OR HIGHER,technical science,RETIRED,0.0,1049.0,SINGLE,10.0,1971.0,6.0,2000.0,MOSTLY DISSATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,9.0,NO,20.0,NO,NO,NO,12.0,NO,IT DEPENDS,ITALY,NONE,167.0,96.0,18.03321835662895
MALE,25.0,35-44,"URBAN 500,000 AND OVER",Warminsko-mazurskie,SECONDARY,services for the population and transport services,PUPIL OR STUDENT,0.0,1058.0,MARRIED,9.0,1993.0,9.0,1985.0,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,NO,15.0,NO,NO,NO,20.0,NO,LESS THAN 1 YEAR,GERMANY,ACTIVE,165.0,91.0,19.50216057126392
MALE,34.0,25-34,RURAL AREAS,Pomorskie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,24.0,1383.0,MARRIED,10.0,2008.0,9.0,1981.0,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,11.0,YES,10.0,NO,NO,NO,12.0,NO,LESS THAN 1 YEAR,OTHER COUNTRIES,ACTIVE,173.0,76.0,19.60530104125616
FEMALE,35.0,60-64,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,pedagogics,RETIRED,0.0,1061.0,MARRIED,6.0,1979.0,12.0,2000.0,PLEASED,5.0,IT`S DIFFICULT TO TELL,YES,YES,YES,0.0,NO,7.0,NO,NO,NO,20.0,NO,MORE THAN 2 YEARS,GERMANY,NONE,172.0,89.0,21.95800757186856
MALE,68.0,45-59,RURAL AREAS,Warminsko-mazurskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,0.0,1993.0,MARRIED,4.0,1992.0,2.0,2010.0,MIXED,11.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,YES,25.0,NO,NO,NO,24.0,NO,FOREVER,GERMANY,NONE,168.0,99.0,29.589993734421554
FEMALE,63.0,16-24,RURAL AREAS,Slaskie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,0.0,1025.0,MARRIED,4.0,1960.0,11.0,2008.0,PLEASED,11.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,50.0,NO,20.0,NO,NO,NO,4.0,NO,FOREVER,GERMANY,NONE,175.0,79.0,18.567459383207503
MALE,54.0,60-64,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,no specialisation,PUPIL OR STUDENT,0.0,1443.0,MARRIED,3.0,1976.0,4.0,2009.0,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,9.0,YES,25.0,NO,NO,NO,33.0,NO,IT DEPENDS,GERMANY,ACTIVE,159.0,65.0,29.060519449876544
MALE,35.0,16-24,"URBAN BELOW 20,000",Lodzkie,PRIMARY/NO EDUCATION,no specialisation,SELF-EMPLOYED,12.0,589.0,WIDOWED,8.0,1978.0,6.0,1990.0,MIXED,2.0,IT`S DIFFICULT TO TELL,YES,YES,NO,54.0,NO,20.0,NO,NO,NO,3.0,NO,IT DEPENDS,NETHERLANDS,NONE,166.0,74.0,26.623489812720038
FEMALE,35.0,65+,"URBAN BELOW 20,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,production and processing,EMPLOYED IN PRIVATE SECTOR,0.0,1616.0,WIDOWED,1.0,1976.0,7.0,1992.0,MOSTLY SATISFIED,1.0,IT`S DIFFICULT TO TELL,YES,YES,YES,3.0,NO,10.0,NO,NO,NO,2.0,NO,IT DEPENDS,GERMANY,NONE,166.0,95.0,20.555547030016818
FEMALE,53.0,35-44,RURAL AREAS,Podkarpackie,POST-SECONDARY OR HIGHER,technical science,FARMER,0.0,971.0,MARRIED,1.0,1965.0,9.0,1986.0,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,7.0,NO,15.0,NO,NO,NO,28.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,171.0,101.0,33.49254958109519
FEMALE,64.0,45-59,RURAL AREAS,Malopolskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,0.0,1679.0,MARRIED,9.0,1958.0,11.0,1996.0,DELIGHTED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8.0,NO,20.0,NO,NO,NO,49.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,169.0,59.0,30.88409417868378
MALE,44.0,16-24,"URBAN 100,000-200,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0.0,1140.0,MARRIED,10.0,1981.0,12.0,2011.0,MOSTLY SATISFIED,17.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,NO,4.0,NO,NO,NO,33.0,NO,IT DEPENDS,GERMANY,PASSIVE,157.0,73.0,24.898857136341462
MALE,52.0,65+,"URBAN 100,000-200,000",Slaskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,123.0,MARRIED,7.0,1983.0,1.0,1993.0,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,2.0,NO,12.0,NO,NO,NO,38.0,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,GERMANY,PASSIVE,161.0,44.0,25.387350687002268
MALE,72.0,35-44,RURAL AREAS,Mazowieckie,PRIMARY/NO EDUCATION,liberal arts,PUPIL OR STUDENT,0.0,1968.0,MARRIED,12.0,2005.0,10.0,1980.0,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,23.0,NO,25.0,NO,NO,NO,25.0,NO,IT DEPENDS,GREAT BRITAIN,PASSIVE,164.0,89.0,18.73269662387564
MALE,58.0,45-59,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PUBLIC SECTOR,0.0,1648.0,SINGLE,12.0,1956.0,7.0,2001.0,MOSTLY SATISFIED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,9.0,NO,20.0,NO,NO,NO,4.0,NO,MORE THAN 2 YEARS,GERMANY,NONE,165.0,55.0,17.56833199885245
MALE,51.0,65+,"URBAN 100,000-200,000",Mazowieckie,POST-SECONDARY OR HIGHER,not applicable,RETIRED,0.0,1126.0,SINGLE,4.0,1980.0,12.0,1999.0,DELIGHTED,12.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,1.0,NO,10.0,NO,NO,YES,1.0,NO,MORE THAN 2 YEARS,GREAT BRITAIN,ACTIVE,170.0,54.0,15.414061202999903
FEMALE,20.0,25-34,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,technical science,OTHER ECONOMICALLY INACTIVE,0.0,1286.0,MARRIED,11.0,1959.0,7.0,2009.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,14.0,NO,10.0,NO,NO,NO,2.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,163.0,59.0,21.05089437806599
MALE,27.0,65+,"URBAN 20,000-100,000",Dolnoslaskie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,0.0,2704.0,MARRIED,8.0,1968.0,6.0,2011.0,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,12.0,YES,15.0,YES,NO,NO,21.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,175.0,82.0,25.73924007593879
FEMALE,26.0,45-59,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,production and processing,SELF-EMPLOYED,24.0,1433.0,MARRIED,6.0,1970.0,8.0,2006.0,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9.0,NO,30.0,NO,NO,NO,13.0,NO,IT DEPENDS,SWEDEN,ACTIVE,164.0,68.0,23.048006562322755
MALE,53.0,65+,RURAL AREAS,Lubelskie,SECONDARY,"agriculture, forestry, fishing",RETIRED,0.0,2780.0,MARRIED,10.0,1996.0,11.0,2000.0,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,NO,10.0,NO,NO,NO,39.0,NO,IT DEPENDS,SWEDEN,NONE,176.0,86.0,25.057381307702656
