sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,48.0,45-59,RURAL AREAS,Pomorskie,SECONDARY,architecture and construction,EMPLOYED IN PRIVATE SECTOR,0,1009.0,MARRIED,4.0,1985.0,,,MOSTLY SATISFIED,7.0,IT`S DIFFICULT TO TELL,NO,NO,YES,5.0,YES,10,NO,NO,NO,-7.0,NO,,,NONE,180.0,82.0,33.407405410987344
MALE,76.0,65+,"URBAN 500,000 AND OVER",Mazowieckie,POST-SECONDARY OR HIGHER,technical science,RETIRED,0,1869.0,WIDOWED,12.0,1957.0,8.0,2003.0,MOSTLY DISSATISFIED,11.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,12.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,159.0,53.0,17.404780547650557
MALE,22.0,16-24,"URBAN BELOW 20,000",Pomorskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PRIVATE SECTOR,0,1530.0,MARRIED,8.0,2009.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4.0,YES,15,NO,NO,,-8.0,NO,,,ACTIVE,180.0,81.0,34.05417544178717
FEMALE,29.0,25-34,"URBAN 20,000-100,000",Swietokrzyskie,VOCATIONAL/GRAMMAR,services for the population and transport services,OTHER ECONOMICALLY INACTIVE,-8,2967.0,MARRIED,6.0,2002.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,-2.0,YES,5,NO,NO,NO,-5.0,NO,,,PASSIVE,171.0,58.0,23.869567545883037
FEMALE,46.0,45-59,"URBAN 100,000-200,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,8,4113.0,MARRIED,6.0,1988.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,159.0,61.0,12.978366140660308
FEMALE,42.0,35-44,"URBAN 200,000-500,000",Slaskie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,0,1423.0,MARRIED,6.0,1992.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,3.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,171.0,51.0,24.361567983917546
FEMALE,60.0,45-59,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,technical science,LONG-TERM SICK/DISABLED,24,147.0,SINGLE,,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,99.0,YES,20,NO,NO,NO,-6.0,NO,,,NONE,156.0,74.0,13.419093472327715
MALE,29.0,25-34,"URBAN BELOW 20,000",Mazowieckie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PRIVATE SECTOR,0,2558.0,MARRIED,6.0,2000.0,,,MOSTLY SATISFIED,5.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,-3.0,NO,-8,NO,NO,NO,-8.0,NO,,,ACTIVE,176.0,97.0,21.269983425747306
FEMALE,42.0,35-44,RURAL AREAS,Malopolskie,SECONDARY,technical science,EMPLOYED IN PUBLIC SECTOR,-8,2084.0,DE FACTO SEPARATED,7.0,1992.0,6.0,2003.0,PLEASED,1.0,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,-2.0,NO,-8,NO,NO,NO,-6.0,NO,,,PASSIVE,164.0,71.0,24.16057340748406
FEMALE,67.0,65+,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,-8,159.0,WIDOWED,12.0,1969.0,5.0,2002.0,MIXED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,13.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,157.0,64.0,29.71035547062843
MALE,56.0,45-59,RURAL AREAS,Kujawsko-pomorskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0,2698.0,MARRIED,2.0,1980.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,-2.0,YES,20,NO,NO,NO,-6.0,NO,,,NONE,174.0,93.0,34.292192635776324
FEMALE,46.0,45-59,RURAL AREAS,Zachodnio-pomorskie,SECONDARY,technical science,EMPLOYED IN PUBLIC SECTOR,0,3324.0,MARRIED,4.0,1986.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,6.0,YES,20,NO,NO,NO,-6.0,NO,,,ACTIVE,155.0,55.0,18.04033071119678
FEMALE,54.0,45-59,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",SELF-EMPLOYED,-8,544.0,SINGLE,,,,,MIXED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,-1.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,159.0,58.0,26.86975097539774
MALE,51.0,45-59,"URBAN 100,000-200,000",Lubelskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,0,484.0,SINGLE,,,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,21.0,YES,10,NO,NO,NO,-7.0,NO,,,NONE,172.0,74.0,25.45265031970981
