sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,28.0,25-34,"URBAN 20,000-100,000",Podlaskie,POST-SECONDARY OR HIGHER,social sciences,PUPIL OR STUDENT,-8,1009.0,SINGLE,,,,,PLEASED,2.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,1.0,YES,10,NO,NO,NO,-6.0,NO,,,PASSIVE,169.0,69.0,32.272998589136556
FEMALE,60.0,45-59,RURAL AREAS,Swietokrzyskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,-8,1869.0,MARRIED,8.0,1979.0,,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,5.0,NO,-8,NO,NO,NO,-8.0,NO,,,NONE,149.0,90.0,53.63187623900393
FEMALE,42.0,35-44,RURAL AREAS,Malopolskie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PRIVATE SECTOR,0,2330.0,MARRIED,10.0,1985.0,8.0,1992.0,PLEASED,3.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,3.0,NO,-8,NO,NO,NO,-8.0,NO,,,PASSIVE,168.0,75.0,32.541338360141246
MALE,66.0,65+,RURAL AREAS,Lubuskie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,24,1366.0,MARRIED,11.0,1966.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,171.0,107.0,52.60109532042077
FEMALE,50.0,45-59,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,production and processing,LONG-TERM SICK/DISABLED,24,912.0,WIDOWED,12.0,1978.0,12.0,2005.0,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,155.0,49.0,16.36403207057378
MALE,58.0,45-59,RURAL AREAS,Wielkopolskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,-8,2224.0,MARRIED,7.0,1977.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,-8,YES,NO,NO,-6.0,NO,,,NONE,179.0,95.0,25.09494490220858
MALE,92.0,65+,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,not applicable,RETIRED,-8,947.0,MARRIED,,1951.0,,,MIXED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,-1.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,171.0,79.0,30.046527564256692
FEMALE,54.0,45-59,"URBAN 500,000 AND OVER",Lodzkie,SECONDARY,no specialisation,UNEMPLOYED,24,,MARRIED,8.0,1975.0,,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,5.0,NO,-8,NO,,NO,-5.0,NO,,,NONE,160.0,77.0,16.002693457556727
FEMALE,18.0,16-24,"URBAN 20,000-100,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,,SINGLE,,,,,DELIGHTED,2.0,IT`S DIFFICULT TO TELL,NO,NO,NO,3.0,NO,-8,NO,NO,,-7.0,NO,,,PASSIVE,166.0,56.0,19.907078766750054
FEMALE,51.0,45-59,RURAL AREAS,Lubelskie,SECONDARY,production and processing,EMPLOYED IN PRIVATE SECTOR,0,957.0,SINGLE,,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,162.0,66.0,22.625631339621112
MALE,48.0,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,0,2884.0,MARRIED,8.0,1990.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,NO,-8,NO,NO,NO,-6.0,NO,,,PASSIVE,173.0,82.0,31.428759421888245
