sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,28.0,25-34,"URBAN BELOW 20,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,law,UNEMPLOYED,-8,3410.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,0.0,YES,6,NO,NO,NO,-6.0,NO,,,ACTIVE,161.0,70.0,34.16477412242032
MALE,47.0,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,4,269.0,SINGLE,,,,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,-5.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,155.0,62.0,23.217545520042734
FEMALE,30.0,25-34,RURAL AREAS,Mazowieckie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PRIVATE SECTOR,0,3131.0,MARRIED,8.0,2007.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10.0,NO,-8,NO,NO,NO,-7.0,NO,,,PASSIVE,167.0,55.0,14.387916776208728
MALE,49.0,45-59,"URBAN BELOW 20,000",Malopolskie,POST-SECONDARY OR HIGHER,liberal arts,UNEMPLOYED,-8,,WIDOWED,,,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1.0,NO,-8,YES,YES,NO,-6.0,NO,,,ACTIVE,162.0,67.0,24.632730728472524
FEMALE,34.0,25-34,RURAL AREAS,Lodzkie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PRIVATE SECTOR,0,566.0,MARRIED,8.0,2000.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9.0,NO,-8,NO,NO,NO,-6.0,"YES, TO EU COUNTRY",FOREVER,ITALY,PASSIVE,166.0,65.0,20.843815222733927
FEMALE,30.0,25-34,"URBAN BELOW 20,000",Mazowieckie,POST-SECONDARY OR HIGHER,technical science,OTHER ECONOMICALLY INACTIVE,4,912.0,MARRIED,7.0,1996.0,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,0.0,YES,20,NO,NO,NO,-5.0,NO,,,ACTIVE,160.0,79.0,15.25493023463698
FEMALE,64.0,60-64,"URBAN 100,000-200,000",Lubelskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,0,2224.0,SINGLE,,,,,PLEASED,8.0,IT`S DIFFICULT TO TELL,YES,NO,YES,7.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,157.0,58.0,25.387735344439477
FEMALE,62.0,60-64,"URBAN 500,000 AND OVER",Mazowieckie,POST-SECONDARY OR HIGHER,technical science,FARMER,0,947.0,WIDOWED,11.0,1971.0,6.0,2002.0,PLEASED,6.0,IT`S DIFFICULT TO TELL,YES,YES,NO,9.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,165.0,57.0,32.39538646926028
MALE,75.0,65+,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,services for the population and transport services,,12,15364.0,SINGLE,7.0,1964.0,,,MOSTLY DISSATISFIED,16.0,,YES,YES,NO,95.0,YES,7,NO,NO,YES,-3.0,"YES, TO EU COUNTRY",MORE THAN 2 YEARS,DENMARK,NONE,174.0,105.0,51.268707408409966
FEMALE,75.0,65+,"URBAN BELOW 20,000",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,not applicable,RETIRED,24,1284.0,WIDOWED,10.0,1958.0,1.0,2009.0,MOSTLY SATISFIED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8.0,NO,-8,NO,NO,NO,-8.0,NO,,,NONE,163.0,62.0,33.14532613089989
FEMALE,76.0,65+,"URBAN BELOW 20,000",Zachodnio-pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,-8,959.0,WIDOWED,4.0,2002.0,5.0,2006.0,DELIGHTED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,154.0,61.0,16.434722857006108
MALE,71.0,65+,RURAL AREAS,Mazowieckie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,-8,297.0,MARRIED,4.0,1965.0,,,MOSTLY SATISFIED,11.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,185.0,93.0,26.116871458092035
FEMALE,82.0,65+,RURAL AREAS,Podlaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,-8,923.0,WIDOWED,6.0,1955.0,6.0,2000.0,MIXED,18.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,161.0,84.0,33.9944530657378
MALE,64.0,60-64,"URBAN 20,000-100,000",Slaskie,SECONDARY,technical science,RETIRED,0,1344.0,MARRIED,4.0,1970.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,11.0,YES,15,NO,NO,NO,-6.0,NO,,,NONE,179.0,71.0,22.099538736481602
FEMALE,51.0,45-59,RURAL AREAS,Zachodnio-pomorskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0,2085.0,MARRIED,4.0,1992.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,-1.0,NO,-8,NO,NO,NO,-5.0,,,,NONE,170.0,63.0,15.425235894631056
FEMALE,45.0,45-59,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PUBLIC SECTOR,21,1518.0,MARRIED,7.0,1992.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,22.0,NO,-8,NO,NO,NO,-5.0,,,,NONE,159.0,61.0,18.52108845402279
FEMALE,44.0,35-44,"URBAN 100,000-200,000",Mazowieckie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0,869.0,MARRIED,10.0,2003.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,5.0,YES,20,NO,NO,NO,-5.0,NO,,,NONE,175.0,75.0,15.073802971080823
MALE,40.0,35-44,RURAL AREAS,Opolskie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,21,2382.0,SINGLE,,,,,MOSTLY SATISFIED,3.0,IT`S DIFFICULT TO TELL,YES,YES,NO,1.0,NO,-8,NO,NO,NO,-7.0,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,PASSIVE,178.0,78.0,20.972745226034846
FEMALE,60.0,60-64,RURAL AREAS,Warminsko-mazurskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,-8,238.0,WIDOWED,5.0,1968.0,10.0,1979.0,MOSTLY DISSATISFIED,10.0,IT`S DIFFICULT TO TELL,YES,YES,YES,6.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,161.0,69.0,25.0108411836327
MALE,60.0,45-59,"URBAN 200,000-500,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24,15.0,WIDOWED,6.0,1974.0,3.0,1993.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,-2.0,YES,5,NO,NO,NO,-8.0,NO,,,NONE,169.0,72.0,31.442103386568704
FEMALE,50.0,45-59,"URBAN 100,000-200,000",Opolskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,0,1072.0,MARRIED,1.0,1984.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8.0,NO,-8,NO,NO,NO,-7.0,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,PASSIVE,118.0,73.0,41.60764418938443
MALE,55.0,45-59,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,technical science,,-8,750.0,MARRIED,9.0,1981.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10.0,YES,10,NO,NO,NO,-5.0,NO,,,PASSIVE,182.0,90.0,16.785378176885885
MALE,36.0,35-44,"URBAN 100,000-200,000",Podlaskie,SECONDARY,technical science,PUPIL OR STUDENT,-8,2626.0,SINGLE,,,,,MOSTLY DISSATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8.0,YES,20,NO,NO,NO,-6.0,"YES, TO EU COUNTRY",IT DEPENDS,IRELAND,ACTIVE,175.0,80.0,32.241947702760704
MALE,31.0,25-34,RURAL AREAS,Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,pedagogics,LONG-TERM SICK/DISABLED,0,386.0,MARRIED,11.0,2006.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,18.0,YES,20,NO,NO,NO,-7.0,NO,,,ACTIVE,175.0,74.0,17.07821610248992
FEMALE,58.0,45-59,"URBAN 20,000-100,000",Lubelskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,21,,MARRIED,8.0,1977.0,,,MIXED,5.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,13.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,157.0,55.0,33.80326640544226
FEMALE,77.0,65+,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,-8,1013.0,DIVORCED,6.0,1964.0,8.0,2005.0,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,-8.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,156.0,63.0,13.67816372866932
FEMALE,18.0,16-24,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,no specialisation,PUPIL OR STUDENT,0,,SINGLE,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8.0,NO,-8,NO,NO,,-5.0,NO,,,ACTIVE,173.0,61.0,21.05270912039413
MALE,35.0,35-44,"URBAN 500,000 AND OVER",Dolnoslaskie,SECONDARY,"agriculture, forestry, fishing",OTHER ECONOMICALLY INACTIVE,6,2935.0,MARRIED,7.0,1997.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4.0,YES,10,NO,NO,NO,-6.0,NO,,,NONE,176.0,81.0,19.144790792403064
MALE,80.0,65+,"URBAN BELOW 20,000",Swietokrzyskie,PRIMARY/NO EDUCATION,no specialisation,,-8,1090.0,,8.0,1964.0,8.0,1947.0,MOSTLY SATISFIED,7.0,IT`S DIFFICULT TO TELL,YES,YES,YES,-2.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,154.0,57.0,16.621162110052822
FEMALE,20.0,16-24,RURAL AREAS,Malopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0,,SINGLE,,,,,PLEASED,7.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,4.0,NO,-8,NO,NO,,-7.0,NO,,,ACTIVE,164.0,54.0,33.532506980166374
FEMALE,62.0,60-64,RURAL AREAS,Mazowieckie,SECONDARY,production and processing,RETIRED,0,1533.0,,3.0,1972.0,12.0,1995.0,PLEASED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,-2.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,155.0,67.0,23.416350674947658
MALE,76.0,65+,"URBAN BELOW 20,000",Opolskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,24,880.0,MARRIED,6.0,1970.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,-1.0,NO,-8,NO,NO,NO,-8.0,NO,,,NONE,171.0,80.0,30.431577196413613
MALE,58.0,45-59,"URBAN 500,000 AND OVER",Lodzkie,VOCATIONAL/GRAMMAR,technical science,UNEMPLOYED,15,1294.0,MARRIED,10.0,1977.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,YES,25,YES,,NO,-8.0,NO,,,NONE,172.0,78.0,31.75055357794806
MALE,19.0,16-24,"URBAN 200,000-500,000",Lubuskie,VOCATIONAL/GRAMMAR,no specialisation,OTHER ECONOMICALLY INACTIVE,-8,,SINGLE,,,,,MOSTLY SATISFIED,3.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,13.0,YES,10,NO,NO,NO,-5.0,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GREAT BRITAIN,NONE,182.0,86.0,26.949776466612406
MALE,55.0,45-59,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",FARMER,0,1583.0,MARRIED,9.0,1983.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,-1.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,170.0,82.0,29.410693307528327
FEMALE,57.0,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,0,287.0,MARRIED,7.0,1986.0,,,MOSTLY DISSATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8.0,YES,10,NO,NO,NO,-5.0,NO,,,NONE,160.0,74.0,33.92338449323415
FEMALE,59.0,45-59,"URBAN 20,000-100,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,LONG-TERM SICK/DISABLED,-8,1221.0,MARRIED,1.0,1975.0,,,PLEASED,9.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,12.0,NO,-8,NO,NO,NO,-8.0,NO,,,NONE,158.0,70.0,25.45373251166866
FEMALE,18.0,16-24,RURAL AREAS,Swietokrzyskie,SECONDARY,no specialisation,PUPIL OR STUDENT,0,,SINGLE,,,,,MOSTLY SATISFIED,0.0,IT`S DIFFICULT TO TELL,YES,YES,YES,0.0,NO,-8,NO,NO,NO,-5.0,NO,,,ACTIVE,164.0,65.0,32.524433754952256
FEMALE,64.0,60-64,"URBAN 500,000 AND OVER",Wielkopolskie,SECONDARY,services for the population and transport services,RETIRED,24,611.0,MARRIED,6.0,1975.0,,,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,167.0,76.0,16.41650732280957
FEMALE,51.0,45-59,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,architecture and construction,OTHER ECONOMICALLY INACTIVE,8,109.0,SINGLE,,,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,8.0,NO,-8,NO,YES,NO,-7.0,NO,,,NONE,191.0,82.0,31.657478792542037
FEMALE,77.0,65+,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,0,1173.0,WIDOWED,8.0,1952.0,,2000.0,MOSTLY SATISFIED,15.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,13.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,161.0,54.0,34.68214559181915
MALE,54.0,45-59,RURAL AREAS,Lubelskie,SECONDARY,"agriculture, forestry, fishing",LONG-TERM SICK/DISABLED,20,,,10.0,1984.0,,,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,NO,-8,YES,NO,YES,3.0,NO,,,NONE,174.0,73.0,17.42712938465199
FEMALE,20.0,16-24,"URBAN 100,000-200,000",Lubelskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,24,676.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,IT`S DIFFICULT TO TELL,YES,YES,NO,15.0,NO,-8,YES,NO,NO,-7.0,NO,,,PASSIVE,164.0,58.0,28.09350826649144
