"age","income","wealth"
60,175463,4983753
61,2339,301111
40,20838,264285
54,21227,3644234
54,30122,47001
88,42872,25737
18,29472,331302
60,34963,10483
44,10494,-17826
52,39845,51912
67,20720,175038
34,17318,40414
81,2061,892471
23,46337,98518
47,25623,17051
23,31713,133279
92,12321,119969
26,14327,70524
47,4509,9299
48,12731,206536
19,16718,122713
32,3947,1299139
90,8506,324647
55,121742,15289
93,19154,102033
29,10778,1046253
88,20941,40934
74,52796,-5046
38,27611,503552
56,18236,1577576
77,59244,193692
89,28616,-5742
37,10282,2985
41,25570,151154
57,22914,-7225
89,6705,256434
25,42514,496187
56,142031,15289
51,23116,42587
73,10012,222989
65,39541,624499
70,15012,577382
29,8885,90617
57,10642,-10425
63,49634,123861
32,7209,109961
59,60840,225637
48,61167,225637
58,95844,562013
28,92151,128198
82,25659,60944
69,8906,12196
82,3858,29979
49,43081,128936
85,28267,312671
64,5237,-18854
47,199489,1704630
33,33303,273911
87,7352,293356
78,6117,822667
46,35293,1084526
84,146339,505963
45,31322,80748
34,57247,80744
64,14797,529128
62,5062,609661
70,15012,-9140
73,10012,4112
60,9457,1669535
39,5332,1346803
48,61167,489203
20,25716,114167
63,49634,125112
43,21186,-8009
72,28802,-19560
90,49929,-751
33,37179,2304565
81,240617,3159
73,10012,2239011
32,67940,104392
30,15991,180565
83,24340,673091
67,44095,200260
91,5540,114292
70,108171,241827
21,13711,500377
57,9508,146716
56,63426,12206
94,10809,1214309
87,13039,2204
56,67431,560553
94,33492,33148
77,44396,318979
68,18818,20402
65,10604,1805038
71,25187,235109
36,16016,450909
64,20718,75876
78,9411,19029
85,35854,224472
87,32691,783702
59,16986,337565
64,5237,4529120
26,14327,300267
57,7545,41461
88,20941,7917
92,37118,86477
84,10771,68954
72,30685,438689
40,46991,3859892
54,12826,-6095
45,9849,1669535
18,23863,127214
57,7545,-16064
88,72523,1483840
45,9849,23742
59,41307,38404
78,97513,36628
46,6946,147527
93,31372,287389
31,21258,1801
66,67661,626824
33,8926,112631
51,3981,675213
42,32457,6733
55,59967,225637
90,19210,54746
46,78621,971149
17,14570,568456
84,6213,572216
44,29410,17051
56,46349,1044458
90,8506,134629
82,25659,45365
67,5623,393115
55,13929,-7069
54,3927,512620
42,5293,9299
84,33039,18261
55,55913,167566
85,78118,126919
42,86119,159859
76,15147,56770
70,29705,-18975
71,15603,-9140
56,6326,74934
70,48895,-18975
25,20042,-16445
94,10344,35795
37,22688,188954
60,11876,211660
59,28559,119753
46,11038,1805038
64,23516,74433
68,33913,-10203
76,22478,14414
83,25771,48805
64,12629,22936
93,281445,-9506
54,24394,20066
73,26150,697157
73,23461,116613
50,10810,752274
39,15090,93779
58,95844,235349
86,9714,-16659
88,309565,49130
18,41757,88495
84,64775,273646
23,46337,353138
59,38322,202005
75,10504,492771
37,19270,41621
28,19397,-16445
40,12829,93779
74,2262,403575
33,17290,-10698
67,19838,200260
86,16675,288710
34,124283,243559
33,67940,971149
90,8865,6173751
94,33492,1997654
63,5169,5484489
20,183981,1704630
63,7526,83057
71,36035,846252
63,7258,413643
56,142031,113737
74,5188,4112
39,18031,71577
54,82546,269995
56,69837,399082
93,281445,102306
60,92291,4520
26,17279,4682102
90,20623,285322
81,240617,5966
63,49634,39684
28,4967,-14552
49,43081,284542
66,3485,4529120
76,15147,85362
47,25623,80748
90,76543,1483840
49,2918,406998
77,16703,103601
73,102850,5984
51,28767,-3251
85,34544,-12208
52,15066,937631
84,21556,32547
80,17726,82368
39,5332,228018
17,33360,-3505
30,22605,16674
61,7815,839708
41,64637,104392
25,22039,522229
47,105826,562013
17,18578,60394
21,19392,-16445
63,46883,2374512
19,79902,1512827
67,11430,-4053
72,8405,12864
91,11743,18695
72,30685,846252
71,13306,-17309
84,21556,353378
47,13551,19805
82,11635,339536
70,6942,12864
77,59244,106150
94,148860,12757
41,140935,96924
62,60804,1612360
50,10810,94641
67,5623,2720052
73,22433,5984
60,175463,26881
86,64678,8594874
90,8506,134629
32,4481,675213
92,37118,243984
72,23010,348455
85,13343,91120
73,26150,5984
40,12829,81341
90,48854,175755
37,26942,22593
64,11421,109047
44,31684,1487501
64,9982,15325204
84,1917,-12827
22,34692,25782
59,15674,125714
22,21361,16946
82,33011,271894
57,17225,45164
54,30122,1097069
53,38274,17384
44,22415,-4939
21,16721,411384
43,8081,30641
18,23863,191849
57,10642,94641
61,20430,15065
16,20293,893909
21,40133,-2188
49,8470,-14897
63,29702,763080
75,14552,391259
63,7258,9490340
47,4509,-11135
90,20623,2162
64,5237,2720052
67,6309,-632
79,6192,29979
21,40133,278956
89,23668,6156
76,44544,318979
72,1642,2720052
94,12406,332522
26,7439,1863336
64,17881,143418
78,29587,37049
70,23770,577382
32,8926,4624
20,25716,61385
87,30473,783702
36,11601,1679046
20,80748,2295173
86,16112,291923
63,8226,9490340
82,33011,48805
18,22673,27309
37,19270,-9672
66,73034,209387
57,15453,235070
22,167813,-12628
36,8420,30641
55,11654,1577576
58,14360,45164
63,29702,217841
84,33039,56096
65,113727,1002750
76,15147,-14922
21,5224,-14552
62,16366,109047
16,18068,-10698
69,8906,102339
16,40807,496187
37,26942,2421
60,17234,-14589
32,4481,698425
34,57247,49
74,52796,-13287
43,58213,42995
39,26415,2559878
20,9127,942247
75,8927,448226
21,40133,88495
73,4628,366906
18,29472,-7106
22,28529,141019
80,17726,420979
46,87955,-17690
67,20720,82151
49,11953,128296
29,8885,262368
38,14945,1696916
57,17225,257080
73,4628,366906
53,52864,32587
36,8322,18810
49,57144,84456
16,40807,278956
67,44391,-1000
70,29705,-483
73,6089,93271
79,26910,490225
21,26542,61385
16,18068,1420137
28,5976,1181136
20,27989,181548
24,12232,-15946
70,29705,846252
81,24813,327365
21,26542,114167
39,5332,73023
58,160089,96924
69,57095,48019
70,6942,62902
82,33011,57345
37,8697,47866
64,7696,274181
33,17963,1420137
69,57095,8888
88,6765,320353
21,17528,1063249
32,86528,124174
21,5224,968724
33,67940,971149
47,199489,-14685
71,76872,1799213
36,4106,675213
23,24543,114167
74,28008,1219419
62,16366,529128
38,11209,12340822
33,17290,1063249
77,59244,40075
50,31163,183987
81,36333,55465
23,24543,-7500
85,8417,26917
81,18824,7917
31,125876,83138
87,7352,293356
43,43521,585818
18,44894,932470
17,43418,46838
24,28632,133279
42,86119,159859
27,15628,180565
39,19636,41621
50,50087,128936
88,21258,53086
82,25659,673091
54,26116,3644234
67,2571,298540
72,9263,273433
59,13734,257080
36,18607,37103
81,15646,392398
82,25659,48805
74,28008,191402
18,13766,48959
41,32660,151154
44,95894,153790
54,3927,512620
36,129198,882246
54,2645,104264
47,18503,-4939
19,121957,2391521
39,19636,41621
88,21258,32547
91,120665,-14256
40,22375,153581
65,36833,31300
45,24930,80748
42,56946,2220204
61,34160,14420
94,31375,396154
46,8082,-5101
90,8506,-10398
53,5888,74934
43,30867,585818
54,30122,1044458
85,13343,291923
58,51107,125112
47,69566,59459
45,7695,47866
46,24891,17830
54,21227,3644234
84,33039,56096
88,12253,260453
25,1645,102169
32,8926,10891
44,95894,261525
47,199489,422112
82,7143,293356
86,17181,288710
36,4106,3051955
56,67431,971149
44,10494,259345
58,8418,108762
56,142031,57501
38,24587,211426
80,12275,68954
18,19502,59319
73,2003,2104585
44,24098,1908021
56,184184,4983753
45,11399,19805
58,1997,104264
21,88609,51083
25,26159,522229
31,17355,11318
49,27482,93831
17,5927,-5839
31,27204,317174
94,10809,788135
27,21475,21211
33,3490,-5816
63,7526,-15872
70,12581,2273362
19,19044,1282839
94,10344,788135
78,6117,572216
81,18824,219016
43,43521,1292491
94,79454,427862
57,9508,795891
82,25659,45365
59,38322,2374512
84,122026,1862
38,24587,22593
42,5293,73023
78,23435,37049
60,8261,148415
27,16944,15417
19,121957,51083
49,8470,131699
20,27989,107030
36,8420,112631
17,10323,170231
88,42872,39783
25,13794,-733
19,8811,228640
39,15090,3434
25,44052,943865
60,92291,4520
53,2378,104264
17,5724,228640
87,102619,3159
85,34544,38705
47,25623,159179
71,6380,8327
76,15147,7367
42,37311,26059
83,25771,57345
42,29971,179116
26,3558,102169
94,22109,85490
55,24434,3331006
89,14643,-14527
57,3821,60666
36,10042,147733
81,18116,40934
42,59217,26626
70,7183,1068715
30,9878,329942
86,11715,-16659
69,16334,51932
31,31370,37415
57,7294,839708
83,3603,16725
62,60804,1612360
50,29507,93831
71,6380,91355
72,18758,209324
60,8315,211896
43,5587,36522
36,2448,23834
86,16675,342
91,11743,18695
59,38322,38404
65,36833,100632
73,2439,2239011
60,34963,10483
21,29299,40279
76,15147,103601
20,23857,-7500
88,309565,-14256
39,7518,147527
37,19270,24088
63,46883,19825
81,43720,25737
72,8405,1068715
90,76543,124963
63,4800,13297
54,32837,1044458
84,146339,505963
68,30594,438689
25,1645,34961
67,20720,77047
85,28267,783702
53,22550,57125
48,4690,-11135
63,4800,83057
81,24813,57345
21,73670,2586358
21,21115,-3927
17,5927,228640
82,15431,420979
32,3574,69439
32,37179,2304565
16,18068,4682102
46,11038,-17826
36,2998,-5477
91,11462,-16659
20,25716,655344
30,15991,242148
33,86528,148643
61,40452,62745
56,12169,531112
87,102619,3159
20,88313,427938
85,35854,224472
28,8482,289130
34,31363,133575
61,43506,9503
26,46592,943865
28,36794,16610
61,20430,-14589
90,8506,-10398
60,20985,51156
36,18607,253203
21,21361,878051
53,4765,-11135
49,31673,115480
85,28267,49101
45,13180,937631
65,43280,108779
41,64637,306177
86,26660,312671
51,35226,43423
90,76543,42659
29,31635,15043
21,29299,79280
76,12175,103601
38,30838,1721677
41,27421,666734
60,20189,20079
57,10642,1805038
29,49818,943865
67,20720,200260
38,11209,28784
78,61933,-18171
90,19210,54746
89,10469,60485
64,10086,2985
19,30021,-7106
21,11127,12340822
54,32837,3140053
65,15950,867370
18,13766,142237
21,30563,133279
72,4559,2720052
94,11849,788135
78,14009,339536
62,60804,255603
72,14034,9878
81,15306,917538
76,22478,1145296
32,20484,1401423
36,16016,93779
79,10693,426327
43,58213,311728
93,18358,146332
16,18068,830721
22,167813,412299
26,3302,34961
76,15147,7367
39,92539,35604
73,26150,46761
85,45511,35950
23,37788,88495
49,131660,113737
36,16016,510778
53,234631,422112
88,91833,1912761
49,57144,324062
16,40807,496187
88,91833,300971
35,34401,26059
38,27050,22593
30,15320,-17875
87,117734,213043
94,13403,52052
69,29420,-10203
73,26150,-13287
61,20430,-14589
28,12040,1712181
48,17680,-14326
65,30715,-6193
70,15012,235109
22,40133,278956
92,15782,2204
72,28802,-19560
62,22852,184332
84,8620,134629
89,36176,2118468
77,29792,37049
89,10239,84810
60,20985,75876
67,5625,4529120
73,7065,366906
82,15431,60994
47,20951,42353
18,44894,98518
92,27739,287389
85,44840,224472
51,36418,43423
43,6664,-5101
58,16497,337565
16,31244,510131
43,19381,1292491
49,50922,228214
78,14009,68954
71,13306,9878
63,7258,9490340
85,11113,334032
49,50922,305799
36,27023,211426
52,46700,19813
48,27573,93831
49,131660,450000
35,28201,2421
84,22073,3181895
32,4481,4056720
45,66542,269995
31,125876,243559
46,44852,86651
59,13734,235070
54,87666,356421
27,18982,830721
49,131660,6188
46,47082,6941
49,48012,41903
63,3884,5484489
91,16116,225265
76,15147,-372
68,33913,138673
32,9424,942247
61,140198,57501
65,30715,624499
68,14429,9878
62,22837,184332
57,15453,257080
93,18358,40934
76,22478,53086
52,6968,93952
54,2645,104264
51,58895,42995
89,36176,243984
55,10373,-11370
45,13180,1797216
92,15776,291923
87,8260,26917
91,5540,892471
85,78118,-13920
83,10554,938375
33,8518,112631
59,38322,174217
51,36418,1570451
85,78118,1912761
73,2003,366906
55,11138,28784
49,43081,86651
21,19392,59319
82,15431,420979
43,30867,1292491
42,37311,28275
56,63426,15721419
91,5540,76645
44,10494,1046253
37,29603,109465
73,12902,222989
88,72523,643062
72,8405,39789
32,16522,656620
59,15674,45164
82,31440,673091
59,71454,1483660
27,42980,106348
56,15423,220233
71,53592,187916
24,16674,15417
82,31383,112579
69,57271,8888
84,140140,8989
36,27023,2559878
23,24543,655344
22,11127,12340822
55,13929,-12104
44,31684,43423
77,13857,103601
69,57271,187916
49,7921,211896
23,46337,10521
84,146339,5966
66,3485,68575
55,121742,441
49,50922,177359
70,108171,2769584
68,11382,13265623
29,30675,16674
34,14765,317633
21,22491,114167
82,3858,572216
63,46591,125112
37,20812,71577
22,40133,278956
59,18748,213099
47,27193,80748
86,62951,170257
83,20530,102033
20,7026,228640
22,21361,16946
34,55517,80744
56,6581,93952
85,37357,224472
37,26942,22593
52,39845,89643
66,67661,63117
25,91399,-12628
19,25716,-2856
82,26161,327365
20,183981,941662
88,8981,7430122
32,3490,599791
90,19210,7917
67,5623,393115
20,39382,88495
94,15466,1997654
31,2766,-16248
25,13035,-8515
27,6119,289130
30,9878,569789
87,102619,8989
57,17225,477050
66,18071,13805
37,19270,71577
69,38993,438689
67,44391,175038
53,61866,225637
94,22109,85490
73,33958,5984
17,5724,31638
85,11113,119969
92,117316,9434
28,94838,-8318
70,48895,298945
80,21126,353378
87,19614,96767
75,25328,89975356
73,26150,-5046
28,8482,90617
83,3603,2135136
86,11715,18695
64,171835,5958241
58,8418,839708
71,66633,23555
38,124446,6188
52,16360,57125
93,7500,-2942
82,11635,426327
34,14765,656620
25,20042,1282839
43,7563,-6847
33,13202,-7021
30,9878,10891808
50,11992,266367
55,13416,-12104
51,35226,1084526
59,14306,235070
66,42457,100632
45,9849,1125157
62,22837,217841
63,5169,9490340
61,20430,-14589
44,95894,235349
56,38783,3644234
20,9127,151121
32,33303,231571
55,19836,68446
65,65595,209387
75,7479,65327
79,9324,-11055
66,8116,102339
94,19340,396154
76,22478,2150369
33,25918,37415
34,31363,37415
87,72770,1483840
94,37382,-12399
63,5169,5484489
32,34861,2304565
62,60804,225637
40,19790,-7069
73,2439,93271
50,11992,1797216
77,16703,85362
84,24632,48805
85,37357,39783
66,20510,1800860
80,10889,750478
38,124446,73838
45,11399,56130
34,57247,80744
26,7439,289130
24,32577,191952
46,5049,158166
78,6117,76645
79,10693,68954
59,60840,489203
35,79446,90200
20,79902,33320
69,6956,274181
57,22914,65035
35,63307,105864
62,5062,2327127
31,21258,228834
42,86119,124174
79,63927,36628
54,82546,138034
32,6953,1092964
48,18027,230247
39,15090,3434
48,17680,230247
28,12040,1657584
26,120506,363570
56,69837,59459
26,28902,959041
45,9781,-9139
19,10014,16745
86,9714,260453
39,26415,2559878
64,12629,94286
23,7884,120349
78,7662,25640
56,6326,211896
37,14946,93779
18,41757,1230173
18,1751,5432559
72,9263,12196
92,15782,1479339
88,12253,-16659
88,62253,170257
21,73670,2295173
87,18700,102033
56,69837,971149
18,22673,191849
19,27622,331302
49,14279,19805
66,7030,8327
19,8811,-5839
33,23468,37415
33,3574,23834
22,22491,655344
81,18824,-8822
42,29971,136923
90,8506,324647
53,73894,136356
60,8261,131699
49,50922,86651
20,80748,427938
46,78621,90200
34,21680,16946
79,13612,750478
61,43506,125112
72,4559,298540
86,11715,201878
31,21258,1801
78,30548,-12680
47,4509,-11135
49,131660,96924
30,9075,-1979
55,146318,-6945
21,13711,48959
77,21704,32547
37,29603,22593
62,24321,114634
55,55913,42995
20,79902,10771
90,82550,427862
89,6705,-2942
31,24864,133575
52,6968,108762
53,61866,225637
84,17720,857031
26,36318,76900
84,140140,1862
85,45511,224472
35,63307,1605987
39,18031,3648
67,17483,200260
87,72770,170257
56,12169,-6095
42,86119,32633
52,49113,17384
84,33039,18261
39,7518,58271
46,38012,41903
94,19340,33148
45,7695,58271
58,19769,624460
67,71822,63117
62,24321,74433
19,8119,228640
64,17881,39658
51,35226,43423
25,5381,968724
32,13202,-7021
91,5540,2135136
68,30594,161939
86,11713,211535
58,14360,61045
53,61866,20862
62,5376,117375
75,148565,492771
78,19912,7917
42,52313,49
64,14797,-5537
39,5332,6502
69,39610,138673
93,281445,-14326
66,73034,-11402
47,3420,104264
94,22109,164749
33,3490,23834
43,8081,58271
52,16360,-7662
22,21361,21211
77,82302,4818667
30,11799,322112
86,16112,573096
56,46349,1097069
42,21537,601615
24,46204,46835
32,116018,28755
59,8495,839708
70,10892,555650
27,15695,242148
77,29792,-12680
37,20812,37103
21,21361,510581
25,11795,1657584
61,140198,54940
20,12187,125148
94,37382,164749
92,27739,-5742
19,16718,1558965
86,9714,149611
70,29705,-13352
48,27573,-3251
77,4480,2135136
