"age","income","wealth"
59,11876,109047
64,31672,14420
53,58895,324062
67,12341,867370
63,10086,147733
74,9126,46761
88,26302,3181895
60,15476,62745
63,36833,119753
44,18770,177359
84,32654,-12208
37,2448,675213
18,18068,830721
42,64637,39221
36,11601,41621
47,152082,40513
62,60804,717294
43,11928,295378
62,63751,23555
60,30291,61045
36,7518,42308
65,5237,1068715
17,5724,4624
70,66633,4983753
81,20530,133488
81,11635,7367
74,30685,448226
55,142031,33320
38,43346,188954
28,5976,90617
44,29410,1487501
75,16875,93271
46,31163,128936
60,16337,39658
39,14894,601615
38,11601,219636
18,624,60666
32,20624,222935
21,15225,48959
57,51107,-5622
89,20941,12172
79,40747,38705
63,16541,15065
43,21186,219636
59,8418,26454
33,169344,243559
29,4967,1092964
22,73670,54940
31,87816,39221
87,62253,273646
65,2766,-15872
58,9508,-9139
46,13551,460202
50,27573,54642
32,67940,104392
72,2003,68575
59,43894,579383
66,73034,5983430
44,9781,211896
63,11421,15065
56,3927,441011
20,38780,98518
81,11576,788135
61,312387,57501
25,5381,151121
46,18503,55880
34,3574,-5477
82,3858,256434
18,41757,6005
77,30548,45446
50,43081,295895
31,20624,133279
86,12501,750478
28,94838,40513
74,2003,6088891
90,49929,86477
57,18748,9503
23,40133,-2188
63,33337,39684
68,6942,147432
55,17946,57125
46,24891,159179
82,3858,134629
94,14087,35795
84,22552,6156
70,3886,-632
16,33360,61385
92,11462,68954
33,169344,80752
67,67661,1397858
54,11263,1281848
53,58895,80744
20,38780,943865
17,27693,107030
17,5724,525621
32,34401,133279
54,3927,390185
52,234631,412299
69,40666,208887
38,5421,41461
53,35226,58676
42,6677,-1979
51,18568,115480
68,27320,-12704
27,13035,1063249
18,10897,615352
82,20530,92131
50,27482,128296
51,15066,-4939
84,1917,293356
33,13202,142237
60,9457,42247
46,25623,937631
74,2262,6088891
19,183981,2586358
27,120506,2586358
61,13211,19825
47,24891,17384
60,175463,261525
25,46592,943865
19,12187,160458
38,10042,4685766
61,18341,22936
56,24394,157045
50,2918,406998
89,91833,5966
23,73670,14523
90,31375,1210162
62,26905,109047
84,12501,201878
47,48012,49112
55,13416,3140053
24,46337,10521
85,17720,-1483
71,81800,235349
54,67431,15289
78,110612,124963
74,25328,65327
61,312387,241827
89,22428,86268
