epochs,loss_type,value,data,copes,j
0,Generator Loss,2.080759286880493,sd2011,3,1
1,Generator Loss,2.1964707374572754,sd2011,3,1
0,Discriminator Loss,-0.9236992001533508,sd2011,3,1
1,Discriminator Loss,-1.9749552011489868,sd2011,3,1
0,Generator Loss,2.086941719055176,sd2011,3,2
1,Generator Loss,1.9840283393859863,sd2011,3,2
0,Discriminator Loss,-1.0736497640609741,sd2011,3,2
1,Discriminator Loss,-2.183359146118164,sd2011,3,2
0,Generator Loss,1.9760591983795166,sd2011,3,3
1,Generator Loss,2.076225519180298,sd2011,3,3
0,Discriminator Loss,-0.8871539831161499,sd2011,3,3
1,Discriminator Loss,-1.7596333026885986,sd2011,3,3
