sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,19,16-24,"URBAN 200,000-500,000",Malopolskie,SECONDARY,no specialisation,PUPIL OR STUDENT,24,1428.0,SINGLE,,,,,MIXED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,5,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,183.0,71.0,20.5957136247085
FEMALE,19,16-24,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,7,1461.0,SINGLE,7.0,1981.0,,,MOSTLY DISSATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,YES,35,YES,NO,YES,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,ACTIVE,168.0,78.0,20.0452468497449
MALE,35,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,-8,3776.0,MARRIED,9.0,2006.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,160.0,74.0,22.0788066559372
MALE,18,16-24,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,no specialisation,PUPIL OR STUDENT,0,1344.0,SINGLE,7.0,,,,MIXED,5.0,IT`S DIFFICULT TO TELL,YES,YES,NO,10,NO,-8,YES,NO,,-8,NO,,,ACTIVE,171.0,67.0,17.9471236454105
FEMALE,38,25-34,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,biological sciences,EMPLOYED IN PRIVATE SECTOR,11,5844.0,DIVORCED,6.0,,,1998.0,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,YES,19,NO,NO,YES,13,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,PASSIVE,165.0,64.0,22.2709459365683
MALE,75,25-34,"URBAN 100,000-200,000",Lubelskie,SECONDARY,technical science,UNEMPLOYED,0,1122.0,SINGLE,,1981.0,,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7,YES,19,NO,NO,NO,44,"YES, TO EU COUNTRY",,GERMANY,NONE,177.0,74.0,29.7372804787149
FEMALE,27,35-44,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,economy and administration,EMPLOYED IN PRIVATE SECTOR,0,1522.0,MARRIED,7.0,1987.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,22,YES,10,NO,NO,YES,-8,NO,IT DEPENDS,GERMANY,NONE,171.0,56.0,24.8555973069163
FEMALE,56,60-64,"URBAN 200,000-500,000",Podlaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,UNEMPLOYED,15,1127.0,MARRIED,,1990.0,7.0,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2,YES,22,NO,YES,NO,-8,"YES, TO EU COUNTRY",,GERMANY,NONE,169.0,75.0,24.9452371614412
FEMALE,17,16-24,RURAL AREAS,Wielkopolskie,SECONDARY,no specialisation,PUPIL OR STUDENT,-8,,SINGLE,7.0,1982.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,,2,NO,-8,NO,NO,,-8,NO,,,ACTIVE,173.0,53.0,23.4778071858581
FEMALE,47,45-59,"URBAN 20,000-100,000",Slaskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,0,1377.0,DIVORCED,1.0,1971.0,7.0,,MIXED,3.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,7,NO,9,NO,NO,NO,-8,,,,NONE,161.0,57.0,21.8258487441487
