sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,18,16-24,"URBAN BELOW 20,000",Mazowieckie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,23,1394.0,SINGLE,,,,,MOSTLY SATISFIED,3.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,3,NO,-8,NO,NO,,-8,NO,,,ACTIVE,183.0,62.0,19.8456250341846
FEMALE,21,35-44,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,economy and administration,OTHER ECONOMICALLY INACTIVE,10,1466.0,SINGLE,7.0,1982.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2,NO,-8,NO,NO,NO,-8,NO,IT DEPENDS,GERMANY,ACTIVE,164.0,44.0,19.9111514705177
MALE,32,35-44,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0,4188.0,MARRIED,6.0,1997.0,,,PLEASED,3.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,3,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,160.0,81.0,26.549989541007
MALE,31,25-34,"URBAN BELOW 20,000",Warminsko-mazurskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0,3024.0,MARRIED,6.0,,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10,NO,-8,NO,NO,NO,-8,"YES, TO NON-EU COUNTRY",,OTHER COUNTRIES,ACTIVE,165.0,70.0,32.1109250411247
MALE,66,60-64,"URBAN 100,000-200,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24,910.0,DIVORCED,4.0,,,2003.0,MIXED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,YES,19,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,164.0,74.0,25.6708795618974
MALE,17,16-24,"URBAN BELOW 20,000",Podkarpackie,SECONDARY,economy and administration,EMPLOYED IN PRIVATE SECTOR,0,1065.0,SINGLE,,1981.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5,NO,-8,NO,NO,YES,34,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,185.0,70.0,29.1178679674315
MALE,58,35-44,"URBAN BELOW 20,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0,782.0,MARRIED,4.0,1972.0,,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,20,YES,10,NO,NO,YES,37,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,170.0,86.0,23.5990613554572
MALE,18,16-24,"URBAN 500,000 AND OVER",Podlaskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0,1143.0,SINGLE,,1982.0,7.0,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,184.0,74.0,27.2656985160544
FEMALE,23,45-59,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,,DIVORCED,6.0,1981.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,160.0,66.0,22.0893849918254
MALE,47,35-44,RURAL AREAS,Slaskie,SECONDARY,armed forces and country protection,EMPLOYED IN PUBLIC SECTOR,0,2048.0,MARRIED,2.0,1979.0,7.0,,MIXED,3.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,4,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,ACTIVE,160.0,81.0,26.9681233545714
MALE,59,65+,"URBAN 200,000-500,000",Lodzkie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,5,71.0,WIDOWED,6.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,14,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,154.0,80.0,26.5378474329686
MALE,60,60-64,"URBAN BELOW 20,000",Dolnoslaskie,SECONDARY,technical science,RETIRED,0,2070.0,MARRIED,,1977.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,YES,-8,YES,NO,NO,-8,NO,,,NONE,176.0,81.0,27.3185631945632
MALE,71,65+,"URBAN 500,000 AND OVER",Malopolskie,POST-SECONDARY OR HIGHER,liberal arts,RETIRED,0,,WIDOWED,6.0,,9.0,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,6,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,169.0,63.0,26.2342211593425
FEMALE,31,16-24,RURAL AREAS,Mazowieckie,SECONDARY,no specialisation,UNEMPLOYED,0,1456.0,DIVORCED,9.0,1995.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,156.0,67.0,26.5690196041533
MALE,57,35-44,"URBAN BELOW 20,000",Opolskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,-8,757.0,MARRIED,6.0,1989.0,,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,21,YES,20,NO,YES,NO,15,"YES, TO EU COUNTRY",FOREVER,GERMANY,NONE,180.0,92.0,24.3842352482534
MALE,78,65+,RURAL AREAS,Dolnoslaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0,616.0,MARRIED,4.0,1965.0,,,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,159.0,75.0,36.7834454192072
MALE,53,60-64,"URBAN 100,000-200,000",Podlaskie,SECONDARY,"agriculture, forestry, fishing",RETIRED,0,3406.0,MARRIED,4.0,1967.0,7.0,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,186.0,81.0,27.431171385542
FEMALE,32,45-59,"URBAN 200,000-500,000",Slaskie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,0,1407.0,DIVORCED,9.0,1996.0,,,MOSTLY SATISFIED,,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,GREAT BRITAIN,NONE,154.0,60.0,20.8087197127875
FEMALE,33,35-44,"URBAN 200,000-500,000",Mazowieckie,POST-SECONDARY OR HIGHER,services for the population and transport services,SELF-EMPLOYED,0,2941.0,DIVORCED,,,,,MOSTLY SATISFIED,1.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,6,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,164.0,79.0,27.7025957461021
FEMALE,35,25-34,RURAL AREAS,Podkarpackie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,-8,963.0,SINGLE,4.0,2011.0,,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,YES,10,NO,NO,NO,-8,NO,,,ACTIVE,170.0,73.0,22.2970721021474
MALE,32,45-59,RURAL AREAS,Wielkopolskie,SECONDARY,computer science,SELF-EMPLOYED,0,1066.0,MARRIED,1.0,1999.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,26,NO,NO,YES,24,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,180.0,81.0,25.8079615100316
FEMALE,68,65+,"URBAN 100,000-200,000",Lubuskie,SECONDARY,economy and administration,RETIRED,0,1035.0,DIVORCED,6.0,,,,MIXED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,4,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,153.0,87.0,26.5249533853642
MALE,77,65+,RURAL AREAS,Mazowieckie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0,1059.0,WIDOWED,2.0,1952.0,,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,,NO,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,181.0,107.0,26.84349142057
FEMALE,41,35-44,RURAL AREAS,Opolskie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PUBLIC SECTOR,0,3527.0,DIVORCED,4.0,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,-8,NO,NO,YES,4,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,164.0,66.0,20.603002834058
FEMALE,59,65+,RURAL AREAS,Dolnoslaskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,-8,1074.0,WIDOWED,10.0,1964.0,,,MOSTLY DISSATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,155.0,63.0,23.4413401018948
FEMALE,62,65+,"URBAN 500,000 AND OVER",Lodzkie,SECONDARY,no specialisation,RETIRED,-8,1141.0,MARRIED,4.0,1973.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,-8,NO,NO,NO,-8,NO,,,NONE,160.0,60.0,25.5917161348101
