sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,65,25-34,"URBAN 200,000-500,000",Wielkopolskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,25.0,1451.0,SINGLE,,,,,MIXED,5.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,10.0,NO,19.0,NO,NO,NO,,NO,,,NONE,172.0,76.0,29.618318925132
MALE,17,45-59,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,,DIVORCED,8.0,1982.0,,,MOSTLY DISSATISFIED,6.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,3.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,NONE,165.0,56.0,26.6237704232857
MALE,51,16-24,"URBAN 100,000-200,000",Lodzkie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1644.0,MARRIED,6.0,1982.0,,,MOSTLY DISSATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8.0,YES,,NO,NO,NO,,NO,,,PASSIVE,163.0,69.0,34.9900875276436
FEMALE,44,16-24,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,other,RETIRED,0.0,1339.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,6.0,YES,9.0,NO,NO,NO,,NO,,,NONE,162.0,41.0,24.7207282665404
FEMALE,24,25-34,"URBAN 100,000-200,000",Zachodnio-pomorskie,PRIMARY/NO EDUCATION,biological sciences,EMPLOYED IN PRIVATE SECTOR,,,MARRIED,7.0,,,1998.0,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,10.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,167.0,67.0,26.4750975924922
MALE,68,25-34,RURAL AREAS,Lodzkie,SECONDARY,economy and administration,LONG-TERM SICK/DISABLED,0.0,1604.0,MARRIED,,1999.0,,,MOSTLY SATISFIED,4.0,,YES,NO,YES,21.0,NO,16.0,NO,NO,NO,,NO,,GERMANY,NONE,175.0,53.0,24.2834768990107
FEMALE,66,35-44,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,,1637.0,MARRIED,9.0,1988.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,4.0,NO,NO,YES,,NO,,,ACTIVE,164.0,83.0,29.3945155337705
MALE,89,16-24,"URBAN 200,000-500,000",Podlaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0.0,1635.0,WIDOWED,,1977.0,7.0,,MOSTLY SATISFIED,6.0,,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,156.0,38.0,25.0146326063335
FEMALE,43,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,,,MARRIED,7.0,1982.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,NO,,NO,NO,NO,,NO,,,NONE,181.0,77.0,49.2531030358073
FEMALE,70,35-44,"URBAN BELOW 20,000",Slaskie,SECONDARY,armed forces and country protection,PUPIL OR STUDENT,0.0,1663.0,DIVORCED,10.0,2010.0,7.0,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,8.0,NO,,NO,NO,NO,,NO,,,NONE,191.0,66.0,36.1011403872529
MALE,41,16-24,RURAL AREAS,Zachodnio-pomorskie,PRIMARY/NO EDUCATION,technical science,PUPIL OR STUDENT,,1740.0,SINGLE,6.0,,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10.0,NO,15.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,164.0,74.0,24.9460300939231
MALE,39,45-59,"URBAN BELOW 20,000",Dolnoslaskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,6.0,1051.0,MARRIED,,1989.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,,YES,5.0,NO,19.0,NO,NO,NO,,NO,,,NONE,154.0,74.0,20.749422855772
MALE,51,16-24,"URBAN 500,000 AND OVER",Malopolskie,POST-SECONDARY OR HIGHER,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0.0,,MARRIED,10.0,,8.0,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,158.0,73.0,31.8448844101532
MALE,16,16-24,"URBAN 100,000-200,000",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,social sciences,EMPLOYED IN PUBLIC SECTOR,0.0,1422.0,MARRIED,7.0,1982.0,,,MOSTLY SATISFIED,4.0,IT`S DIFFICULT TO TELL,YES,YES,YES,9.0,NO,,NO,NO,NO,,NO,,GERMANY,NONE,175.0,68.0,24.092950177702
