sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,19,16-24,"URBAN 200,000-500,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,no specialisation,PUPIL OR STUDENT,23.0,1675.0,SINGLE,,,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,3.0,NO,16.0,NO,NO,NO,,NO,,,ACTIVE,172.0,57.0,22.2662405140446
FEMALE,20,25-34,"URBAN 20,000-100,000",Slaskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,SINGLE,7.0,1982.0,,,MOSTLY DISSATISFIED,6.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,1.0,NO,,NO,NO,YES,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,ACTIVE,165.0,66.0,20.3181736625943
MALE,17,16-24,"URBAN 100,000-200,000",Mazowieckie,PRIMARY/NO EDUCATION,no specialisation,PUPIL OR STUDENT,6.0,1643.0,SINGLE,7.0,1982.0,,,PLEASED,1.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,6.0,NO,,NO,NO,,,NO,,,PASSIVE,165.0,68.0,33.0084189668801
MALE,21,16-24,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,no specialisation,PUPIL OR STUDENT,0.0,942.0,SINGLE,7.0,,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,4.0,NO,16.0,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,188.0,60.0,21.2338875049208
FEMALE,33,25-34,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,biological sciences,EMPLOYED IN PRIVATE SECTOR,,,MARRIED,7.0,,,1998.0,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,10.0,YES,,NO,YES,YES,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,174.0,68.0,20.4625215269331
MALE,68,25-34,"URBAN 100,000-200,000",Lodzkie,SECONDARY,no specialisation,OTHER ECONOMICALLY INACTIVE,0.0,1666.0,MARRIED,,1982.0,,,DELIGHTED,0.0,IT`S DIFFICULT TO TELL,YES,NO,NO,34.0,YES,16.0,NO,NO,NO,,NO,,GERMANY,NONE,176.0,61.0,23.2570969040056
FEMALE,41,35-44,"URBAN 100,000-200,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,,2791.0,MARRIED,9.0,2001.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,1.0,NO,5.0,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,,ACTIVE,181.0,92.0,22.7006617257163
FEMALE,50,35-44,"URBAN 200,000-500,000",Podlaskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,6.0,1656.0,MARRIED,,1959.0,7.0,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,YES,,NO,NO,NO,,NO,,,NONE,164.0,61.0,22.2406885325798
MALE,23,16-24,RURAL AREAS,Slaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,,,SINGLE,7.0,1982.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,10.0,NO,,NO,NO,NO,,NO,,,PASSIVE,184.0,57.0,36.2799811884716
MALE,49,16-24,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0.0,1626.0,SINGLE,7.0,1982.0,7.0,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,186.0,61.0,27.2349389061351
