sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,19,16-24,RURAL AREAS,Dolnoslaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,24,1373.0,SINGLE,,,,,MIXED,3.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,3,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,178.0,68.0,20.5985115590404
MALE,21,25-34,"URBAN 100,000-200,000",Slaskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,9,1347.0,MARRIED,4.0,1997.0,,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,2,YES,34,NO,NO,NO,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,PASSIVE,180.0,80.0,23.5512987949977
MALE,31,45-59,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,-8,3327.0,SINGLE,7.0,1982.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,,4,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,159.0,87.0,24.9312280101325
MALE,22,16-24,"URBAN 20,000-100,000",Dolnoslaskie,SECONDARY,,UNEMPLOYED,12,1362.0,SINGLE,7.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10,YES,10,NO,NO,NO,-8,NO,,,ACTIVE,180.0,70.0,21.9852672038049
FEMALE,19,25-34,"URBAN 100,000-200,000",Podkarpackie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0,-8.0,SINGLE,6.0,,,1998.0,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GREAT BRITAIN,PASSIVE,165.0,59.0,19.384732102303
MALE,56,45-59,"URBAN 100,000-200,000",Podkarpackie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0,1912.0,MARRIED,,1982.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7,NO,-8,NO,NO,NO,22,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,179.0,90.0,29.993306404974
FEMALE,18,35-44,"URBAN 100,000-200,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,economy and administration,UNEMPLOYED,0,779.0,MARRIED,10.0,1981.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10,NO,10,NO,NO,YES,27,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,PASSIVE,170.0,90.0,21.7756309350816
FEMALE,59,60-64,"URBAN 200,000-500,000",Podlaskie,SECONDARY,production and processing,RETIRED,0,935.0,MARRIED,,1982.0,7.0,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,171.0,100.0,26.3743520529575
FEMALE,21,16-24,"URBAN 500,000 AND OVER",Dolnoslaskie,SECONDARY,technical science,PUPIL OR STUDENT,-8,,SINGLE,7.0,1982.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,,2,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,175.0,61.0,21.7403214326905
FEMALE,62,60-64,"URBAN 20,000-100,000",Slaskie,SECONDARY,technical science,OTHER ECONOMICALLY INACTIVE,0,1311.0,MARRIED,2.0,1982.0,7.0,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,13,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,PASSIVE,164.0,80.0,20.1752571018883
