sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,17,16-24,"URBAN 200,000-500,000",Swietokrzyskie,SECONDARY,no specialisation,PUPIL OR STUDENT,23,1448.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2,NO,-8,NO,NO,,-8,NO,,,PASSIVE,174.0,57.0,20.3519203827041
FEMALE,22,45-59,"URBAN 100,000-200,000",Slaskie,SECONDARY,production and processing,EMPLOYED IN PUBLIC SECTOR,0,1501.0,DIVORCED,4.0,1982.0,,,PLEASED,1.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,5,NO,-8,NO,NO,YES,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,PASSIVE,167.0,58.0,20.4939785852109
MALE,50,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,-8,-8.0,MARRIED,2.0,1968.0,,,PLEASED,3.0,,YES,NO OPINION,NO,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,158.0,73.0,20.7542126872498
MALE,55,60-64,"URBAN 20,000-100,000",Warminsko-mazurskie,SECONDARY,technical science,RETIRED,0,2651.0,MARRIED,12.0,,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,176.0,86.0,28.511222664397
FEMALE,22,16-24,"URBAN 100,000-200,000",Podkarpackie,SECONDARY,biological sciences,PUPIL OR STUDENT,13,-8.0,SINGLE,7.0,,,1998.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,11,NO,-8,NO,NO,YES,-8,"YES, TO EU COUNTRY",IT DEPENDS,GREAT BRITAIN,NONE,163.0,62.0,20.0891092321975
MALE,19,25-34,"URBAN BELOW 20,000",Slaskie,SECONDARY,economy and administration,EMPLOYED IN PRIVATE SECTOR,0,1028.0,DIVORCED,,1981.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5,NO,26,NO,NO,YES,28,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,175.0,71.0,28.7892349715656
FEMALE,54,35-44,"URBAN 100,000-200,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,economy and administration,UNEMPLOYED,0,1491.0,MARRIED,10.0,1991.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10,NO,10,NO,NO,YES,15,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,169.0,65.0,20.8190509575973
MALE,64,45-59,"URBAN 200,000-500,000",Podlaskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0,1231.0,MARRIED,,1989.0,7.0,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,176.0,91.0,30.1098220709768
FEMALE,30,45-59,"URBAN 500,000 AND OVER",Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,-8,,MARRIED,7.0,1987.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO,,5,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,175.0,60.0,27.4314683249344
MALE,55,45-59,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,production and processing,LONG-TERM SICK/DISABLED,10,1425.0,DIVORCED,1.0,1973.0,7.0,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,YES,10,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,159.0,79.0,27.1102232295809
FEMALE,30,16-24,"URBAN 100,000-200,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,pedagogics,SELF-EMPLOYED,4,40.0,MARRIED,7.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,164.0,57.0,21.0846328521708
FEMALE,33,16-24,"URBAN BELOW 20,000",Dolnoslaskie,SECONDARY,services for the population and transport services,UNEMPLOYED,-8,753.0,MARRIED,,1981.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,5,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,163.0,58.0,17.8039912872797
MALE,27,16-24,"URBAN 500,000 AND OVER",Malopolskie,POST-SECONDARY OR HIGHER,liberal arts,EMPLOYED IN PUBLIC SECTOR,0,,MARRIED,7.0,,7.0,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,179.0,58.0,21.729455465438
