sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,21,16-24,"URBAN BELOW 20,000",Wielkopolskie,SECONDARY,no specialisation,PUPIL OR STUDENT,24,1408.0,SINGLE,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,0,NO,-8,NO,NO,,-8,NO,,,NONE,176.0,68.0,18.8172009132377
MALE,18,16-24,RURAL AREAS,Lubuskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,1379.0,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,6,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,ACTIVE,180.0,83.0,20.9875816862111
FEMALE,49,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,liberal arts,EMPLOYED IN PRIVATE SECTOR,5,2014.0,DIVORCED,9.0,1965.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,161.0,81.0,33.2422393418592
FEMALE,21,16-24,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,no specialisation,PUPIL OR STUDENT,-8,1303.0,SINGLE,7.0,,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,21,NO,-8,NO,NO,,-8,NO,,,ACTIVE,166.0,54.0,22.1124837700954
MALE,53,65+,"URBAN 200,000-500,000",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,-8,111.0,MARRIED,11.0,,,1998.0,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,20,YES,28,NO,NO,NO,-8,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GREAT BRITAIN,NONE,164.0,83.0,27.0880105073043
FEMALE,24,16-24,"URBAN BELOW 20,000",Warminsko-mazurskie,SECONDARY,economy and administration,PUPIL OR STUDENT,0,993.0,SINGLE,,1981.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,164.0,51.0,20.3748458208065
MALE,44,35-44,"URBAN 100,000-200,000",Warminsko-mazurskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,0,5582.0,MARRIED,10.0,1999.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,21,YES,10,NO,NO,YES,13,"YES, TO EU COUNTRY",MORE THAN 2 YEARS,GERMANY,NONE,169.0,80.0,27.7451598575256
FEMALE,51,60-64,"URBAN 200,000-500,000",Podlaskie,SECONDARY,production and processing,EMPLOYED IN PUBLIC SECTOR,-8,1215.0,MARRIED,,1977.0,7.0,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,5,YES,31,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,167.0,58.0,25.127812677834
MALE,16,16-24,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,,SINGLE,7.0,1981.0,,,DELIGHTED,3.0,IT`S DIFFICULT TO TELL,YES,NO,NO,6,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",FOREVER,,ACTIVE,175.0,73.0,17.6532495376579
MALE,60,60-64,"URBAN 20,000-100,000",Slaskie,POST-SECONDARY OR HIGHER,armed forces and country protection,RETIRED,0,1449.0,MARRIED,6.0,1975.0,7.0,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,15,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,160.0,78.0,23.1206569951234
MALE,30,25-34,"URBAN 20,000-100,000",Lodzkie,VOCATIONAL/GRAMMAR,production and processing,SELF-EMPLOYED,4,3671.0,MARRIED,8.0,,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,-8,NO,NO,NO,-8,NO,,NORWAY,NONE,185.0,81.0,28.2914756973191
MALE,33,45-59,"URBAN BELOW 20,000",Dolnoslaskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0,3191.0,MARRIED,,1985.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,6,YES,15,YES,NO,NO,-8,NO,,,NONE,182.0,95.0,29.5647703089994
FEMALE,78,65+,"URBAN 20,000-100,000",Malopolskie,POST-SECONDARY OR HIGHER,healthcare,RETIRED,-8,,WIDOWED,4.0,,11.0,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,165.0,69.0,24.6167373123703
FEMALE,32,35-44,"URBAN 20,000-100,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,economy and administration,UNEMPLOYED,11,1475.0,DIVORCED,9.0,1988.0,,,UNHAPPY,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,6,NO,-8,NO,NO,YES,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,153.0,80.0,25.3418526239958
FEMALE,42,35-44,"URBAN BELOW 20,000",Wielkopolskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,-8,1468.0,,7.0,1989.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,19,YES,10,NO,NO,YES,12,"YES, TO EU COUNTRY",MORE THAN 2 YEARS,GERMANY,NONE,169.0,44.0,23.9333486607414
MALE,35,16-24,"URBAN BELOW 20,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,social sciences,UNEMPLOYED,-8,1441.0,SINGLE,7.0,1981.0,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,10,YES,17,NO,NO,NO,-8,"YES, TO EU COUNTRY",IT DEPENDS,,PASSIVE,175.0,72.0,22.22693334243
FEMALE,34,25-34,"URBAN 20,000-100,000",Podlaskie,VOCATIONAL/GRAMMAR,social sciences,UNEMPLOYED,5,1496.0,SINGLE,10.0,1998.0,7.0,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,1,NO,-8,NO,YES,NO,-8,"YES, TO EU COUNTRY",FOREVER,,PASSIVE,180.0,49.0,23.6459768124096
MALE,18,16-24,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,production and processing,PUPIL OR STUDENT,-8,1447.0,SINGLE,7.0,1981.0,,,PLEASED,,IT`S DIFFICULT TO TELL,YES,YES,NO,10,NO,-8,NO,NO,NO,33,"YES, TO EU COUNTRY",IT DEPENDS,GREAT BRITAIN,ACTIVE,188.0,78.0,17.1177770746785
FEMALE,74,65+,"URBAN 200,000-500,000",Lubuskie,POST-SECONDARY OR HIGHER,services for the population and transport services,RETIRED,-8,1437.0,MARRIED,,,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7,NO,-8,NO,NO,NO,-8,NO,,,NONE,164.0,80.0,23.5976699699436
FEMALE,57,45-59,"URBAN 500,000 AND OVER",Lodzkie,PRIMARY/NO EDUCATION,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0,1242.0,MARRIED,4.0,2001.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,4,YES,10,NO,NO,NO,-8,NO,,,NONE,170.0,47.0,22.1912822092633
MALE,19,16-24,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,1561.0,SINGLE,7.0,1981.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,-8,NO,NO,YES,14,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,ACTIVE,181.0,82.0,25.163269244088
MALE,35,25-34,RURAL AREAS,Malopolskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0,1499.0,SINGLE,7.0,,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,5,NO,-8,NO,NO,NO,-8,NO,,,NONE,185.0,91.0,29.1940695136039
MALE,92,65+,"URBAN 100,000-200,000",Lodzkie,PRIMARY/NO EDUCATION,production and processing,RETIRED,0,1943.0,MARRIED,2.0,1957.0,,,MIXED,8.0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,1,YES,25,NO,NO,NO,-8,NO,,,NONE,165.0,103.0,25.899088990829
