sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,16,25-34,"URBAN 20,000-100,000",Swietokrzyskie,SECONDARY,no specialisation,PUPIL OR STUDENT,25,1372.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1,NO,-8,NO,NO,NO,-8,"YES, TO NON-EU COUNTRY",,,PASSIVE,183.0,70.0,21.0144954234225
FEMALE,19,25-34,"URBAN 20,000-100,000",Slaskie,POST-SECONDARY OR HIGHER,economy and administration,OTHER ECONOMICALLY INACTIVE,11,1298.0,MARRIED,4.0,1988.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,3,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,PASSIVE,168.0,65.0,19.2664925719446
MALE,19,16-24,"URBAN 100,000-200,000",Wielkopolskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,-8,1435.0,SINGLE,7.0,1981.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,4,NO,-8,NO,NO,,-8,NO,,,ACTIVE,181.0,122.0,25.3319536570042
MALE,40,25-34,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,pedagogics,RETIRED,0,2358.0,MARRIED,4.0,,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1,NO,-8,YES,NO,NO,-8,NO,,,ACTIVE,167.0,70.0,22.088002488533
MALE,43,45-59,"URBAN 100,000-200,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0,1634.0,MARRIED,4.0,,,1998.0,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,YES,26,NO,NO,YES,5,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,186.0,102.0,30.6717593025776
MALE,23,16-24,RURAL AREAS,Podkarpackie,SECONDARY,no specialisation,PUPIL OR STUDENT,-8,-8.0,SINGLE,,1981.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,33,NO,-8,YES,NO,,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,ACTIVE,187.0,76.0,25.9756108343089
FEMALE,35,35-44,RURAL AREAS,Zachodnio-pomorskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,0,699.0,MARRIED,10.0,1976.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,YES,9,NO,NO,YES,26,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,167.0,89.0,32.5330901418412
FEMALE,92,65+,"URBAN 200,000-500,000",Podlaskie,POST-SECONDARY OR HIGHER,not applicable,RETIRED,0,480.0,MARRIED,,1962.0,7.0,,MIXED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,171.0,75.0,28.3758434773126
MALE,18,16-24,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,,SINGLE,7.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,1,YES,3,NO,NO,,-8,"YES, TO EU COUNTRY",,,ACTIVE,191.0,78.0,26.5724391035273
FEMALE,75,65+,"URBAN 20,000-100,000",Swietokrzyskie,SECONDARY,no specialisation,RETIRED,24,638.0,MARRIED,2.0,1963.0,7.0,,MIXED,7.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,5,NO,-8,NO,NO,NO,-8,NO,,,NONE,159.0,79.0,20.4247775387334
