sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,63,16-24,"URBAN 200,000-500,000",Malopolskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,22.0,1450.0,SINGLE,,,,,MIXED,4.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,2.0,NO,20.0,NO,NO,NO,,NO,,,NONE,180.0,83.0,20.5238574913108
MALE,16,45-59,"URBAN 20,000-100,000",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,social sciences,OTHER ECONOMICALLY INACTIVE,6.0,,DIVORCED,8.0,1983.0,,,MOSTLY SATISFIED,5.0,IT`S DIFFICULT TO TELL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,ACTIVE,167.0,52.0,22.1608703728388
MALE,48,45-59,"URBAN 20,000-100,000",Mazowieckie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1571.0,MARRIED,6.0,1982.0,,,MOSTLY DISSATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3.0,YES,,NO,NO,NO,,NO,,,PASSIVE,166.0,59.0,30.5467618563773
MALE,49,16-24,"URBAN BELOW 20,000",Warminsko-mazurskie,SECONDARY,technical science,RETIRED,0.0,100.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,0.0,YES,15.0,NO,NO,NO,,NO,,,NONE,165.0,57.0,26.6022906808376
FEMALE,29,25-34,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,biological sciences,RETIRED,,,MARRIED,7.0,,,1997.0,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,10.0,NO,,NO,NO,NO,,NO,,,NONE,174.0,54.0,17.9474493496074
MALE,80,25-34,"URBAN 100,000-200,000",Warminsko-mazurskie,SECONDARY,economy and administration,LONG-TERM SICK/DISABLED,0.0,1640.0,MARRIED,,1982.0,,,DELIGHTED,0.0,,YES,NO,YES,18.0,NO,16.0,NO,NO,NO,,NO,,,NONE,193.0,51.0,15.4424881314346
FEMALE,57,35-44,"URBAN 100,000-200,000",Swietokrzyskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,,909.0,MARRIED,9.0,1982.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0.0,NO,11.0,NO,NO,YES,,"YES, TO EU COUNTRY",,,ACTIVE,196.0,91.0,14.2181016473778
MALE,76,16-24,"URBAN 200,000-500,000",Mazowieckie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,6.0,1066.0,MARRIED,,1966.0,7.0,,MOSTLY SATISFIED,4.0,,YES,YES,YES,0.0,NO,,YES,NO,NO,,NO,,,NONE,187.0,40.0,26.3918573711919
FEMALE,30,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,,,MARRIED,7.0,1982.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5.0,NO,,NO,NO,NO,,NO,,,PASSIVE,195.0,77.0,32.9505108297466
MALE,33,45-59,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,armed forces and country protection,PUPIL OR STUDENT,0.0,1556.0,DIVORCED,7.0,1982.0,7.0,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9.0,NO,,NO,NO,YES,,NO,LESS THAN 1 TO 2 YEARS,,NONE,173.0,55.0,15.2716307209135
