sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,19,45-59,"URBAN 200,000-500,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,24,1219.0,MARRIED,,,,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,9,YES,17,NO,NO,NO,-8,NO,,,NONE,182.0,67.0,25.2558581903225
FEMALE,16,16-24,RURAL AREAS,Kujawsko-pomorskie,SECONDARY,no specialisation,OTHER ECONOMICALLY INACTIVE,-8,1415.0,SINGLE,7.0,1983.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,172.0,80.0,18.6729792626345
FEMALE,16,16-24,"URBAN 100,000-200,000",Lodzkie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,-7,1394.0,SINGLE,7.0,1982.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,-8,NO,NO,,-8,NO,,,ACTIVE,155.0,78.0,17.1453337470628
MALE,26,60-64,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,services for the population and transport services,RETIRED,-1,1020.0,MARRIED,12.0,,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,8,YES,-8,YES,NO,NO,-8,NO,,,NONE,164.0,70.0,27.6332923983075
FEMALE,16,25-34,RURAL AREAS,Zachodnio-pomorskie,SECONDARY,biological sciences,OTHER ECONOMICALLY INACTIVE,-8,-8.0,SINGLE,7.0,,,1998.0,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,NONE,163.0,60.0,15.2057517922273
FEMALE,85,25-34,RURAL AREAS,Warminsko-mazurskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,-7,1350.0,SINGLE,,1981.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,,NO,NO,7,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,GERMANY,NONE,165.0,70.0,35.7567943664362
FEMALE,16,16-24,"URBAN 500,000 AND OVER",Zachodnio-pomorskie,SECONDARY,no specialisation,PUPIL OR STUDENT,1,1302.0,SINGLE,7.0,1983.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8,NO,-8,NO,NO,YES,-8,NO,,,ACTIVE,172.0,64.0,16.3259066170203
FEMALE,78,60-64,RURAL AREAS,Podlaskie,SECONDARY,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0,1535.0,MARRIED,,1982.0,6.0,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,NO,-8,NO,NO,NO,-8,NO,,,NONE,171.0,63.0,23.5946475056913
FEMALE,40,65+,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,,DIVORCED,6.0,1974.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,162.0,70.0,17.1446766957104
FEMALE,30,60-64,RURAL AREAS,Zachodnio-pomorskie,PRIMARY/NO EDUCATION,production and processing,LONG-TERM SICK/DISABLED,0,-8.0,WIDOWED,4.0,1957.0,7.0,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,12,NO,-8,NO,NO,NO,-8,NO,,,NONE,154.0,80.0,23.1676393948417
MALE,24,16-24,RURAL AREAS,Zachodnio-pomorskie,PRIMARY/NO EDUCATION,services for the population and transport services,PUPIL OR STUDENT,3,93.0,MARRIED,7.0,,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7,NO,-8,NO,NO,NO,-8,NO,,NORWAY,PASSIVE,168.0,58.0,24.9640952258167
MALE,25,65+,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,technical science,RETIRED,-8,1558.0,MARRIED,,1973.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8,NO,-8,NO,NO,NO,-8,NO,,,NONE,162.0,67.0,24.4617757510131
MALE,22,35-44,RURAL AREAS,Malopolskie,POST-SECONDARY OR HIGHER,services for the population and transport services,RETIRED,0,,MARRIED,6.0,,7.0,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,171.0,62.0,28.5480896201462
MALE,23,60-64,RURAL AREAS,Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,social sciences,UNEMPLOYED,-7,1549.0,SINGLE,9.0,1991.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,YES,-8,NO,NO,NO,-8,NO,,GERMANY,NONE,160.0,82.0,25.7185342040438
FEMALE,18,16-24,"URBAN BELOW 20,000",Opolskie,VOCATIONAL/GRAMMAR,economy and administration,PUPIL OR STUDENT,-8,1607.0,SINGLE,7.0,1981.0,,,MIXED,0.0,IT`S DIFFICULT TO TELL,YES,YES,NO,22,NO,-8,NO,YES,,-8,NO,,GERMANY,ACTIVE,166.0,103.0,19.2934997932114
FEMALE,30,65+,RURAL AREAS,Dolnoslaskie,SECONDARY,social sciences,LONG-TERM SICK/DISABLED,0,1557.0,MARRIED,8.0,1961.0,,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,1,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,153.0,51.0,20.26105233907
FEMALE,63,45-59,RURAL AREAS,Podlaskie,SECONDARY,no specialisation,RETIRED,-8,1518.0,MARRIED,10.0,1949.0,7.0,,MIXED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,3,NO,-8,NO,YES,NO,-8,NO,,,NONE,165.0,62.0,23.5711012551144
MALE,32,45-59,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,production and processing,FARMER,0,1477.0,MARRIED,8.0,1977.0,,,PLEASED,,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,YES,-8,NO,,NO,8,NO,,GREAT BRITAIN,NONE,159.0,59.0,31.2083283442238
MALE,22,25-34,RURAL AREAS,Lubuskie,POST-SECONDARY OR HIGHER,services for the population and transport services,SELF-EMPLOYED,-8,1383.0,MARRIED,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,-7,NO,NO,NO,-8,NO,,,NONE,166.0,85.0,20.6638807370299
MALE,27,25-34,"URBAN 100,000-200,000",Podkarpackie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,-8,1374.0,MARRIED,4.0,2010.0,,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4,YES,-8,NO,YES,NO,0,NO,MORE THAN 2 YEARS,GERMANY,NONE,172.0,90.0,25.5176076590897
MALE,55,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,production and processing,SELF-EMPLOYED,0,6094.0,MARRIED,2.0,1985.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7,NO,10,NO,,NO,-8,NO,LESS THAN 1 YEAR,,NONE,156.0,78.0,23.8295758207671
MALE,17,25-34,"URBAN 100,000-200,000",Lubuskie,SECONDARY,economy and administration,LONG-TERM SICK/DISABLED,0,1446.0,MARRIED,6.0,,,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6,YES,-8,NO,NO,NO,11,NO,,BELGIUM,NONE,162.0,68.0,28.0695459313977
MALE,76,65+,RURAL AREAS,Swietokrzyskie,PRIMARY/NO EDUCATION,production and processing,RETIRED,0,532.0,WIDOWED,3.0,1960.0,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,NO,-8,NO,NO,NO,-8,NO,,,NONE,164.0,71.0,24.6059713231908
FEMALE,16,16-24,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,social sciences,PUPIL OR STUDENT,-8,1418.0,SINGLE,7.0,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,9,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",,,ACTIVE,165.0,50.0,13.0244702457931
FEMALE,61,60-64,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,production and processing,RETIRED,-8,1904.0,WIDOWED,10.0,1977.0,,,MOSTLY DISSATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,NO,-8,NO,NO,NO,-8,NO,,,NONE,176.0,57.0,31.091157588238
MALE,16,35-44,"URBAN 200,000-500,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,-8,1307.0,MARRIED,7.0,2011.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,11,YES,23,NO,NO,NO,-8,NO,,,NONE,159.0,94.0,28.9195008250542
