sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,78,45-59,"URBAN 200,000-500,000",Dolnoslaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,26.0,556.0,SINGLE,,,,,MIXED,6.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,1.0,NO,20.0,NO,NO,NO,,NO,,,NONE,168.0,80.0,26.0704665076966
MALE,23,45-59,"URBAN 20,000-100,000",Slaskie,PRIMARY/NO EDUCATION,services for the population and transport services,OTHER ECONOMICALLY INACTIVE,6.0,,MARRIED,7.0,1983.0,,,MOSTLY DISSATISFIED,8.0,IT`S DIFFICULT TO TELL,YES,YES,YES,18.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,NONE,162.0,59.0,12.962962962963
MALE,80,45-59,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,services for the population and transport services,RETIRED,0.0,1583.0,MARRIED,6.0,1982.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7.0,YES,,NO,NO,NO,,NO,,,PASSIVE,163.0,64.0,26.3588198942352
MALE,76,16-24,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,"agriculture, forestry, fishing",RETIRED,0.0,1524.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7.0,YES,9.0,NO,NO,,,NO,,,NONE,165.0,50.0,15.6261205773882
FEMALE,66,65+,"URBAN 100,000-200,000",Zachodnio-pomorskie,PRIMARY/NO EDUCATION,biological sciences,RETIRED,,,MARRIED,7.0,,,1998.0,PLEASED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,11.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",,,NONE,173.0,48.0,22.5835112196313
MALE,88,25-34,RURAL AREAS,Warminsko-mazurskie,SECONDARY,economy and administration,LONG-TERM SICK/DISABLED,0.0,1562.0,MARRIED,,1964.0,,,MOSTLY DISSATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,33.0,YES,16.0,NO,NO,NO,,NO,,GERMANY,NONE,189.0,56.0,21.8680002937657
MALE,62,60-64,"URBAN 100,000-200,000",Swietokrzyskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,,1605.0,MARRIED,7.0,1967.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3.0,NO,6.0,NO,NO,YES,,"YES, TO EU COUNTRY",,,ACTIVE,194.0,71.0,20.3061755649455
MALE,84,60-64,"URBAN 200,000-500,000",Podlaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0.0,1649.0,MARRIED,,1990.0,7.0,,MOSTLY SATISFIED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7.0,YES,,YES,NO,NO,,NO,,,PASSIVE,173.0,69.0,21.6760950834617
FEMALE,46,45-59,"URBAN BELOW 20,000",Dolnoslaskie,PRIMARY/NO EDUCATION,technical science,PUPIL OR STUDENT,,,MARRIED,7.0,1982.0,,,PLEASED,7.0,IT`S DIFFICULT TO TELL,YES,YES,YES,21.0,YES,,NO,NO,NO,,NO,,,PASSIVE,201.0,100.0,36.9232336815584
MALE,70,35-44,RURAL AREAS,Slaskie,SECONDARY,armed forces and country protection,RETIRED,0.0,1688.0,DIVORCED,7.0,1993.0,7.0,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,,NO,NO,,,NO,,,NONE,174.0,71.0,24.167507861911
MALE,53,16-24,RURAL AREAS,Opolskie,PRIMARY/NO EDUCATION,production and processing,RETIRED,,1563.0,SINGLE,6.0,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,11.0,NO,15.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,157.0,79.0,23.6762171974163
MALE,36,45-59,"URBAN BELOW 20,000",Dolnoslaskie,PRIMARY/NO EDUCATION,technical science,OTHER ECONOMICALLY INACTIVE,6.0,446.0,MARRIED,,1995.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,5.0,NO,15.0,NO,NO,NO,,NO,,,NONE,173.0,93.0,23.7329255605818
MALE,54,35-44,"URBAN 500,000 AND OVER",Malopolskie,POST-SECONDARY OR HIGHER,services for the population and transport services,RETIRED,0.0,,MARRIED,7.0,,9.0,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,31.0,NO,,NO,NO,NO,,NO,LESS THAN 1 TO 2 YEARS,,ACTIVE,164.0,77.0,21.9723664348546
MALE,43,60-64,"URBAN 500,000 AND OVER",Kujawsko-pomorskie,SECONDARY,social sciences,EMPLOYED IN PUBLIC SECTOR,0.0,1203.0,MARRIED,7.0,1982.0,,,MOSTLY SATISFIED,9.0,IT`S DIFFICULT TO TELL,YES,YES,NO,5.0,YES,,NO,NO,,,"YES, TO EU COUNTRY",,GERMANY,PASSIVE,181.0,68.0,28.3707970944728
FEMALE,61,65+,"URBAN BELOW 20,000",Wielkopolskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,23.0,412.0,SINGLE,8.0,2009.0,,,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,19.0,NO,,YES,NO,NO,,NO,FOREVER,GERMANY,ACTIVE,165.0,98.0,23.303113022958
MALE,19,16-24,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,social sciences,UNEMPLOYED,,1234.0,MARRIED,7.0,1982.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,7.0,NO,,NO,NO,NO,,NO,,,ACTIVE,161.0,90.0,30.9271275376458
MALE,26,25-34,RURAL AREAS,Podlaskie,SECONDARY,"agriculture, forestry, fishing",RETIRED,0.0,1565.0,MARRIED,7.0,1981.0,7.0,,MOSTLY SATISFIED,6.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,4.0,NO,,YES,NO,NO,,,,,NONE,161.0,80.0,33.0837659379976
