sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,66,45-59,RURAL AREAS,Lodzkie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,25.0,2137.0,SINGLE,,,,,MIXED,3.0,IT`S DIFFICULT TO TELL,YES,YES,NO,11.0,NO,20.0,NO,NO,NO,,NO,,,NONE,188.0,94.0,21.9754522765856
MALE,22,45-59,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,0.0,,DIVORCED,7.0,1981.0,,,MOSTLY DISSATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,9.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,NONE,166.0,62.0,24.6655690042776
MALE,24,45-59,"URBAN 100,000-200,000",Lodzkie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0.0,1633.0,MARRIED,6.0,1981.0,,,MOSTLY DISSATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3.0,YES,,YES,NO,NO,,"YES, TO EU COUNTRY",,,PASSIVE,166.0,62.0,15.6440525431083
FEMALE,37,16-24,RURAL AREAS,Warminsko-mazurskie,SECONDARY,production and processing,RETIRED,0.0,1232.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3.0,NO,9.0,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,165.0,51.0,22.5547483220523
FEMALE,92,25-34,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,biological sciences,EMPLOYED IN PUBLIC SECTOR,,,MARRIED,7.0,,,1998.0,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,9.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,173.0,57.0,16.8709717889361
MALE,88,25-34,"URBAN 100,000-200,000",Podkarpackie,SECONDARY,no specialisation,UNEMPLOYED,0.0,1687.0,MARRIED,,1981.0,,,DELIGHTED,6.0,,YES,NO,NO,4.0,NO,16.0,NO,NO,NO,,NO,,GERMANY,ACTIVE,164.0,58.0,15.8534558370956
FEMALE,75,65+,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,no specialisation,UNEMPLOYED,,1778.0,SINGLE,9.0,1937.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,3.0,NO,5.0,NO,NO,YES,,NO,,,ACTIVE,202.0,88.0,16.7587868484538
MALE,72,60-64,"URBAN 200,000-500,000",Podlaskie,SECONDARY,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0.0,1054.0,WIDOWED,,1966.0,7.0,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,,YES,NO,NO,,NO,,,ACTIVE,164.0,67.0,17.5142896654587
FEMALE,45,45-59,RURAL AREAS,Wielkopolskie,SECONDARY,technical science,PUPIL OR STUDENT,,,SINGLE,7.0,1981.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,,YES,NO,11.0,NO,,NO,NO,,,NO,,,NONE,199.0,82.0,15.8874488931761
MALE,60,45-59,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,biological sciences,EMPLOYED IN PRIVATE SECTOR,0.0,1765.0,SINGLE,7.0,2000.0,7.0,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,,NO,NO,NO,,NO,LESS THAN 1 TO 2 YEARS,,NONE,175.0,60.0,30.6423852613879
