sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,17,16-24,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,24.0,1312.0,SINGLE,,,,,MIXED,0.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,13.0,NO,16.0,NO,NO,NO,,NO,,,ACTIVE,182.0,57.0,20.8920885494583
MALE,21,16-24,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0.0,,SINGLE,7.0,1981.0,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,10.0,NO,,NO,YES,YES,,"YES, TO EU COUNTRY",IT DEPENDS,NETHERLANDS,ACTIVE,163.0,69.0,22.07144325934
FEMALE,73,65+,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,technical science,RETIRED,0.0,1289.0,WIDOWED,6.0,1953.0,,,PLEASED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,5.0,YES,,NO,NO,NO,,NO,,,PASSIVE,165.0,68.0,37.0793503256322
MALE,51,45-59,RURAL AREAS,Warminsko-mazurskie,SECONDARY,other,RETIRED,9.0,1358.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,10.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,5.0,YES,10.0,NO,NO,NO,,NO,,,NONE,185.0,70.0,21.6528862300919
MALE,21,25-34,"URBAN 100,000-200,000",Slaskie,POST-SECONDARY OR HIGHER,computer science,EMPLOYED IN PRIVATE SECTOR,,,SINGLE,7.0,,,1998.0,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,10.0,YES,,YES,YES,NO,,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,,ACTIVE,188.0,62.0,19.7339333202748
MALE,31,45-59,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,technical science,FARMER,0.0,1046.0,SINGLE,,1981.0,,,MOSTLY SATISFIED,0.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,2.0,YES,15.0,NO,NO,YES,,"YES, TO EU COUNTRY",MORE THAN 2 YEARS,GERMANY,NONE,186.0,75.0,21.4510846597106
FEMALE,28,35-44,"URBAN 100,000-200,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,,3288.0,DIVORCED,7.0,1993.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,5.0,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,OTHER COUNTRIES,ACTIVE,178.0,68.0,22.5193134496328
MALE,47,45-59,"URBAN 20,000-100,000",Podlaskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0.0,658.0,MARRIED,,1979.0,7.0,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,YES,,YES,YES,NO,,NO,,,NONE,182.0,107.0,25.3431420244355
MALE,19,16-24,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,,,SINGLE,7.0,1981.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10.0,YES,,NO,NO,,,NO,,,ACTIVE,190.0,62.0,24.5601049842825
FEMALE,56,45-59,RURAL AREAS,Slaskie,SECONDARY,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0.0,1374.0,DIVORCED,7.0,1973.0,5.0,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,10.0,NO,,NO,NO,NO,,NO,,,NONE,160.0,61.0,27.4350543783736
MALE,42,35-44,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,technical science,RETIRED,,1429.0,MARRIED,6.0,,,,MOSTLY SATISFIED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,10.0,NO,16.0,NO,NO,NO,,NO,,,PASSIVE,164.0,75.0,32.3423466536233
FEMALE,56,45-59,"URBAN BELOW 20,000",Warminsko-mazurskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,6.0,976.0,MARRIED,,1978.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,19.0,YES,20.0,NO,NO,NO,,NO,,,NONE,159.0,87.0,28.1454251963848
FEMALE,29,35-44,"URBAN 20,000-100,000",Slaskie,POST-SECONDARY OR HIGHER,pedagogics,EMPLOYED IN PUBLIC SECTOR,8.0,,DIVORCED,6.0,,11.0,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1.0,NO,,NO,NO,NO,,NO,,,ACTIVE,160.0,74.0,28.4067356919799
MALE,41,45-59,RURAL AREAS,Lubuskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,5714.0,MARRIED,6.0,1999.0,,,MOSTLY SATISFIED,3.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,5.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,GERMANY,NONE,176.0,98.0,28.3633878466274
FEMALE,27,35-44,"URBAN BELOW 20,000",Lubuskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,24.0,747.0,SINGLE,8.0,2002.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,1.0,NO,,YES,NO,YES,,"YES, TO EU COUNTRY",MORE THAN 2 YEARS,GERMANY,ACTIVE,165.0,89.0,25.7170202177487
FEMALE,54,45-59,"URBAN 200,000-500,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,,1412.0,WIDOWED,6.0,1971.0,,,PLEASED,10.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,156.0,85.0,32.0393485147338
FEMALE,84,65+,"URBAN 100,000-200,000",Podlaskie,SECONDARY,"agriculture, forestry, fishing",RETIRED,6.0,1477.0,MARRIED,10.0,1967.0,7.0,,PLEASED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4.0,NO,,YES,NO,NO,,NO,,,NONE,161.0,107.0,32.8828330247253
MALE,33,25-34,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,,1993.0,SINGLE,7.0,1981.0,,,MOSTLY DISSATISFIED,,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,10.0,NO,,YES,NO,YES,14.0,"YES, TO NON-EU COUNTRY",IT DEPENDS,GREAT BRITAIN,ACTIVE,185.0,104.0,35.9233607364092
MALE,37,45-59,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,FARMER,,650.0,MARRIED,,,,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,0.0,YES,,YES,YES,NO,,NO,,,NONE,176.0,83.0,20.8578716482308
MALE,67,45-59,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",FARMER,,,MARRIED,10.0,1969.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,YES,10.0,YES,NO,NO,,NO,,,NONE,169.0,62.0,25.011152898203
MALE,19,45-59,"URBAN 100,000-200,000",Wielkopolskie,SECONDARY,computer science,EMPLOYED IN PRIVATE SECTOR,6.0,,SINGLE,7.0,1981.0,,,MIXED,1.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,1.0,YES,,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,PASSIVE,186.0,95.0,22.1348435934247
MALE,29,45-59,"URBAN 100,000-200,000",Mazowieckie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,,1388.0,SINGLE,7.0,,,,MIXED,2.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,15.0,YES,,NO,NO,NO,,NO,,,ACTIVE,192.0,80.0,23.0441045735437
MALE,58,45-59,RURAL AREAS,Lodzkie,SECONDARY,technical science,SELF-EMPLOYED,0.0,1427.0,MARRIED,8.0,1977.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,10.0,NO,,NO,,NO,,NO,,,PASSIVE,171.0,99.0,37.0617991959718
FEMALE,20,16-24,RURAL AREAS,Opolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,,786.0,SINGLE,7.0,,,,MOSTLY DISSATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,10.0,NO,,NO,NO,YES,,"YES, TO EU COUNTRY",IT DEPENDS,NETHERLANDS,ACTIVE,179.0,66.0,23.4711110594282
MALE,57,45-59,RURAL AREAS,Podkarpackie,SECONDARY,technical science,UNEMPLOYED,0.0,783.0,MARRIED,12.0,2007.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,,NO,YES,NO,,NO,,,NONE,170.0,76.0,26.2830232806242
FEMALE,17,16-24,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,PUPIL OR STUDENT,6.0,500.0,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10.0,NO,,NO,NO,,,NO,,,NONE,157.0,66.0,33.8116644886619
MALE,17,16-24,RURAL AREAS,Lodzkie,SECONDARY,no specialisation,PUPIL OR STUDENT,0.0,,SINGLE,7.0,,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,10.0,NO,,YES,NO,,,NO,,,ACTIVE,189.0,89.0,22.3120033768889
FEMALE,57,60-64,"URBAN 200,000-500,000",Slaskie,SECONDARY,liberal arts,LONG-TERM SICK/DISABLED,,1304.0,WIDOWED,7.0,1970.0,,,MIXED,10.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,7.0,NO,,NO,,NO,,,NONE,166.0,68.0,21.7960521234609
MALE,33,45-59,"URBAN BELOW 20,000",Podkarpackie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",FARMER,,2595.0,MARRIED,,1991.0,7.0,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,YES,,NO,NO,NO,,NO,,,NONE,183.0,89.0,37.4446668377871
MALE,52,45-59,RURAL AREAS,Podkarpackie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1042.0,MARRIED,8.0,2004.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,16.0,NO,NO,NO,,NO,,,NONE,189.0,89.0,21.1830161308819
MALE,43,45-59,"URBAN 100,000-200,000",Slaskie,SECONDARY,technical science,RETIRED,0.0,1729.0,MARRIED,11.0,,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,9.0,NO,,NO,NO,NO,,NO,,,NONE,177.0,89.0,32.1482563213183
FEMALE,16,16-24,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,6.0,951.0,SINGLE,,1981.0,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,2.0,YES,,YES,NO,,,NO,,,ACTIVE,161.0,67.0,19.4574916391857
FEMALE,32,16-24,RURAL AREAS,Lubuskie,SECONDARY,biological sciences,PUPIL OR STUDENT,6.0,924.0,SINGLE,,1981.0,,1998.0,MOSTLY SATISFIED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4.0,NO,,NO,YES,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GREAT BRITAIN,PASSIVE,,65.0,23.4287724530642
FEMALE,55,65+,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,FARMER,6.0,,MARRIED,,1959.0,,,MOSTLY SATISFIED,10.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,169.0,56.0,27.1545513218504
MALE,22,25-34,"URBAN 100,000-200,000",Opolskie,POST-SECONDARY OR HIGHER,no specialisation,PUPIL OR STUDENT,,,SINGLE,7.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,20.0,NO,,NO,NO,NO,,NO,,,ACTIVE,194.0,64.0,21.8924740123224
FEMALE,70,65+,"URBAN 100,000-200,000",Podlaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,23.0,1187.0,WIDOWED,,1940.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5.0,YES,,NO,NO,NO,,NO,,,NONE,160.0,72.0,33.7978713348227
MALE,31,35-44,RURAL AREAS,Warminsko-mazurskie,SECONDARY,technical science,SELF-EMPLOYED,6.0,1664.0,MARRIED,6.0,,,,DELIGHTED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,19.0,NO,,NO,NO,NO,,NO,,,PASSIVE,169.0,74.0,27.6069962390928
FEMALE,29,45-59,"URBAN 100,000-200,000",Slaskie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PRIVATE SECTOR,0.0,,MARRIED,,2008.0,,,PLEASED,7.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,10.0,NO,,NO,NO,NO,,NO,,,NONE,158.0,66.0,22.5502191583933
FEMALE,58,65+,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,,972.0,WIDOWED,,,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1.0,NO,,NO,NO,NO,,NO,,,NONE,156.0,62.0,22.5863388549234
MALE,17,16-24,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1244.0,SINGLE,,1981.0,7.0,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,5.0,NO,,NO,NO,NO,,NO,,,NONE,190.0,86.0,24.970882910357
FEMALE,76,65+,"URBAN 20,000-100,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,,1334.0,WIDOWED,,1954.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,1.0,NO,,NO,NO,NO,,NO,,,NONE,155.0,64.0,30.0448005576357
FEMALE,62,65+,"URBAN 100,000-200,000",Warminsko-mazurskie,PRIMARY/NO EDUCATION,"agriculture, forestry, fishing",RETIRED,24.0,964.0,WIDOWED,10.0,,,,MIXED,10.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,1.0,YES,20.0,NO,NO,NO,,NO,,,NONE,158.0,87.0,28.067851509548
MALE,23,25-34,"URBAN 500,000 AND OVER",Dolnoslaskie,SECONDARY,technical science,UNEMPLOYED,24.0,1789.0,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,9.0,YES,,YES,YES,NO,,NO,IT DEPENDS,,ACTIVE,181.0,64.0,25.5205663798947
MALE,77,65+,"URBAN BELOW 20,000",Lodzkie,POST-SECONDARY OR HIGHER,social sciences,RETIRED,,,MARRIED,2.0,,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO,,5.0,NO,,NO,NO,NO,,NO,,,NONE,169.0,94.0,26.1593484392898
