sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,65,25-34,"URBAN 200,000-500,000",Mazowieckie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,24.0,677.0,SINGLE,,,,,MIXED,3.0,,YES,NO OPINION,YES,9.0,NO,19.0,NO,NO,NO,,NO,,,NONE,180.0,45.0,24.1590158879622
MALE,26,45-59,"URBAN 100,000-200,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,6.0,,DIVORCED,9.0,1982.0,,,MOSTLY DISSATISFIED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,11.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,ACTIVE,163.0,51.0,14.7104736077047
MALE,60,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,1.0,1573.0,MARRIED,6.0,1981.0,,,MOSTLY DISSATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8.0,YES,,NO,NO,NO,,NO,,,PASSIVE,165.0,53.0,32.9897178146281
MALE,21,25-34,"URBAN BELOW 20,000",Warminsko-mazurskie,SECONDARY,technical science,RETIRED,0.0,2303.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10.0,YES,9.0,NO,NO,NO,,NO,,,NONE,162.0,46.0,18.5920195477884
MALE,31,65+,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,pedagogics,RETIRED,,,MARRIED,7.0,,,1998.0,PLEASED,3.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,11.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,164.0,71.0,16.0591923269157
MALE,70,25-34,"URBAN 100,000-200,000",Warminsko-mazurskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,1680.0,MARRIED,,1981.0,,,DELIGHTED,3.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,8.0,YES,15.0,NO,NO,NO,,NO,,GERMANY,NONE,178.0,66.0,27.5488076822136
MALE,73,35-44,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,,506.0,SINGLE,9.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,1.0,NO,NO,YES,,"YES, TO EU COUNTRY",,,ACTIVE,202.0,88.0,20.900948677123
MALE,76,16-24,RURAL AREAS,Podlaskie,SECONDARY,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,6.0,899.0,MARRIED,,1939.0,7.0,,MOSTLY SATISFIED,3.0,,YES,YES,YES,8.0,YES,,NO,YES,NO,,NO,,,NONE,175.0,54.0,19.511093953475
FEMALE,52,35-44,RURAL AREAS,Wielkopolskie,SECONDARY,no specialisation,PUPIL OR STUDENT,,,MARRIED,7.0,1969.0,,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,,10.0,YES,,NO,NO,NO,,NO,,,NONE,190.0,66.0,38.6955735674313
MALE,57,45-59,RURAL AREAS,Slaskie,SECONDARY,armed forces and country protection,PUPIL OR STUDENT,0.0,1539.0,DIVORCED,9.0,1998.0,7.0,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,,NO,NO,YES,,NO,LESS THAN 1 TO 2 YEARS,,NONE,172.0,57.0,24.2855075814618
