sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,22,16-24,"URBAN 200,000-500,000",Malopolskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,24,1678.0,MARRIED,,,,,MOSTLY SATISFIED,3.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,0,YES,-8,NO,NO,NO,-8,NO,,,NONE,186.0,68.0,17.0393758071284
MALE,18,45-59,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,25,1583.0,WIDOWED,7.0,1982.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,-8,NO,NO,NO,-8,NO,IT DEPENDS,GERMANY,PASSIVE,185.0,82.0,25.0766488355162
MALE,16,45-59,"URBAN 100,000-200,000",Lodzkie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,-8,1530.0,SINGLE,7.0,1949.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,6,YES,-8,NO,NO,,-8,NO,,,NONE,158.0,77.0,24.6985693310429
MALE,44,16-24,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,technical science,RETIRED,0,1639.0,MARRIED,7.0,,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0,NO,-8,YES,NO,NO,-8,NO,,,NONE,165.0,64.0,23.9916639177331
MALE,89,65+,RURAL AREAS,Zachodnio-pomorskie,SECONDARY,biological sciences,RETIRED,0,22.0,SINGLE,7.0,,,1998.0,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,NO,-8,NO,,NO,-8,"YES, TO EU COUNTRY",,,NONE,166.0,71.0,26.0427610083752
MALE,75,25-34,"URBAN 100,000-200,000",Warminsko-mazurskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,0,216.0,DIVORCED,,1950.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,1,NO,16,NO,NO,NO,-8,NO,,GERMANY,NONE,175.0,67.0,13.7590801967171
FEMALE,76,35-44,"URBAN 100,000-200,000",Swietokrzyskie,SECONDARY,no specialisation,UNEMPLOYED,-1,722.0,MARRIED,10.0,1983.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,NO,17,YES,NO,YES,-8,NO,,,NONE,172.0,78.0,22.2622131942181
MALE,82,16-24,"URBAN 200,000-500,000",Mazowieckie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0,44.0,MARRIED,,1982.0,7.0,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4,YES,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,GERMANY,ACTIVE,172.0,71.0,20.8800189096896
FEMALE,52,45-59,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,,DIVORCED,7.0,1975.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,0,NO,-8,NO,NO,NO,-8,NO,,,NONE,176.0,72.0,17.8717284042829
MALE,69,16-24,RURAL AREAS,Slaskie,SECONDARY,biological sciences,PUPIL OR STUDENT,0,1612.0,MARRIED,3.0,2009.0,7.0,,MIXED,0.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,0,YES,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",,,ACTIVE,164.0,77.0,16.6711164640784
