sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,18,16-24,RURAL AREAS,Dolnoslaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,25.0,1650.0,SINGLE,,,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,5.0,NO,16.0,NO,NO,NO,,NO,,,ACTIVE,185.0,87.0,22.5437404343646
MALE,25,25-34,"URBAN 20,000-100,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,6.0,,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,175.0,47.0,23.2219441429059
MALE,41,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,liberal arts,EMPLOYED IN PRIVATE SECTOR,0.0,2749.0,MARRIED,6.0,1991.0,,,MOSTLY DISSATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4.0,NO,,NO,NO,NO,,NO,,,PASSIVE,176.0,87.0,34.6303150499682
FEMALE,65,60-64,RURAL AREAS,Warminsko-mazurskie,SECONDARY,technical science,RETIRED,0.0,740.0,MARRIED,4.0,,,,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,6.0,NO,16.0,NO,NO,NO,,NO,,,NONE,164.0,112.0,28.1439887760023
MALE,35,25-34,"URBAN 100,000-200,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PRIVATE SECTOR,,,MARRIED,10.0,,,1998.0,PLEASED,5.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,19.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,169.0,70.0,23.3319868745625
MALE,27,25-34,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,economy and administration,EMPLOYED IN PRIVATE SECTOR,0.0,1693.0,MARRIED,,1999.0,,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,2.0,YES,4.0,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,183.0,88.0,19.0835665437242
MALE,33,25-34,"URBAN 100,000-200,000",Warminsko-mazurskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,,7828.0,MARRIED,9.0,2007.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5.0,NO,5.0,NO,NO,YES,,"YES, TO EU COUNTRY",MORE THAN 2 YEARS,OTHER COUNTRIES,ACTIVE,191.0,91.0,23.3320758097043
FEMALE,65,60-64,RURAL AREAS,Podlaskie,PRIMARY/NO EDUCATION,services for the population and transport services,RETIRED,0.0,1640.0,MARRIED,,1967.0,7.0,,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5.0,NO,,NO,NO,NO,,NO,,,NONE,159.0,59.0,22.7822655274844
FEMALE,19,16-24,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,no specialisation,PUPIL OR STUDENT,,,SINGLE,7.0,1981.0,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,YES,YES,20.0,NO,,NO,NO,,,NO,,,PASSIVE,191.0,68.0,18.3974970558937
FEMALE,57,25-34,"URBAN BELOW 20,000",Zachodnio-pomorskie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0.0,1605.0,SINGLE,7.0,1981.0,7.0,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,162.0,64.0,21.7909817668246
MALE,30,35-44,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,,1363.0,MARRIED,6.0,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,NO,16.0,NO,NO,NO,,NO,,,PASSIVE,177.0,82.0,29.0125213154547
