sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,16,16-24,"URBAN 200,000-500,000",Wielkopolskie,SECONDARY,no specialisation,PUPIL OR STUDENT,24.0,1678.0,SINGLE,,,,,MIXED,5.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,7.0,NO,16.0,NO,NO,NO,,NO,,,NONE,165.0,57.0,29.1674483935557
MALE,20,45-59,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,,SINGLE,7.0,1981.0,,,MIXED,6.0,IT`S DIFFICULT TO TELL,YES,YES,YES,10.0,NO,,NO,NO,YES,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,179.0,95.0,24.7161341473871
FEMALE,44,45-59,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,0.0,1640.0,MARRIED,7.0,1981.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,YES,,NO,,NO,,NO,,,PASSIVE,165.0,58.0,31.7772101960566
MALE,22,60-64,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,technical science,RETIRED,0.0,2783.0,SINGLE,7.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,5.0,NO,16.0,NO,NO,NO,,NO,,,NONE,184.0,92.0,20.8117767207712
MALE,71,60-64,"URBAN 100,000-200,000",Podkarpackie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,,,MARRIED,10.0,,,1998.0,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,10.0,NO,,NO,NO,YES,,"YES, TO EU COUNTRY",IT DEPENDS,,NONE,172.0,80.0,21.5556075588393
MALE,79,45-59,"URBAN 100,000-200,000",Podkarpackie,SECONDARY,technical science,RETIRED,0.0,2002.0,MARRIED,,1979.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,19.0,NO,16.0,NO,NO,NO,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,176.0,104.0,31.3610489489785
MALE,46,35-44,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,,3170.0,MARRIED,10.0,1999.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2.0,YES,7.0,NO,NO,YES,,"YES, TO EU COUNTRY",MORE THAN 2 YEARS,OTHER COUNTRIES,ACTIVE,197.0,96.0,24.4913175133522
FEMALE,86,65+,RURAL AREAS,Podlaskie,SECONDARY,"agriculture, forestry, fishing",RETIRED,6.0,1373.0,MARRIED,,1955.0,7.0,,PLEASED,15.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,,NO,NO,NO,,NO,,,NONE,162.0,59.0,27.9263067917067
FEMALE,17,16-24,"URBAN BELOW 20,000",Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,,,SINGLE,7.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,,14.0,NO,,NO,NO,,,NO,,,ACTIVE,165.0,59.0,17.5245269538867
FEMALE,16,16-24,RURAL AREAS,Slaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,0.0,1617.0,SINGLE,7.0,1981.0,7.0,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,10.0,NO,,NO,NO,,,NO,,,NONE,169.0,57.0,18.5358959824441
MALE,74,65+,"URBAN 200,000-500,000",Pomorskie,VOCATIONAL/GRAMMAR,healthcare,RETIRED,,1659.0,WIDOWED,6.0,,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,16.0,NO,,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,176.0,75.0,30.8239208971531
MALE,57,45-59,"URBAN 200,000-500,000",Wielkopolskie,SECONDARY,technical science,RETIRED,6.0,875.0,MARRIED,,1974.0,,,MOSTLY SATISFIED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,YES,20.0,NO,NO,NO,,NO,,,NONE,161.0,81.0,23.587972770915
MALE,40,16-24,RURAL AREAS,Malopolskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,,SINGLE,7.0,,7.0,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,6.0,YES,,NO,YES,NO,,NO,,,NONE,170.0,73.0,26.0155017161287
MALE,33,16-24,"URBAN 200,000-500,000",Mazowieckie,PRIMARY/NO EDUCATION,no specialisation,UNEMPLOYED,0.0,988.0,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,6.0,IT`S DIFFICULT TO TELL,NO,NO OPINION,YES,4.0,YES,,NO,YES,,,"YES, TO EU COUNTRY",,GERMANY,NONE,166.0,68.0,18.6564164668755
MALE,60,65+,"URBAN 100,000-200,000",Pomorskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,24.0,1031.0,WIDOWED,6.0,1971.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,20.0,NO,,YES,NO,NO,,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,GERMANY,NONE,165.0,88.0,23.1450339909663
FEMALE,45,16-24,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,social sciences,UNEMPLOYED,,1615.0,MARRIED,9.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,161.0,67.0,19.8814371281947
FEMALE,42,45-59,"URBAN 100,000-200,000",Podlaskie,POST-SECONDARY OR HIGHER,social sciences,OTHER ECONOMICALLY INACTIVE,0.0,1592.0,MARRIED,6.0,1993.0,7.0,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5.0,NO,,NO,NO,NO,,NO,,,NONE,158.0,79.0,18.1666009789338
MALE,23,45-59,"URBAN 100,000-200,000",Slaskie,SECONDARY,architecture and construction,UNEMPLOYED,,1634.0,MARRIED,7.0,1981.0,,,MOSTLY SATISFIED,,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,5.0,YES,,NO,NO,YES,14.0,"YES, TO EU COUNTRY",IT DEPENDS,GREAT BRITAIN,PASSIVE,176.0,92.0,25.0476780037189
FEMALE,37,45-59,"URBAN 200,000-500,000",Lubuskie,SECONDARY,services for the population and transport services,SELF-EMPLOYED,,1667.0,MARRIED,,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,6.0,NO,,NO,,NO,,NO,,BELGIUM,NONE,163.0,60.0,19.5904244949166
FEMALE,54,25-34,"URBAN 200,000-500,000",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,,,DIVORCED,10.0,1984.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,4.0,YES,10.0,YES,NO,NO,,NO,,,NONE,168.0,61.0,24.6164164635576
