sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,64.0,35-44,RURAL AREAS,Pomorskie,POST-SECONDARY OR HIGHER,no specialisation,LONG-TERM SICK/DISABLED,24,1009.0,MARRIED,11.0,1981.0,10.0,,MOSTLY SATISFIED,4.0,IT`S DIFFICULT TO TELL,YES,NO,NO,-2.0,NO,-8,NO,NO,NO,-7.0,NO,FOREVER,GREAT BRITAIN,NONE,186.0,72.0,16.203698774260022
FEMALE,27.0,60-64,"URBAN 20,000-100,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,24,269.0,SINGLE,8.0,,4.0,,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,YES,YES,2.0,NO,-8,NO,NO,NO,-6.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,171.0,95.0,32.170270704004786
FEMALE,42.0,45-59,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,technical science,SELF-EMPLOYED,0,1530.0,MARRIED,10.0,1987.0,1.0,,MOSTLY SATISFIED,9.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,12.0,NO,20,NO,NO,NO,-6.0,NO,IT DEPENDS,GERMANY,NONE,158.0,76.0,24.22087106167763
MALE,17.0,45-59,"URBAN 100,000-200,000",Mazowieckie,VOCATIONAL/GRAMMAR,services for the population and transport services,LONG-TERM SICK/DISABLED,0,566.0,MARRIED,10.0,2006.0,2.0,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,11.0,NO,-8,NO,NO,NO,-8.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,172.0,55.0,25.56962364989777
MALE,18.0,65+,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,social sciences,UNEMPLOYED,0,111.0,MARRIED,12.0,1982.0,8.0,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,NO,-8,NO,NO,NO,-6.0,NO,IT DEPENDS,GERMANY,NONE,166.0,76.0,13.368263185286944
FEMALE,91.0,60-64,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24,623.0,SINGLE,11.0,,9.0,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,8.0,NO,-8,NO,NO,NO,-6.0,NO,IT DEPENDS,ITALY,NONE,179.0,82.0,27.35010417955475
FEMALE,48.0,65+,RURAL AREAS,Opolskie,VOCATIONAL/GRAMMAR,social welfare,SELF-EMPLOYED,-8,947.0,MARRIED,4.0,1969.0,11.0,,MOSTLY DISSATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,-8,NO,NO,NO,-5.0,NO,IT DEPENDS,NORWAY,NONE,156.0,63.0,22.776818766699648
FEMALE,37.0,60-64,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,pedagogics,RETIRED,6,157.0,SINGLE,8.0,,7.0,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,-8,NO,NO,NO,-7.0,NO,LESS THAN 1 YEAR,GREAT BRITAIN,NONE,167.0,49.0,24.129619842172936
MALE,26.0,25-34,"URBAN 500,000 AND OVER",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,24,2884.0,WIDOWED,1.0,1966.0,9.0,1990.0,PLEASED,5.0,IT`S DIFFICULT TO TELL,YES,YES,NO,13.0,YES,-8,NO,NO,NO,-7.0,NO,IT DEPENDS,GERMANY,NONE,172.0,54.0,24.002412734329575
FEMALE,63.0,25-34,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,economy and administration,EMPLOYED IN PRIVATE SECTOR,0,159.0,MARRIED,9.0,1978.0,11.0,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,22.0,YES,20,NO,NO,NO,-6.0,NO,IT DEPENDS,GERMANY,PASSIVE,173.0,85.0,22.941038693861913
