sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,44.0,65+,RURAL AREAS,Pomorskie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,24.0,1110.0,MARRIED,10.0,1977.0,,,MOSTLY SATISFIED,2.0,IT`S DIFFICULT TO TELL,YES,NO,NO,3.0,NO,20.0,NO,NO,NO,10.0,NO,FOREVER,GREAT BRITAIN,NONE,188.0,73.0,18.20588272764764
FEMALE,19.0,45-59,"URBAN 20,000-100,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",OTHER ECONOMICALLY INACTIVE,24.0,375.0,MARRIED,5.0,1991.0,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,YES,YES,1.0,NO,8.0,NO,NO,NO,39.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,169.0,94.0,19.31513610685692
FEMALE,74.0,65+,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,3217.0,MARRIED,1.0,1984.0,,,MOSTLY SATISFIED,3.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,12.0,NO,20.0,NO,NO,NO,7.0,NO,IT DEPENDS,GERMANY,NONE,155.0,75.0,22.051071013986668
MALE,41.0,60-64,"URBAN 100,000-200,000",Mazowieckie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,0.0,1465.0,MARRIED,4.0,1978.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,13.0,NO,10.0,NO,NO,NO,8.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,171.0,59.0,26.903189901600506
MALE,79.0,65+,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,social sciences,OTHER ECONOMICALLY INACTIVE,0.0,219.0,MARRIED,9.0,2006.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,NO,20.0,NO,NO,NO,26.0,NO,IT DEPENDS,GERMANY,NONE,164.0,71.0,25.225842683948862
FEMALE,58.0,65+,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,no specialisation,SELF-EMPLOYED,24.0,2317.0,MARRIED,9.0,1995.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,15.0,NO,NO,NO,18.0,NO,IT DEPENDS,ITALY,NONE,179.0,78.0,17.762658280034582
FEMALE,76.0,25-34,RURAL AREAS,Opolskie,VOCATIONAL/GRAMMAR,social welfare,UNEMPLOYED,0.0,1049.0,MARRIED,11.0,2004.0,,,MOSTLY DISSATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1.0,YES,20.0,NO,NO,NO,27.0,NO,IT DEPENDS,NORWAY,NONE,156.0,61.0,21.915842293331444
FEMALE,66.0,45-59,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,pedagogics,RETIRED,24.0,1058.0,SINGLE,8.0,1997.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,13.0,NO,20.0,NO,NO,NO,25.0,NO,LESS THAN 1 YEAR,GREAT BRITAIN,NONE,165.0,50.0,14.776590950693217
MALE,54.0,16-24,"URBAN 500,000 AND OVER",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PUBLIC SECTOR,24.0,1383.0,SINGLE,9.0,1964.0,,,PLEASED,10.0,IT`S DIFFICULT TO TELL,YES,YES,NO,10.0,YES,10.0,NO,NO,NO,37.0,NO,IT DEPENDS,GERMANY,NONE,176.0,57.0,33.41153696758337
FEMALE,18.0,45-59,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,economy and administration,PUPIL OR STUDENT,0.0,1061.0,SINGLE,10.0,1968.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,21.0,YES,20.0,NO,NO,NO,0.0,NO,IT DEPENDS,GERMANY,PASSIVE,176.0,86.0,30.31756523265541
